period,candidate,path_class,rows,share,mean_net_bps,mean_mfe_bps,mean_mae_bps,median_time_to_mfe_bars,median_time_to_mae_bars,mean_mfe_atr,mean_mae_atr
2023,cycle_04|state4,final_positive,67,0.5075757575757576,207.90344376513045,333.88516415249074,-115.50510540013235,17.0,2.0,4.042744028471011,-1.3706298663447787
2023,cycle_04|state4,no_usable_move,13,0.09848484848484848,-192.4500840965448,1.0222463126463577,-311.63242624627884,0.0,11.0,0.011686745858925061,-3.8311665942401567
2023,cycle_04|state4,timing_failure,52,0.3939393939393939,-152.39070174251603,112.15202715375213,-237.05727156778897,3.0,18.0,1.288299282290231,-2.83877865459582
2023,cycle_07|state5,final_positive,349,0.48337950138504154,278.3809661071321,425.9739824929101,-138.83508987175145,16.0,0.0,5.130566419352493,-1.6560262801338648
2023,cycle_07|state5,no_usable_move,27,0.037396121883656507,-387.5363965028789,1.9128239533738467,-559.8370748454078,0.0,15.0,0.028529583599277323,-5.7968678586443865
2023,cycle_07|state5,timing_failure,346,0.4792243767313019,-235.90407647985472,153.59898320131788,-360.3302134552666,2.0,15.0,1.8687340724268011,-4.2497937467275335
2025,cycle_04|state4,final_positive,53,0.5520833333333334,192.91261424117423,278.5352304381758,-96.98536247741586,18.0,2.0,3.204521639018176,-1.0910127707148312
2025,cycle_04|state4,no_usable_move,4,0.041666666666666664,-319.0432296860987,4.901217924068724,-380.23485416487506,0.0,16.0,0.08127907805652705,-5.481904534388674
2025,cycle_04|state4,timing_failure,39,0.40625,-153.7503661127429,114.60464224394705,-253.8550153243415,5.0,18.0,1.390730595436792,-3.080442759277198
2025,cycle_07|state5,final_positive,352,0.49368863955119213,269.82391400230154,421.43123681249295,-145.40038094732628,18.0,0.5,4.327685189867651,-1.4984008047675386
2025,cycle_07|state5,no_usable_move,23,0.03225806451612903,-369.69699835222553,3.420807621721739,-483.4981911436977,0.0,16.0,0.03672595398167165,-5.475370534255032
2025,cycle_07|state5,timing_failure,338,0.4740532959326788,-219.90290418099775,142.12038103135686,-331.7349386171195,2.0,16.0,1.5370666820341383,-3.464933199417597
