record_type,draw,population,comparison,sampled_session_count,log_loss_improvement,brier_improvement,top_two_change,top_one_change,realised_class_probability_change,prediction_entropy_reduction,effective_candidate_count_change,metric,interval_level,lower,upper
draw,2,opening,T2_minus_T1,157.0,0.00047436558210001145,0.0003295896392744302,-0.00015923566878972562,0.00222929936305738,0.0002446458834856058,0.00039287724822734127,-0.0007882955661671076,,,,
draw,2,later,T1_minus_T0,157.0,-0.001686333578599264,-0.0007644976668652048,-0.0009386523633926336,0.006322866614519418,0.0013573194792007026,0.0060238433342139075,-0.01267138197028217,,,,
draw,2,later,T2_minus_T1,157.0,-0.0002564871813961478,-2.7553345683550834e-05,-0.0008129399932953474,0.00038924274593066244,2.8766475088315424e-05,5.679273400072127e-05,-0.00011910281891491792,,,,
draw,2,late_no_open,T1_minus_T0,157.0,-0.0013273970849697614,-0.0006152249328864601,-0.00047453160393695626,0.007297632114865449,0.0015276696277813917,0.006314819379723113,-0.013284987177611729,,,,
draw,2,late_no_open,T2_minus_T1,157.0,-0.0003395288613979863,-8.638982401965034e-05,-0.0008523993626273763,0.0004081362354847462,-1.8661389448171306e-06,5.6724857097179004e-05,-0.00011895681622009491,,,,
draw,3,pooled,T1_minus_T0,157.0,0.0008989189580992374,0.0010718420548533891,-0.0017553171676536472,0.005590941259731141,0.0015219976782121503,0.003530017592178858,-0.007264629160923963,,,,
draw,3,pooled,T2_minus_T1,157.0,-0.00013522650159791816,-7.640931375341165e-05,0.00024304391552110172,-0.0008925578276902657,0.0001012054003241003,0.00042335622464051426,-0.000869528543885334,,,,
draw,3,opening,T1_minus_T0,157.0,0.004948532812564688,0.003373045584954437,-0.00015923566879005868,0.004751927589674798,0.002118864762586048,0.0018994947925272676,-0.003825619839424199,,,,
draw,3,opening,T2_minus_T1,157.0,-0.00033140100946826845,-0.0002154164410373971,0.0,-0.0006369426751592355,2.9399538603480657e-05,0.0005657735512073492,-0.0011380751988059323,,,,
draw,3,later,T1_minus_T0,157.0,-0.003150694896366435,-0.001229361475247548,-0.003351398666517791,0.006429954929787263,0.0009251305938382526,0.005160540391830337,-0.010851873786033028,,,,
draw,3,later,T2_minus_T1,157.0,6.094800627221009e-05,6.259781353029625e-05,0.0004860878310425365,-0.0011481729802212959,0.0001730112620444979,0.00028093889807367933,-0.0005891682628162975,,,,
draw,3,late_no_open,T1_minus_T0,157.0,-0.002527077815756562,-0.0009690111497321907,-0.003175513703245758,0.006898966829649078,0.0011021529376188388,0.00531642169914226,-0.011186861212640675,,,,
draw,3,late_no_open,T2_minus_T1,157.0,6.3811562251991916e-06,3.165842395375096e-05,0.00034221839417836186,-0.0012021517949346583,0.00014834918781192474,0.0002461541764320341,-0.0005165205782766691,,,,
draw,4,pooled,T1_minus_T0,157.0,0.0012432054732577358,0.0010829683530325096,-0.0019899802585020554,0.005214735352180866,0.0016300448785644406,0.003682589699733785,-0.007596166691529405,,,,
draw,4,pooled,T2_minus_T1,157.0,0.00010432341087107666,7.419815911913208e-05,0.0005615152531011081,-0.00038412113085262156,0.00010249911076698481,0.00025602214691933245,-0.0005270637947147883,,,,
draw,4,opening,T1_minus_T0,157.0,0.0040217344235602415,0.002442070435837107,-0.0004777070063693989,0.0004162476254329084,0.0017635080129962954,0.0019083454108808073,-0.003859996733230897,,,,
draw,4,opening,T2_minus_T1,157.0,0.0002209453702020081,0.00019147821035347956,0.0,0.0012655045256453334,0.00012530245156461284,0.0003131814879607786,-0.000632766637290505,,,,
draw,4,later,T1_minus_T0,157.0,-0.001535323477044881,-0.0002761337297720323,-0.003502253510634268,0.010013223078928823,0.0014965817441326967,0.00545683398858654,-0.01147871327560468,,,,
draw,4,later,T2_minus_T1,157.0,-1.2298548459743763e-05,-4.308189211510438e-05,0.001123030506201994,-0.0020337467873505766,7.969576996935679e-05,0.0001988628058778863,-0.0004171357116300456,,,,
draw,4,late_no_open,T1_minus_T0,157.0,-0.0011631157240551415,-0.00015648689344383016,-0.003834235343832648,0.010819135589985818,0.0015598973066395239,0.005478356059364087,-0.011524087623320245,,,,
draw,4,late_no_open,T2_minus_T1,157.0,-0.00020767857479619956,-0.00014834761624765713,0.0010092659157849848,-0.002129697352729165,2.6816416859531955e-05,0.000197718476748876,-0.0004147347885172792,,,,
draw,5,pooled,T1_minus_T0,157.0,0.0005439843635900443,0.0004389322880372637,-0.003184247774425608,0.0007286661451932908,0.001335136918005353,0.003843593655147748,-0.00786963849969613,,,,
draw,5,pooled,T2_minus_T1,157.0,0.0002477382507969361,0.00023320118602476736,0.0008841770030172391,0.000287741647111317,0.0002106491519568987,0.00031510214212715493,-0.000643821322723781,,,,
draw,5,opening,T1_minus_T0,157.0,0.0024667827865638703,0.001678079557631773,-0.0009554140127389088,-0.00044139009945243224,0.0014743411062818623,0.002582296370541526,-0.005171035375708843,,,,
draw,5,opening,T2_minus_T1,157.0,0.0005304843613845867,0.00048197402511768184,-2.220446049250313e-16,0.0009470331880656602,0.00039608819349956637,0.0006167890779001928,-0.0012331426317386818,,,,
draw,5,later,T1_minus_T0,157.0,-0.0013788140593840037,-0.0008002149815571902,-0.005413081536112085,0.0018987223898387917,0.0011959327297286215,0.005104890939754081,-0.010686850458841768,,,,
draw,5,later,T2_minus_T1,157.0,-3.5007859790381346e-05,-1.5571653068091607e-05,0.0017683540060342562,-0.00037154989384291515,2.521011041445309e-05,1.3415206354117082e-05,-2.801229709925579e-05,,,,
draw,5,late_no_open,T1_minus_T0,157.0,-0.0014583308309730203,-0.0008880297330965403,-0.005355637048222395,0.0021669640931106793,0.0011472871809905527,0.005127783243644601,-0.010723324638692855,,,,
draw,5,late_no_open,T2_minus_T1,157.0,-9.217117764159788e-05,-6.368912368814872e-05,0.0016943502049298065,-0.00039123016884667905,-6.980671671819039e-07,1.673167227722594e-05,-3.489968858083614e-05,,,,
draw,6,pooled,T1_minus_T0,157.0,0.0011200596318764466,0.0010271952676933482,-0.0007961783439489611,0.003869612992140614,0.0014892291329535734,0.003653396360887462,-0.007481381518919417,,,,
draw,6,pooled,T2_minus_T1,157.0,1.664395074418845e-05,7.136341121438683e-05,7.542742205823849e-05,-0.00011826274816562066,0.00011334543292351729,0.0002315548005925594,-0.0004732547186883096,,,,
draw,6,opening,T1_minus_T0,157.0,0.006751948560387855,0.0041794712341505225,-0.00031847133757956225,0.0045116772823778906,0.0024666385655265355,0.0019100057163811135,-0.003827626195612499,,,,
draw,6,opening,T2_minus_T1,157.0,3.8079294552018084e-06,0.00014885296557015648,0.0,0.00013409319477031278,0.0001772609467139974,0.00047129984469052033,-0.0009433546441774965,,,,
draw,6,later,T1_minus_T0,157.0,-0.004511829296635517,-0.002125080698763715,-0.001273885350318471,0.0032275487019033378,0.0005118197003806113,0.0053967870053934774,-0.011293031988464097,,,,
draw,6,later,T2_minus_T1,157.0,2.947997203339714e-05,-6.126143141438334e-06,0.00015085484411669903,-0.00037061869110133205,4.9429919133148204e-05,-8.190243505290518e-06,1.7092337050605977e-05,,,,
draw,6,late_no_open,T1_minus_T0,157.0,-0.003994335876091104,-0.001830959922194897,-0.001486891239745436,0.003889770047959873,0.0006832217622199099,0.005519985276213224,-0.0115462813042706,,,,
draw,6,late_no_open,T2_minus_T1,157.0,-6.275843585146212e-05,-5.964251713674873e-05,-8.798173016244526e-06,-0.00038907476227401094,3.083093203193332e-05,1.4451058471864897e-05,-3.014404532342141e-05,,,,
draw,7,pooled,T1_minus_T0,157.0,0.0009249975939779054,0.0009765454136700935,-0.001190077103587095,0.004254199724364027,0.001674058594066996,0.003982664259974844,-0.008136537154237455,,,,
draw,7,pooled,T2_minus_T1,157.0,-0.00012744789574936632,-3.8958658925836165e-05,0.00015085484411681005,0.00034966662941859905,9.890807719414862e-05,0.0003892147198991669,-0.0007934243890392878,,,,
draw,7,opening,T1_minus_T0,157.0,0.006044712919198947,0.004411480381523669,-0.0006369426751594576,0.002176220806794027,0.003178344154158075,0.0032574527054209934,-0.006477942320030072,,,,
draw,7,opening,T2_minus_T1,157.0,-8.015820502460524e-05,3.111960920604284e-05,0.00015923566878983664,0.002229299363057269,0.00010052254147496775,0.0004428099373655625,-0.0008789671130262633,,,,
draw,7,later,T1_minus_T0,157.0,-0.004194717731243136,-0.0024583895541833156,-0.0017432115320147323,0.0063321786419339166,0.0001697730339761394,0.004707875814528806,-0.009880931532703752,,,,
draw,7,later,T2_minus_T1,157.0,-0.00017473758647423843,-0.00010903692705793722,0.0001424740194434504,-0.0015299661042201818,9.729361291288541e-05,0.0003356195024327713,-0.0007026264598759546,,,,
draw,7,late_no_open,T1_minus_T0,157.0,-0.003825213132512606,-0.0024548466685293535,-0.0016441931274466803,0.0067381953506355785,0.00019247062618288346,0.004736413779931281,-0.00994469967524969,,,,
draw,7,late_no_open,T2_minus_T1,157.0,-0.00024247588871562087,-0.00016262095485569672,0.00014789038712470504,-0.0015881301048764618,7.144117072466205e-05,0.00034513439967831516,-0.0007228138007846496,,,,
draw,8,pooled,T1_minus_T0,157.0,0.0017547163707521962,0.0017193932739232864,-0.0012692293366115548,0.005711997616120956,0.0017506228816336344,0.003221852509252665,-0.006643124561979352,,,,
draw,8,pooled,T2_minus_T1,157.0,-6.0997321735256627e-05,2.3347479624513667e-05,0.0003938987596380228,-0.0008087495809587786,6.210694977715203e-05,0.00018162955772038636,-0.00037386432167973993,,,,
draw,8,opening,T1_minus_T0,157.0,0.004765049156988388,0.003090173913344041,-0.00015923566878983664,0.0033439490445860143,0.0015538230387538432,0.0006985784153614727,-0.001405827595008624,,,,
draw,8,opening,T2_minus_T1,157.0,9.57940612621444e-05,0.00015909034949596057,-0.00031847133757945123,-0.0006453234998323731,0.00011489336565195796,0.0002960055801370931,-0.0005953890195811162,,,,
draw,8,later,T1_minus_T0,157.0,-0.0012556164154838845,0.00034861263450230995,-0.002379223004432496,0.00808004618765601,0.0019474227245133147,0.0057451266031438575,-0.01213714145982081,,,,
draw,8,later,T2_minus_T1,157.0,-0.0002177887047324356,-0.00011239539024682221,0.0011062688568554968,-0.000972175662085184,9.320533902124062e-06,6.725353530356859e-05,-0.00014166716057628648,,,,
draw,8,late_no_open,T1_minus_T0,157.0,-0.0008576788032989002,0.0005357060702464445,-0.002664006837131083,0.008981006175066919,0.0021085811176660973,0.005974247077906392,-0.012628704352667164,,,,
draw,8,late_no_open,T2_minus_T1,157.0,-0.00029247453589131833,-0.00015075813832127194,0.0011609831704005869,-0.0010202579376246135,-1.4011023119375743e-05,5.547234969216497e-05,-0.0001169074521487623,,,,
draw,9,pooled,T1_minus_T0,157.0,0.0017241570865120792,0.001384725712094692,-0.0020607516668529335,0.001593753492010186,0.0016777006689190355,0.0035106568226733748,-0.007259072061338578,,,,
draw,9,pooled,T2_minus_T1,157.0,8.03144064264183e-05,5.139102407863971e-05,0.0005573248407640952,-0.001184024285767471,0.0001023990379850348,0.00029757766027338484,-0.0006141378800390562,,,,
draw,9,opening,T1_minus_T0,157.0,0.004868273877617346,0.0032984778074139354,-0.001751592356687981,0.0012124259693820916,0.0020441310720417105,0.0014612208840810714,-0.002969624638751611,,,,
draw,9,opening,T2_minus_T1,157.0,-0.00016312663352935353,-9.698322014156657e-05,0.00015923566878983664,-0.0006537043245055107,-4.3212073259635275e-05,0.0002428470295964269,-0.0004931152251428372,,,,
draw,9,later,T1_minus_T0,157.0,-0.0014199597045932988,-0.0005290263832248288,-0.002369910977017997,0.0019750810146383913,0.0013112702657963604,0.005560092761265456,-0.01169720123470519,,,,
draw,9,later,T2_minus_T1,157.0,0.00032375544638230114,0.00019976526829917907,0.0009554140127389088,-0.0017143442470293202,0.00024801014923014897,0.0003523082909504538,-0.0007389896726306411,,,,
draw,9,late_no_open,T1_minus_T0,157.0,-0.000971102766626597,-0.00035516989246120456,-0.002326415899730594,0.0025812044986903704,0.0013603069076565388,0.005459939353113397,-0.011496014685920208,,,,
draw,9,late_no_open,T2_minus_T1,157.0,0.00017258529659447408,0.00011446457240099628,0.0008378625081169044,-0.0018040992718636462,0.00019088747760542812,0.00031144279581685197,-0.0006538588452569272,,,,
draw,10,pooled,T1_minus_T0,157.0,0.0007532837437391748,0.0008102761132860459,-0.0016133087495809884,0.0011863522926210956,0.001486443562741968,0.0037733502399112107,-0.007818040592018516,,,,
draw,10,pooled,T2_minus_T1,157.0,0.00038324778557519146,0.00029052781181770904,0.00017599731813611186,0.0013805080642157463,0.00024409535502301072,0.000294902985618295,-0.0006097703546736888,,,,
draw,10,opening,T1_minus_T0,157.0,0.004472629382578308,0.002687892808579506,-0.00015923566878994766,0.00023186948262388096,0.0018988835842462803,0.002214650450553912,-0.004499403741438535,,,,
draw,10,opening,T2_minus_T1,157.0,0.0004128214949401521,0.0003631171239047437,-0.00015923566878994766,0.0041401273885350864,0.00020538103159106758,0.00024651888555426993,-0.0005002250634569272,,,,
draw,10,later,T1_minus_T0,157.0,-0.0029660618951000695,-0.0010673405820074144,-0.003067381830372029,0.0021408351026185324,0.0010740035412373228,0.005332050029268398,-0.011266425092161025,,,,
draw,10,later,T2_minus_T1,157.0,0.00035367407621034186,0.00021793849973067436,0.0005112303050618383,-0.0013791112601035938,0.0002828096784551759,0.000343287085682209,-0.000723296706409915,,,,
draw,10,late_no_open,T1_minus_T0,157.0,-0.002834727235947354,-0.0009659208091510885,-0.0033881174370218314,0.002415194825236555,0.001157648661372801,0.005443841821354156,-0.011510177022127532,,,,
draw,10,late_no_open,T2_minus_T1,157.0,0.0002832157111551936,0.00017472277520697022,0.0003696128113114261,-0.0014481390834717445,0.0002630845407100013,0.00034682666130603224,-0.000731191305728629,,,,
draw,11,pooled,T1_minus_T0,157.0,0.0014660086638326186,0.0016764054190165911,-0.001826554177375539,0.004744943569113924,0.0011970063637049,0.001801787002190136,-0.003704028298686435,,,,
draw,11,pooled,T2_minus_T1,157.0,-0.00012339290675833503,-9.979005696419962e-05,0.0004022795843112714,-0.0005517376243155958,2.1574178791894383e-05,0.0002450640835620632,-0.0005032757290344136,,,,
draw,11,opening,T1_minus_T0,157.0,0.0055218518126254335,0.0043819209474925125,-0.00047770700636928787,0.006299586545982838,0.0016747235006936423,-0.0008860285378101684,0.001777252778035976,,,,
draw,11,opening,T2_minus_T1,157.0,-0.00013955753535244142,-0.0001523834950352687,-0.00015923566878983664,-0.0006537043245055107,4.896322699265987e-05,0.000503101529282679,-0.0010093464757221504,,,,
draw,11,later,T1_minus_T0,157.0,-0.002589834484960085,-0.0010291101094592747,-0.003175401348381679,0.003190300592244899,0.0007192892267162687,0.00448960254219033,-0.00945906822416731,,,,
draw,11,later,T2_minus_T1,157.0,-0.00010722827816422864,-4.7196618892964004e-05,0.0009637948374121574,-0.00044977092412556985,-5.8148694090931485e-06,-1.2973362158441581e-05,2.727222379217409e-05,,,,
draw,11,late_no_open,T1_minus_T0,157.0,-0.0022943172639651177,-0.0008854610213451797,-0.0033324999688133516,0.003849477236702814,0.0007968670157061375,0.0045392462854085824,-0.009551696512793306,,,,
draw,11,late_no_open,T2_minus_T1,157.0,-0.0002890751509869727,-0.00015188664294613075,0.00101147726326134,-0.00047202272285540303,-7.198081334003348e-05,-6.577711668909192e-05,0.00013810195495800315,,,,
draw,12,pooled,T1_minus_T0,157.0,0.0021408138158744983,0.001312030056358382,-0.002074254106604112,0.002828528327187385,0.0013480164708581377,0.0027547009664629085,-0.0056664679768467785,,,,
draw,12,pooled,T2_minus_T1,157.0,0.0001982889503086005,0.00018622874220292074,0.0003226617499162421,-0.00047165418854999697,0.00014925622774952796,0.00021693297808023093,-0.00044557225180286153,,,,
draw,12,opening,T1_minus_T0,157.0,0.005551843037411963,0.0032529929005561398,-0.0003184713375796733,0.0020086043133310527,0.001486717717352093,0.0004785510150557837,-0.0009627985711335718,,,,
draw,12,opening,T2_minus_T1,157.0,0.00034526251814026576,0.00032394682279590636,-0.00047770700636928787,-0.0005112303050620604,0.00018191454747129576,0.0002392621987650223,-0.0004811997693989767,,,,
draw,12,later,T1_minus_T0,157.0,-0.0012702154056629666,-0.0006289327878393758,-0.003830036875628662,0.0036484523410438285,0.0012093152243641825,0.005030850917869922,-0.01058060240135994,,,,
draw,12,later,T2_minus_T1,157.0,5.1315382476935234e-05,4.851066160976858e-05,0.0011230305062022161,-0.00043207807203782256,0.00011659790802764913,0.00019460375739543956,-0.00040821129560519864,,,,
draw,12,late_no_open,T1_minus_T0,157.0,-0.001332914800111329,-0.0006422569338623285,-0.00402562580167154,0.0038431778486721635,0.0011583284209459865,0.004934562620288574,-0.010383327499439154,,,,
draw,12,late_no_open,T2_minus_T1,157.0,-7.138632422132307e-05,-2.8283629059489e-05,0.0010152345771758942,-0.000455138979526315,6.88048094723559e-05,0.0001768234845368477,-0.00037112265706662484,,,,
draw,13,pooled,T1_minus_T0,157.0,-0.0007347615726127632,-0.0002134156815330468,-0.0008627593399636035,0.0005400975900472504,0.0007172135262961676,0.003183748753040838,-0.006570263818069133,,,,
draw,13,pooled,T2_minus_T1,157.0,-2.0772608395835945e-05,6.799889808650761e-05,0.00039808917197448057,-0.00011453793719962135,0.0001693082651026412,0.0004276295741819647,-0.0008809015459361191,,,,
draw,13,opening,T1_minus_T0,157.0,0.002717705927039016,0.002030777975776832,0.0004777070063693989,-0.00234383730025689,0.0011679228429931632,0.001130704544188177,-0.0022841282104817395,,,,
draw,13,opening,T2_minus_T1,157.0,-2.361385767013502e-05,5.9800631147965966e-05,0.0003184713375796733,0.001902447200804458,0.00013431479794434598,0.0004911503475736323,-0.0009913650310435784,,,,
draw,13,later,T1_minus_T0,157.0,-0.004187229072264209,-0.0024576093388429254,-0.002203225686296495,0.003424032480351724,0.00026650420959895005,0.005236792961893499,-0.011040335153595482,,,,
draw,13,later,T2_minus_T1,157.0,-1.793135912186994e-05,7.619716502482721e-05,0.00047770700636973196,-0.0021315230752040337,0.00020430173226104742,0.000364108800789964,-0.0007654755356480969,,,,
draw,13,late_no_open,T1_minus_T0,157.0,-0.0037922828172425316,-0.002375419636673981,-0.002140001794371793,0.004101833265516386,0.0003689107815719739,0.005467648575114614,-0.011530407948990185,,,,
draw,13,late_no_open,T2_minus_T1,157.0,-4.318519876755911e-05,4.6891767805701257e-05,0.00016740178720831,-0.0022408344498251465,0.00019695915932038677,0.000381520374287736,-0.0008022156794762481,,,,
draw,14,pooled,T1_minus_T0,157.0,0.0012186647328394917,0.0011153809765758749,-0.0013446567586695712,0.00427934219838344,0.0017667894177665344,0.00406848986791053,-0.008370656072037352,,,,
draw,14,pooled,T2_minus_T1,157.0,-0.00014150289608794164,-6.0545767585906685e-05,0.0004777070063693989,0.0012222035981673818,5.234907820406143e-05,0.00026961071377684664,-0.0005535044297242386,,,,
draw,14,opening,T1_minus_T0,157.0,0.006092263929434627,0.004253014712915004,0.0004777070063695099,0.00552016985137993,0.0026488995362393686,0.0020837223878531486,-0.004169593513737357,,,,
draw,14,opening,T2_minus_T1,157.0,-7.856326097333e-05,1.0268965488169357e-05,0.00015923566878983664,0.0010978880321823592,5.0882006789154666e-05,0.0002779220925149817,-0.0005554743760280978,,,,
draw,14,later,T1_minus_T0,157.0,-0.0036549344637556436,-0.00202225275976331,-0.0031670205237085414,0.003038514545386728,0.0008846792992937003,0.0060532573479678,-0.012805246379458346,,,,
draw,14,later,T2_minus_T1,157.0,-0.0002044425312026643,-0.00013136050066009375,0.0007961783439490722,0.0013465191641525154,5.3816149619190234e-05,0.0002612993350386006,-0.0005510173263987284,,,,
draw,14,late_no_open,T1_minus_T0,157.0,-0.003587454647150934,-0.0020328438111676395,-0.0031480790089238875,0.003857642920901294,0.0009030926939342931,0.006115890599170615,-0.012940396669573584,,,,
draw,14,late_no_open,T2_minus_T1,157.0,-0.0002869764092783278,-0.0001912220855150304,0.000835643450055823,0.0014132636593927606,1.6692817415453476e-05,0.000231891824913677,-0.0004890961453445364,,,,
draw,15,pooled,T1_minus_T0,157.0,0.0028316672019962352,0.002039718943925295,-0.0009419115729878413,0.0027759153722948238,0.0019682101684886932,0.003547351942102317,-0.007337777479226482,,,,
draw,15,pooled,T2_minus_T1,157.0,7.054226133396124e-05,6.294558631542158e-05,0.0003980891719747026,-0.0005028494803889227,0.00011203647981117282,0.0002584236833174103,-0.0005335387063007957,,,,
draw,15,opening,T1_minus_T0,157.0,0.006668995840134695,0.0044781735727834615,0.0006369426751593465,0.0027070063694267787,0.0027588967690499455,0.002326462089069059,-0.004695534819883385,,,,
draw,15,opening,T2_minus_T1,157.0,0.00040339162889502234,0.00032711634512072596,0.00015923566878972562,-0.001123030506201772,0.00023643743507273385,0.0003499892285498962,-0.000705443902977887,,,,
draw,15,later,T1_minus_T0,157.0,-0.0010056614361422245,-0.0003987356849329826,-0.002520765821134585,0.00284482437516298,0.00117752356792733,0.004768241795135575,-0.010108570801698136,,,,
draw,15,later,T2_minus_T1,157.0,-0.00026230710622698883,-0.00020122517248966076,0.0006369426751595686,0.00011733154542403756,-1.2364475450388213e-05,0.0001668581380848133,-0.0003528635719134421,,,,
draw,15,late_no_open,T1_minus_T0,157.0,-0.0009277135476908338,-0.0004186631027410237,-0.002466701362521584,0.0033041737099710478,0.0011894952868481967,0.004828293349419144,-0.010240574080139453,,,,
draw,15,late_no_open,T2_minus_T1,157.0,-0.000399584798048247,-0.00030026912537950423,0.0006653090425728925,0.00012255692889506786,-6.601644200543433e-05,0.00015701173210447283,-0.0003321848282502593,,,,
draw,16,pooled,T1_minus_T0,157.0,0.0008195034339859575,0.0008050846860068184,-0.0011141840801578429,0.005168640816478498,0.0018295025666217324,0.0048896519420182916,-0.010090218102090986,,,,
draw,16,pooled,T2_minus_T1,157.0,0.00010411151957590015,8.918833211296606e-05,0.00048189741870585667,-0.0007649830521100354,0.00012006203658876391,0.0002833670141902944,-0.000583241158278458,,,,
draw,16,opening,T1_minus_T0,157.0,0.005715015987005856,0.003861441072640248,0.0003184713375796733,0.0026455469884903993,0.0029284793642826434,0.0034403084392560235,-0.006955267586494784,,,,
draw,16,opening,T2_minus_T1,157.0,0.0001778843739523861,0.0001577765274557441,-0.00015923566879005868,0.0022209185383841312,0.00013883988302199057,0.00039874898588088126,-0.0008046040268419041,,,,
draw,16,later,T1_minus_T0,157.0,-0.004076009119034274,-0.0022512717006266114,-0.002546839497895359,0.00769173464446693,0.0007305257689608213,0.00633899544478056,-0.013352090545764472,,,,
draw,16,later,T2_minus_T1,157.0,3.0338665199414194e-05,2.0600136770188016e-05,0.001123030506201772,-0.003750884642604424,0.00010128419015509316,0.00016798504249937452,-0.00035268398819887636,,,,
draw,16,late_no_open,T1_minus_T0,157.0,-0.003822294229481882,-0.0021585319815690673,-0.002321055700067798,0.008374883025160984,0.0008265054679217343,0.006498132166454895,-0.013669906944008492,,,,
draw,16,late_no_open,T2_minus_T1,157.0,-1.2080750315557331e-05,-1.4417799378663165e-05,0.0011741582106886694,-0.003921649479812661,8.502254468034653e-05,0.00017267158602607413,-0.0003620333557163846,,,,
draw,17,pooled,T1_minus_T0,157.0,0.0027816849990547343,0.0024968924359596856,-0.0014955116027861592,0.0036107386300144872,0.0018199867313707374,0.002604634763303748,-0.0053648852402874425,,,,
draw,17,pooled,T2_minus_T1,157.0,-9.639433002428532e-05,-3.3638806345437366e-06,-8.380824673148712e-05,-0.00012291876187275896,0.00011006307825500716,0.00034095019454338793,-0.0007012369628163206,,,,
draw,17,opening,T1_minus_T0,157.0,0.007139635156285462,0.00516930836224927,-0.00047770700636928787,0.002600849256900184,0.0022482128240286503,-2.2076673376947298e-05,4.459869555928364e-05,,,,
draw,17,opening,T2_minus_T1,157.0,-0.00010085580147156659,-0.0001190445773135429,-0.00015923566878983664,0.0011062688568556078,3.522201440020467e-05,0.00045780025510178124,-0.0009246341769868494,,,,
draw,17,later,T1_minus_T0,157.0,-0.0015762651581758824,-0.00017552349032989856,-0.0025133161992026976,0.0046206280031290126,0.0013917606387127135,0.0052313461999845545,-0.010986323800291409,,,,
