group_type,group_value,model,multiclass_log_loss,multiclass_brier,top_one_accuracy,top_two_accuracy,mean_reciprocal_rank,mean_probability_realised_class,expected_calibration_error,prediction_entropy,effective_candidate_count,rows,sessions,stocks,class_support
realised_target_class,REGISTERED_COMPLETION,T0,2.137412343519161,1.1594213248197178,0.04480181724794004,0.17143766593600565,0.38430718627997085,0.15107384394949327,0.5305885237266477,0.8987006826793318,2.4564093815160852,803,157,20,"{""NO_REGISTERED_COMPLETION"": 0, ""REGISTERED_COMPLETION"": 803, ""UNREGISTERED_LOOP"": 0}"
realised_target_class,REGISTERED_COMPLETION,T1,2.156188462712196,1.165203486079979,0.03731435061599785,0.16141097148975264,0.3788923372229576,0.1494232936645256,0.5404058149856072,0.8945464465549869,2.4462260435674574,803,157,20,"{""NO_REGISTERED_COMPLETION"": 0, ""REGISTERED_COMPLETION"": 803, ""UNREGISTERED_LOOP"": 0}"
realised_target_class,REGISTERED_COMPLETION,T2,2.1580853194036593,1.1652919249532598,0.04102552972922137,0.16023902019083994,0.3805526015630839,0.14940731152968081,0.5364406965194835,0.8943693170995303,2.4457927832531507,803,157,20,"{""NO_REGISTERED_COMPLETION"": 0, ""REGISTERED_COMPLETION"": 803, ""UNREGISTERED_LOOP"": 0}"
realised_target_class,UNREGISTERED_LOOP,T0,0.8056174465237818,0.528997218182292,0.586443070841492,0.9928037510818657,0.792022160601057,0.49968790649749,0.09200096283785801,0.7739432545246047,2.1682995753093657,4444,157,20,"{""NO_REGISTERED_COMPLETION"": 0, ""REGISTERED_COMPLETION"": 0, ""UNREGISTERED_LOOP"": 4444}"
realised_target_class,UNREGISTERED_LOOP,T1,0.7955832369066239,0.5215833587489493,0.5908166475358013,0.9914771994868427,0.7939878570157077,0.504050754817939,0.09180050361486602,0.7713232776170089,2.1626261159049687,4444,157,20,"{""NO_REGISTERED_COMPLETION"": 0, ""REGISTERED_COMPLETION"": 0, ""UNREGISTERED_LOOP"": 4444}"
realised_target_class,UNREGISTERED_LOOP,T2,0.7954705078017238,0.5215202967053315,0.5899870636474682,0.9914771994868427,0.7935730650715412,0.5041312755135408,0.09057633692304157,0.7711902555148589,2.1623384579657223,4444,157,20,"{""NO_REGISTERED_COMPLETION"": 0, ""REGISTERED_COMPLETION"": 0, ""UNREGISTERED_LOOP"": 4444}"
realised_target_class,NO_REGISTERED_COMPLETION,T0,0.47874829935289104,0.2753647499226093,0.8114762241176833,0.9917795737441416,0.9043680410161986,0.6634557618544683,0.0962818440947028,0.6730929569453302,1.9602910496652237,7226,157,20,"{""NO_REGISTERED_COMPLETION"": 7226, ""REGISTERED_COMPLETION"": 0, ""UNREGISTERED_LOOP"": 0}"
realised_target_class,NO_REGISTERED_COMPLETION,T1,0.48084479502349686,0.2773589194874392,0.8138714682170952,0.9906941910467594,0.9053847659496743,0.6636760628365056,0.09647021657375052,0.6689753271527221,1.952235892296102,7226,157,20,"{""NO_REGISTERED_COMPLETION"": 7226, ""REGISTERED_COMPLETION"": 0, ""UNREGISTERED_LOOP"": 0}"
realised_target_class,NO_REGISTERED_COMPLETION,T2,0.4805845176369178,0.27721603454022303,0.8144226076890794,0.9913748684092393,0.9057737819127464,0.6638863807864371,0.09686666661349685,0.6685034371811012,1.9513148690841888,7226,157,20,"{""NO_REGISTERED_COMPLETION"": 7226, ""REGISTERED_COMPLETION"": 0, ""UNREGISTERED_LOOP"": 0}"
