metric,real_value,draw_mean,interval_90_lower,interval_90_upper,interval_95_lower,interval_95_upper,draw_count,seed,draw_values
m1_minus_m0_log_loss_improvement,0.00340801839742044,0.00365637205891418,-0.000431589790515924,0.00723255910649045,-0.00134398148654849,0.00767112059628696,50,20260722,"[0.00697322100483877, 0.004153205011770522, 0.005856220999760353, 0.005397456456921579, 0.004404276026180987, 0.0029842379255313745, 0.0017592819329624865, 0.009587200956164055, 0.0028811784300183385, 0.005550367952050661, 0.0033507076438132888, 0.0074447448260236415, 0.003065172438879271, 0.005578398617406388, 0.0038184211707109617, 0.00015264005017501248, 0.007736842594105342, 0.0030350144110915522, 0.002990971659379671, 0.002426444021761287, 0.003243258571837715, 0.002194935470350212, 0.0015743013930350491, 0.004878150534935455, 0.004363063729174388, 0.006457038974396645, 0.005450457253067698, 0.006094539116989539, -0.0015510889429272146, 0.0016101413416776955, 0.0040523497884568105, 0.005879751205731809, 0.0021051752533034485, 0.0033173940455434314, 0.002866333498781626, 0.004165350469845452, -0.0006306113590217599, 0.004792687123991279, 0.004269594916851527, 0.004774974481028704, 0.0003446650228693393, 0.005109587076977062, -0.00018834120678656863, 0.0012414356973273755, 0.0027246284511163177, 0.006536119225028725, 0.003123080430337488, -0.0019248517084723415, 0.003948024424745733, 0.002850454535970659]"
m1_minus_m0_brier_improvement,0.00147666554654446,0.00168189018507513,-0.000945658681049757,0.00425689701723231,-0.00127556070889304,0.00470342986434233,50,20260722,"[0.00424031453746776, 0.0022948931542546847, 0.003180038298650656, 0.0029702069279506915, 0.0020416337363978743, 0.0012064257116360944, 0.00030225682790291364, 0.005798139380305434, 0.001622335965808075, 0.0024139530717913193, 0.0015147207541134078, 0.004013222486376866, 0.0008123421111163598, 0.0026933646232292774, 0.0023936982129199036, -0.0006314342035286247, 0.0048291294860519085, 0.0009315639886540161, 0.0013554512051481837, 0.00019658079066925405, 0.0005407122956576083, 0.0006821562670539238, 0.00023059883649639845, 0.002061954002417099, 0.001978863074154791, 0.00427046450067603, 0.002716382535343287, 0.0038800473256521695, -0.001794026278420957, -3.748223794564076e-06, 0.0018693355350467011, 0.0032785067898731257, 0.0006119040375520135, 0.001523358957809584, 0.0007425309265370328, 0.002221924386562546, -0.0012027514353852298, 0.0025600877391232513, 0.0019160620796469519, 0.002554743201964804, -0.00022363544535597413, 0.0028379135514383647, -0.0004146464722665777, 0.000416132400664293, 0.0010319759947240437, 0.0034897753777036744, 0.0013906304175390627, -0.0012966988850727224, 0.0012829963694353519, 0.0007621223240644182]"
m1_minus_m0_top_two_improvement,0.000318471337579673,0.000382165605095517,-0.000246815286624247,0.00111464968152875,-0.000318471337579673,0.00111464968152875,50,20260722,"[0.0, 0.0011146496815287454, 0.0001592356687896146, 0.0011146496815287454, -0.0003184713375796733, -0.00015923566878972562, 0.0003184713375796733, 0.0003184713375796733, -0.00015923566878983664, 0.00031847133757945123, 0.00031847133757945123, 0.0009554140127389088, 0.00015923566878983664, 0.0006369426751590135, 0.0, 0.0001592356687896146, 0.0006369426751590135, 0.00015923566878983664, -0.0004777070063695099, 0.00031847133757945123, 0.0001592356687896146, 0.0003184713375796733, 0.0006369426751592355, 0.0004777070063693989, 0.0011146496815284124, 0.0006369426751592355, 0.0009554140127387978, 0.0009554140127389088, 0.0004777070063693989, -0.00015923566878983664, 0.0004777070063693989, 0.00015923566878994766, 0.0003184713375797843, -0.0003184713375796733, -0.00015923566878983664, -0.00015923566878983664, 0.00015923566878983664, 0.0020700636942675432, 0.0009554140127387978, -0.00015923566878983664, -0.0001592356687896146, 0.00015923566878983664, 0.0006369426751592355, 0.0004777070063693989, 0.0009554140127389088, 0.00047770700636928787, 0.0007961783439489611, 0.00015923566878983664, 0.0011146496815287454, 0.0]"
m1_minus_m0_realised_probability_improvement,0.00413452074822406,0.00441634584791553,0.00307464222930677,0.00626487478445508,0.00230104599762024,0.00649357986661679,50,20260722,"[0.005734399438350742, 0.004196205848780479, 0.006222756040368002, 0.0040693994829080855, 0.0041670434052916774, 0.004926514693062583, 0.004163515834798314, 0.007049391512745955, 0.005591898036697197, 0.004551749466359484, 0.004010558893335936, 0.006549973370613726, 0.004264970063633778, 0.004828510346681647, 0.0049709297116326285, 0.0035164256848777093, 0.005594956424869094, 0.004534155110138492, 0.0033894261454844713, 0.0018182663750044982, 0.0036644851334895205, 0.003802508547767215, 0.003916304403838963, 0.004330184791867097, 0.004332108936011628, 0.005777347556814634, 0.005168200928611907, 0.0056600425593838904, 0.004170567112612862, 0.0033913925280960153, 0.0045156652152355285, 0.006299335575071776, 0.003385972794438237, 0.003965770564066371, 0.0037597758446870607, 0.0033484120897531175, 0.00348081099069471, 0.005040715557498867, 0.004287107146589795, 0.005666876816393098, 0.0021160501825130116, 0.005247106338286236, 0.0029382538052118053, 0.004139811246118691, 0.0037031105568830786, 0.00606309819524948, 0.0036981806061367243, 0.0032413391920894942, 0.004070917321099184, 0.003484793973632092]"
m2_minus_m1_log_loss_improvement,0.00174322264007087,0.00183516180607368,0.000247793054142437,0.00333781584295877,2.19182120402145e-05,0.00369114804036304,50,20260722,"[0.0033396113701541497, 0.0025178025482519573, 0.002068134551262757, 0.0027491325279737078, 0.0008041244145775561, 0.002421427436725465, 0.0013670070497975306, 0.0025553359076847526, 0.002695001359500404, 0.0014798825059620935, 0.001453676535382864, 0.00010348787046721153, 0.0016843500027843294, 0.002692942807089427, 0.0007485850178975406, 0.002036112905748455, 0.0007838582284550588, 0.0030671251627614193, 0.0021893966646229224, 0.0004241660564121563, 0.002269104065308336, -0.0005786560206173519, 0.001583012505943393, 0.0009338942236249981, 0.0027389587207181654, 0.0021387319066153987, 0.002824456516452356, 0.003937914114177543, 0.0025852834865437435, 0.0026026742992105723, 0.0006337366679896039, 0.0033356213097199827, 0.0023359017917327085, 0.0005296230260510848, 0.0021148273488887925, 0.0005417528077296119, 0.0005886029970356699, 0.001003984671136715, 0.0007460048248424389, 0.0032349016510532236, 0.001696675805084813, 0.0013055343439999367, 0.0022398264623574304, 0.0012292627420082969, -1.763301696655617e-06, 0.00046306501125426003, 0.003793207073649496, 0.0024653287051273898, 0.0026853761017913147, 0.002600085522438844]"
m2_minus_m1_brier_improvement,0.000555039077527852,0.000657418606045135,-0.000492414257171886,0.0016354224024143,-0.00054966437296398,0.00196886320649407,50,20260722,"[0.0010316997734968192, 0.0010736723752530763, 0.0006010871460463973, 0.0015822114451363167, -5.811781057879495e-05, 0.001406413855920885, 0.0006279637372345603, 0.0011760896259831455, 0.001421609139116431, 5.2059129230730417e-05, 0.0003315423270809359, -0.0004809220372877232, -7.093390149820467e-05, 0.001392094351932105, -0.00017334134902058373, 0.00040901786655594963, 0.0002943286390642008, 0.0010516936349324602, 0.0006443008831238384, -4.630677678157946e-05, 0.0008916954416762768, -0.0006952212442496442, 0.0006594876174606523, 8.105441028194438e-05, 0.0010615531217366136, 0.0008118159088723043, 0.0010558940243159953, 0.0020530290483251057, 0.0012942832640105428, 0.0010294738119060454, 9.553424671610022e-05, 0.0015291390913501068, 0.0016789586401871892, 0.00014736070289389502, 0.0014513007344653106, 0.00015796569034909336, -0.0005018169825316554, 0.00017218808506347383, -0.00040467529647736367, 0.0013011467182400538, 0.0007645715611642179, 0.00043717038125246077, 0.0007466446485887013, 0.00022350778117846692, -0.0005635555508314294, -1.1210207343903544e-05, 0.0022351507300542584, 0.000557955445529501, 0.0010226360652627053, 0.0013217303578687556]"
m2_minus_m1_top_two_improvement,0.000636942675159347,0.000687898089171981,-0.000955414012738859,0.00199840764331213,-0.00107882165605103,0.00231687898089156,50,20260722,"[0.0009554140127387978, 0.0003184713375796733, -0.00031847133757945123, 0.0006369426751592355, 0.0015923566878982554, 0.0019108280254775956, 0.0007961783439490722, -0.0009554140127389088, 0.0006369426751591245, 0.00015923566878983664, 0.0014331210191083077, 0.0015923566878981443, 0.0020700636942676542, 0.0009554140127389088, 0.0006369426751592355, 0.0004777070063695099, 0.0014331210191084187, 0.0019108280254773735, 0.0006369426751592355, 0.001273885350318582, 0.0003184713375797843, 0.0015923566878980333, 0.0004777070063695099, 0.0006369426751593465, -0.0007961783439488501, 0.0009554140127389088, 0.0014331210191083077, -0.00047770700636928787, 0.0009554140127386868, 0.0009554140127390198, -0.0011146496815287454, 0.0011146496815286344, -0.0011146496815287454, 0.001751592356687759, -0.00015923566878994766, 0.0004777070063695099, 0.0009554140127387978, 0.0009554140127387978, 0.00015923566878994766, 0.0006369426751592355, 0.0023885350318468834, 0.00127388535031836, 0.0001592356687896146, -0.00015923566879005868, -0.0006369426751590135, 0.00015923566879005868, -0.0009554140127387978, 0.0019108280254775956, 0.0, 0.0023885350318471055]"
m2_minus_m1_realised_probability_improvement,0.00135263226424215,0.00142051731782915,0.00085146737873974,0.0020481764305801,0.000805829856726861,0.00213077011598303,50,20260722,"[0.0017179910053547948, 0.0011126241229689475, 0.0012863603655292872, 0.0019817870386295107, 0.00114827719090581, 0.001939154012552772, 0.0011761504428018075, 0.0018393168066723096, 0.0019733430775359688, 0.0009559741291100621, 0.0011717953230249688, 0.0009794118105526588, 0.0011701925018170346, 0.001633753555057302, 0.000995934448314913, 0.0014368717430941619, 0.0011859049812839835, 0.001652872111818759, 0.0013074507776536712, 0.0010110968446778712, 0.0016259684904314873, 0.0007348680748113162, 0.0012583047016865277, 0.0011570019189739628, 0.0015494026366261132, 0.0012675479444952612, 0.001823422714884127, 0.0021759686480594858, 0.0016551136385205517, 0.0015862447068711984, 0.0008065100795018581, 0.0019980500609659228, 0.0020891889148098764, 0.0011163734823889206, 0.0019633464635084043, 0.0010558352472359977, 0.0009064151889193723, 0.0012299186010720567, 0.0010512202616328686, 0.0019208910243917775, 0.0013130357251280869, 0.0013359066054908209, 0.0014759347546753842, 0.0011949283153445923, 0.0008056323726954102, 0.001202688773736933, 0.0021428420776139503, 0.0014432255694589334, 0.0015942250365717, 0.0018695915715980773]"
m2_minus_m1_prediction_entropy_reduction,0.00465519740254282,0.0046717171908682,0.00391683587395577,0.00517596021952119,0.00377785301601991,0.0052481564453339,50,20260722,"[0.0049665576991561895, 0.003461620288369857, 0.004230775924845868, 0.004988557113526257, 0.0047013341670024845, 0.005043533468872788, 0.00402605463584859, 0.005263918755777428, 0.004880908802625322, 0.004223959168476332, 0.004239212431177673, 0.004855264244337647, 0.004888632246344452, 0.004360468542459251, 0.004804695537177937, 0.005022649094434029, 0.00448968633827007, 0.00467555144325528, 0.00416069139254349, 0.004569839782793294, 0.00491763675637869, 0.004772562699319481, 0.004449179557187092, 0.004830372709064063, 0.004371244621138885, 0.003827475068770739, 0.005148632805845722, 0.004787985221074329, 0.004364667064694708, 0.004742621101076485, 0.0037634466136083774, 0.0052917152356258615, 0.0051540777689753495, 0.004945079575691525, 0.00502856793638177, 0.004428761093943005, 0.005034828043760029, 0.004636555440023154, 0.005102749046538485, 0.005193864042695059, 0.004425552283312611, 0.004485145203849402, 0.004907187709049598, 0.004714488216790224, 0.004674667681240538, 0.004720552973455846, 0.004675313180368571, 0.004855828103616739, 0.004412091075389395, 0.00506909963724992]"
