stage,group_type,group_value,model,brier_score,log_loss,auc,average_precision,calibration_intercept,calibration_slope,expected_calibration_error,base_rate,rows,sessions,stocks,predicted_positive_rate,mean_probability_realised_class,probability_distribution_overlap,top_decile_threshold,top_decile_precision,top_decile_lift,top_quintile_threshold,top_quintile_precision,top_quintile_lift
U,frozen_split,transition_probability|LOW,U0,0.15487256701037586,0.4772100415666587,0.7072409833174153,0.3791660357402434,-0.07175388462313317,1.0627692074175865,0.021880643526841697,0.2158427220645341,3349,157,20,0.039171469866090866,0.6800393051821813,0.6959659985222056,0.5432270117461249,0.5397206460061109,2.500527424986522,0.42695349330743865,0.44161155586494955,2.0459877064231686
U,frozen_split,transition_probability|LOW,U1,0.152364319136449,0.4702148052618532,0.7232657644232502,0.3976401174844749,-0.018641920648560167,1.1264776294720062,0.023909577602930263,0.2158427220645341,3349,157,20,0.04572065404774757,0.6828729524179366,0.6770840763756476,0.5476725194483318,0.5270675365896667,2.4419055298611387,0.4318235594956362,0.4737884117188653,2.1950631792774042
U,frozen_split,transition_probability|HIGH,U0,0.19284353129617282,0.5675563081119834,0.7049488698660287,0.5078135255959813,-0.14513684492771964,0.9241506350779839,0.026800669030563357,0.31509777626548713,2912,157,20,0.18930165529112708,0.6139660278858563,0.6970772884359275,0.5432270117461249,0.5603414561784419,1.7783097767923426,0.42695349330743865,0.5175957258648033,1.6426511541887256
U,frozen_split,transition_probability|HIGH,U1,0.19258475987953402,0.5665361459481778,0.7079715310735768,0.5090473214915823,-0.15969241481241198,0.9076964101853475,0.03498949851861063,0.31509777626548713,2912,157,20,0.19548047477032085,0.6154498631726989,0.6735851614744712,0.5476725194483318,0.5715213420821212,1.8137904648383911,0.4318235594956362,0.505593293828588,1.6045600188641063
U,frozen_split,posterior_entropy|LOW,U0,0.13626269537990587,0.43375153453892795,0.6993425424060575,0.3007246258970744,0.09385263715341251,1.2036512199019733,0.02484361991228229,0.17607972798158505,3105,157,20,0.00834755572077933,0.71279969273404,0.7039908706243121,0.5432270117461249,0.42857142857142844,2.433962350374881,0.42695349330743865,0.37128712871287134,2.1086307490871503
U,frozen_split,posterior_entropy|LOW,U1,0.13479593093097467,0.4290839198109424,0.7108498758702877,0.3171441791919906,0.11643695021665809,1.2314857164803323,0.02584452720392484,0.17607972798158505,3105,157,20,0.009096695336746707,0.7147440710163092,0.7040827103969778,0.5476725194483318,0.3673469387755103,2.0862534431784705,0.4318235594956362,0.3359782362276129,1.9081028808878584
U,frozen_split,posterior_entropy|HIGH,U0,0.2082332726960945,0.6033661249840655,0.6740307607656382,0.5109713029657085,-0.16013155815027183,0.8494632651041389,0.021029261868710118,0.3465855240185564,3156,157,20,0.2080776841090105,0.5868150251210656,0.7519475640096571,0.5432270117461249,0.5607157476170983,1.6178279494070191,0.42695349330743865,0.5070383063692147,1.462952925702885
U,frozen_split,posterior_entropy|HIGH,U1,0.20677654523873565,0.5995956991449126,0.6829263267275812,0.515267024715997,-0.15899491497006213,0.8641803469347427,0.030324879003810718,0.3465855240185564,3156,157,20,0.219992277407352,0.5892777936972062,0.7319418663715827,0.5476725194483318,0.56941056334033,1.6429150206222791,0.4318235594956362,0.5098478792302433,1.4710593602372894
U,frozen_split,prior_registered_completion|NONE,U0,0.17258667980319964,0.5192690411550898,0.7159514064971454,0.4595043221980384,-0.10995669775723767,0.9930027078955842,0.022055623115471216,0.2624364398054189,6087,157,20,0.10720637800034288,0.6498538472211033,0.6910924103562428,0.5432270117461249,0.5566897340305155,2.1212364199242604,0.42695349330743865,0.5042843176720914,1.9215483872818437
U,frozen_split,prior_registered_completion|NONE,U1,0.17106271661687983,0.5148799045099127,0.7253918065725824,0.46676596632402517,-0.10605132964988193,1.0083482192475317,0.026580402097188822,0.2624364398054189,6087,157,20,0.1139289849811654,0.6520868626177504,0.6721910973058374,0.5476725194483318,0.5619628945466226,2.141329515684959,0.4318235594956362,0.5021432600112802,1.9133900017222825
U,frozen_split,prior_registered_completion|PREVIOUS,U0,0.17083588328309052,0.5183150533965537,0.7369787463007799,0.4922975241194286,-0.48870528122597795,1.1647914766656824,0.10420454578194496,0.24742371857272338,174,93,20,0.17250176227719785,0.6298709505484664,0.5763260280209428,0.5432270117461249,0.5662100456621004,2.2884226658960287,0.42695349330743865,0.3852376137512639,1.5569954892502917
U,frozen_split,prior_registered_completion|PREVIOUS,U1,0.17155613118395113,0.5201884956880695,0.733541317439622,0.4924966011180435,-0.49081071739768534,1.0939845116249634,0.09803684059386711,0.24742371857272338,174,93,20,0.16676177369004067,0.6311179960745242,0.5956602719314581,0.5476725194483318,0.5918854415274463,2.3921936221061113,0.4318235594956362,0.4006309148264984,1.6192098200510392
R,frozen_split,transition_probability|LOW,R0,0.039305233449583955,0.1649983413974837,0.8053737981057079,0.21224292500727054,0.5333488081886417,1.5666192516296626,0.03608459598506021,0.0437313187569673,2626,157,20,0.002658121594073521,0.8915430661119683,0.5273535746126825,,,,,,
R,frozen_split,transition_probability|LOW,R1,0.03923682374284148,0.16430802715285334,0.8129522843868138,0.21549608047699012,0.4954658742811492,1.5546914403222745,0.03660387987550699,0.0437313187569673,2626,157,20,0.0026581215940735215,0.8916628968318305,0.494605906912026,,,,,,
R,frozen_split,transition_probability|HIGH,R0,0.0790406269510122,0.2813936275279637,0.7756285965474283,0.3266651022365951,0.21386304655505434,1.3450677370636794,0.03465730194507309,0.09869251630701609,1994,157,20,0.008495429359642766,0.8169559862567197,0.6175669664405224,,,,,,
R,frozen_split,transition_probability|HIGH,R1,0.07912780155992738,0.28150822427901734,0.7742708648175186,0.3250193580975216,0.1344913920637552,1.3113528837478585,0.03604791358118354,0.09869251630701609,1994,157,20,0.00999462277605031,0.8163005813672549,0.576806052088273,,,,,,
R,frozen_split,posterior_entropy|LOW,R0,0.03143951675878265,0.1443387770789044,0.7721403437998349,0.13506757416482063,0.6531025539770293,1.6634753670047076,0.039900511886466546,0.03240442176793239,2557,157,20,0.0011690202789697128,0.9033751006376681,0.6520635306149551,,,,,,
R,frozen_split,posterior_entropy|LOW,R1,0.031477118149237156,0.14436803790513184,0.7711936798682735,0.14029269783516457,0.468328640687039,1.5938823651389638,0.040695961028794726,0.03240442176793239,2557,157,20,0.0011690202789697128,0.9030778884027915,0.6513545075020752,,,,,,
R,frozen_split,posterior_entropy|HIGH,R0,0.08750942342054686,0.30324644215617896,0.772212391457637,0.33238611087342534,0.17171732862552422,1.2790912533714751,0.028857736722606386,0.1109612551707368,2063,157,20,0.010153446828002137,0.8046980278645853,0.6356694193515886,,,,,,
R,frozen_split,posterior_entropy|HIGH,R1,0.08746000786856642,0.30244205998829077,0.7773692221394871,0.32826002709471636,0.12428879875831789,1.2593298519109708,0.02864700728967929,0.1109612551707368,2063,157,20,0.01160393923200244,0.8045852632804328,0.589121736109136,,,,,,
R,frozen_split,prior_registered_completion|NONE,R0,0.05239215223158554,0.2048007318204594,0.7996199886475681,0.26063147481568893,0.43744079705374556,1.5038728502328798,0.036000940085942366,0.06076625606104286,4489,157,20,0.0017764341979165858,0.8662424639977484,0.5639494330148833,,,,,,
R,frozen_split,prior_registered_completion|NONE,R1,0.05226665868376306,0.20414777442805981,0.8017475184363191,0.2656633867089364,0.3693715917479868,1.4820066171587976,0.03711154571498049,0.06076625606104286,4489,157,20,0.0024425970221353057,0.8660292758113364,0.5549154182953828,,,,,,
R,frozen_split,prior_registered_completion|PREVIOUS,R0,0.1962550684367109,0.5743426842862542,0.6619343663975745,0.479629347112129,-0.1671688313636713,0.7640137437138664,0.05465382887032717,0.2974576271186441,131,79,20,0.12203389830508475,0.6221868191955756,0.6696668831771364,,,,,,
R,frozen_split,prior_registered_completion|PREVIOUS,R1,0.20052197103931588,0.584654146342585,0.649655129751631,0.4507623756419944,-0.24309411123906896,0.6551219984666442,0.07579859414142222,0.2974576271186441,131,79,20,0.12203389830508475,0.6219131906665318,0.7447341560731182,,,,,,
