record_type,stage,population,comparison,draw,metric,value,interval_level,lower,upper
draw,A_primary,ordinal_12,U1_minus_U0,10.0,auc_improvement,0.005161390442730895,,,
draw,A_primary,ordinal_12,U1_minus_U0,10.0,top_decile_precision_improvement,0.015009537315304189,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,10.0,log_loss_improvement,0.0008026530359118156,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,10.0,brier_improvement,-6.733919421897383e-05,,,
draw,A_primary,low_transition,U1_minus_U0,10.0,log_loss_improvement,0.008212788689595851,,,
draw,A_primary,low_transition,U1_minus_U0,10.0,brier_improvement,0.0030588261870687916,,,
draw,A_primary,low_transition,U1_minus_U0,10.0,auc_improvement,0.019878935097322525,,,
draw,A_primary,low_transition,U1_minus_U0,10.0,top_decile_precision_improvement,0.0003654461923987551,,,
draw,A_diagnostic,low_transition,R1_minus_R0,10.0,log_loss_improvement,0.0012334507093747504,,,
draw,A_diagnostic,low_transition,R1_minus_R0,10.0,brier_improvement,0.00019590183027664437,,,
draw,B,pooled,F1_minus_F0,10.0,multiclass_log_loss_improvement,0.0012823585763955814,,,
draw,B,pooled,F1_minus_F0,10.0,multiclass_brier_improvement,-0.002413477832912514,,,
draw,B,pooled,F1_minus_F0,10.0,top_two_accuracy_improvement,0.001695368965825006,,,
draw,A_primary,pooled,U1_minus_U0,11.0,log_loss_improvement,0.002590294947110827,,,
draw,A_primary,pooled,U1_minus_U0,11.0,brier_improvement,0.000848841726678623,,,
draw,A_primary,pooled,U1_minus_U0,11.0,auc_improvement,0.006972558297355547,,,
draw,A_primary,pooled,U1_minus_U0,11.0,top_decile_precision_improvement,0.001329110130358746,,,
draw,A_diagnostic,pooled,R1_minus_R0,11.0,log_loss_improvement,0.0007080083122888436,,,
draw,A_diagnostic,pooled,R1_minus_R0,11.0,brier_improvement,0.00010587304471033204,,,
draw,A_primary,ordinal_6,U1_minus_U0,11.0,log_loss_improvement,0.004028846339521552,,,
draw,A_primary,ordinal_6,U1_minus_U0,11.0,brier_improvement,0.0015558390284443058,,,
draw,A_primary,ordinal_6,U1_minus_U0,11.0,auc_improvement,0.009426527979415122,,,
draw,A_primary,ordinal_6,U1_minus_U0,11.0,top_decile_precision_improvement,0.036527514231499136,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,11.0,log_loss_improvement,-0.0007220392812967436,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,11.0,brier_improvement,-0.0002902325777927664,,,
draw,A_primary,ordinal_12,U1_minus_U0,11.0,log_loss_improvement,0.0011517435547003796,,,
draw,A_primary,ordinal_12,U1_minus_U0,11.0,brier_improvement,0.000141844424912968,,,
draw,A_primary,ordinal_12,U1_minus_U0,11.0,auc_improvement,0.004115343338425337,,,
draw,A_primary,ordinal_12,U1_minus_U0,11.0,top_decile_precision_improvement,-0.003757182577924678,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,11.0,log_loss_improvement,0.0023084794144438425,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,11.0,brier_improvement,0.0005491838862941717,,,
draw,A_primary,low_transition,U1_minus_U0,11.0,log_loss_improvement,0.0035132184090601593,,,
draw,A_primary,low_transition,U1_minus_U0,11.0,brier_improvement,0.0013328260447582618,,,
draw,A_primary,low_transition,U1_minus_U0,11.0,auc_improvement,0.007012947359974597,,,
draw,A_primary,low_transition,U1_minus_U0,11.0,top_decile_precision_improvement,0.004133310334183515,,,
draw,A_diagnostic,low_transition,R1_minus_R0,11.0,log_loss_improvement,0.0009094555177164565,,,
draw,A_diagnostic,low_transition,R1_minus_R0,11.0,brier_improvement,0.0001594274115888361,,,
draw,B,pooled,F1_minus_F0,11.0,multiclass_log_loss_improvement,0.009453092311984546,,,
draw,B,pooled,F1_minus_F0,11.0,multiclass_brier_improvement,0.0043587374887902874,,,
draw,B,pooled,F1_minus_F0,11.0,top_two_accuracy_improvement,-0.0018545756858733276,,,
draw,A_primary,pooled,U1_minus_U0,12.0,log_loss_improvement,0.0015378042635810774,,,
draw,A_primary,pooled,U1_minus_U0,12.0,brier_improvement,0.0004055220513405622,,,
draw,A_primary,pooled,U1_minus_U0,12.0,auc_improvement,0.0037750223249854997,,,
draw,A_primary,pooled,U1_minus_U0,12.0,top_decile_precision_improvement,0.005912931211471406,,,
draw,A_diagnostic,pooled,R1_minus_R0,12.0,log_loss_improvement,0.0005326500947601953,,,
draw,A_diagnostic,pooled,R1_minus_R0,12.0,brier_improvement,2.891867830185496e-05,,,
draw,A_primary,ordinal_6,U1_minus_U0,12.0,log_loss_improvement,0.0033991137183163045,,,
draw,A_primary,ordinal_6,U1_minus_U0,12.0,brier_improvement,0.0011833083139695666,,,
draw,A_primary,ordinal_6,U1_minus_U0,12.0,auc_improvement,0.008861253488461451,,,
draw,A_primary,ordinal_6,U1_minus_U0,12.0,top_decile_precision_improvement,0.0054104875874279035,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,12.0,log_loss_improvement,-0.0008624272664180532,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,12.0,brier_improvement,-0.0003801361236823314,,,
draw,A_primary,ordinal_12,U1_minus_U0,12.0,log_loss_improvement,-0.00032350519115398324,,,
draw,A_primary,ordinal_12,U1_minus_U0,12.0,brier_improvement,-0.00037226421128847,,,
draw,A_primary,ordinal_12,U1_minus_U0,12.0,auc_improvement,-0.00028335003408919146,,,
draw,A_primary,ordinal_12,U1_minus_U0,12.0,top_decile_precision_improvement,0.00631772976984446,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,12.0,log_loss_improvement,0.0020638445172024567,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,12.0,brier_improvement,0.0004778847705782102,,,
draw,A_primary,low_transition,U1_minus_U0,12.0,log_loss_improvement,0.005065814596006413,,,
draw,A_primary,low_transition,U1_minus_U0,12.0,brier_improvement,0.00168886218513567,,,
draw,A_primary,low_transition,U1_minus_U0,12.0,auc_improvement,0.01328282831626848,,,
draw,A_primary,low_transition,U1_minus_U0,12.0,top_decile_precision_improvement,-0.053625662575808086,,,
draw,A_diagnostic,low_transition,R1_minus_R0,12.0,log_loss_improvement,0.0009024255425984229,,,
draw,A_diagnostic,low_transition,R1_minus_R0,12.0,brier_improvement,3.4268890793873186e-05,,,
draw,B,pooled,F1_minus_F0,12.0,multiclass_log_loss_improvement,0.006989667848686265,,,
draw,B,pooled,F1_minus_F0,12.0,multiclass_brier_improvement,0.0007243909841982976,,,
draw,B,pooled,F1_minus_F0,12.0,top_two_accuracy_improvement,-0.0006756877536062689,,,
draw,A_primary,pooled,U1_minus_U0,13.0,log_loss_improvement,0.005045815980154966,,,
draw,A_primary,pooled,U1_minus_U0,13.0,brier_improvement,0.0019538615194316655,,,
draw,A_primary,pooled,U1_minus_U0,13.0,auc_improvement,0.01055959593078104,,,
draw,A_primary,pooled,U1_minus_U0,13.0,top_decile_precision_improvement,0.015189069368522712,,,
draw,A_diagnostic,pooled,R1_minus_R0,13.0,log_loss_improvement,-5.1851272313607755e-05,,,
draw,A_diagnostic,pooled,R1_minus_R0,13.0,brier_improvement,-5.957198204923492e-05,,,
draw,A_primary,ordinal_6,U1_minus_U0,13.0,log_loss_improvement,0.008042685324778587,,,
draw,A_primary,ordinal_6,U1_minus_U0,13.0,brier_improvement,0.003112731927001594,,,
draw,A_primary,ordinal_6,U1_minus_U0,13.0,auc_improvement,0.019696287470967966,,,
draw,A_primary,ordinal_6,U1_minus_U0,13.0,top_decile_precision_improvement,0.05124540628828089,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,13.0,log_loss_improvement,-0.0014965255015668144,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,13.0,brier_improvement,-0.00030136196904552437,,,
draw,A_primary,ordinal_12,U1_minus_U0,13.0,log_loss_improvement,0.0020489466355313457,,,
draw,A_primary,ordinal_12,U1_minus_U0,13.0,brier_improvement,0.0007949911118617925,,,
draw,A_primary,ordinal_12,U1_minus_U0,13.0,auc_improvement,0.0031482299572508365,,,
draw,A_primary,ordinal_12,U1_minus_U0,13.0,top_decile_precision_improvement,0.01129242482901005,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,13.0,log_loss_improvement,0.0014520000322796878,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,13.0,brier_improvement,0.00019212226155194967,,,
draw,A_primary,low_transition,U1_minus_U0,13.0,log_loss_improvement,0.00918450166243956,,,
draw,A_primary,low_transition,U1_minus_U0,13.0,brier_improvement,0.0036398597957501555,,,
draw,A_primary,low_transition,U1_minus_U0,13.0,auc_improvement,0.02181692743306085,,,
draw,A_primary,low_transition,U1_minus_U0,13.0,top_decile_precision_improvement,-0.02617446120428235,,,
draw,A_diagnostic,low_transition,R1_minus_R0,13.0,log_loss_improvement,0.0004973168828721064,,,
draw,A_diagnostic,low_transition,R1_minus_R0,13.0,brier_improvement,8.732805459225196e-05,,,
draw,B,pooled,F1_minus_F0,13.0,multiclass_log_loss_improvement,0.004682436292929082,,,
draw,B,pooled,F1_minus_F0,13.0,multiclass_brier_improvement,-0.0014996502743507834,,,
draw,B,pooled,F1_minus_F0,13.0,top_two_accuracy_improvement,0.002399217097578954,,,
draw,A_primary,pooled,U1_minus_U0,14.0,log_loss_improvement,0.003938625527822759,,,
draw,A_primary,pooled,U1_minus_U0,14.0,brier_improvement,0.0012276673966895024,,,
draw,A_primary,pooled,U1_minus_U0,14.0,auc_improvement,0.008135055953362613,,,
draw,A_primary,pooled,U1_minus_U0,14.0,top_decile_precision_improvement,0.016106101988912602,,,
draw,A_diagnostic,pooled,R1_minus_R0,14.0,log_loss_improvement,0.0008992279150012439,,,
draw,A_diagnostic,pooled,R1_minus_R0,14.0,brier_improvement,0.00023124782094866014,,,
draw,A_primary,ordinal_6,U1_minus_U0,14.0,log_loss_improvement,0.008565035522568376,,,
draw,A_primary,ordinal_6,U1_minus_U0,14.0,brier_improvement,0.0030275699217373053,,,
draw,A_primary,ordinal_6,U1_minus_U0,14.0,auc_improvement,0.01792386168474358,,,
draw,A_primary,ordinal_6,U1_minus_U0,14.0,top_decile_precision_improvement,0.06218366407908227,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,14.0,log_loss_improvement,0.00043358398804396736,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,14.0,brier_improvement,-2.5213351601521827e-05,,,
draw,A_primary,ordinal_12,U1_minus_U0,14.0,log_loss_improvement,-0.0006877844669230804,,,
draw,A_primary,ordinal_12,U1_minus_U0,14.0,brier_improvement,-0.0005722351283583282,,,
draw,A_primary,ordinal_12,U1_minus_U0,14.0,auc_improvement,-3.7736090646722786e-05,,,
draw,A_primary,ordinal_12,U1_minus_U0,14.0,top_decile_precision_improvement,0.00902299627642189,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,14.0,log_loss_improvement,0.0013981245680476095,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,14.0,brier_improvement,0.0005060234879646214,,,
draw,A_primary,low_transition,U1_minus_U0,14.0,log_loss_improvement,0.008735169956169797,,,
draw,A_primary,low_transition,U1_minus_U0,14.0,brier_improvement,0.0031484993747105394,,,
draw,A_primary,low_transition,U1_minus_U0,14.0,auc_improvement,0.01718263085754468,,,
draw,A_primary,low_transition,U1_minus_U0,14.0,top_decile_precision_improvement,0.049752561915756,,,
draw,A_diagnostic,low_transition,R1_minus_R0,14.0,log_loss_improvement,0.00039690797551261703,,,
draw,A_diagnostic,low_transition,R1_minus_R0,14.0,brier_improvement,3.8376258890936155e-05,,,
draw,B,pooled,F1_minus_F0,14.0,multiclass_log_loss_improvement,-0.00010582937309955298,,,
draw,B,pooled,F1_minus_F0,14.0,multiclass_brier_improvement,-0.0013789704489790555,,,
draw,B,pooled,F1_minus_F0,14.0,top_two_accuracy_improvement,0.0011450189999496763,,,
draw,A_primary,pooled,U1_minus_U0,15.0,log_loss_improvement,0.006231062063461135,,,
draw,A_primary,pooled,U1_minus_U0,15.0,brier_improvement,0.0021895378158535705,,,
draw,A_primary,pooled,U1_minus_U0,15.0,auc_improvement,0.013160677407310861,,,
draw,A_primary,pooled,U1_minus_U0,15.0,top_decile_precision_improvement,-0.0004302228381461992,,,
draw,A_diagnostic,pooled,R1_minus_R0,15.0,log_loss_improvement,0.0010521189254960872,,,
draw,A_diagnostic,pooled,R1_minus_R0,15.0,brier_improvement,0.0001606938229334609,,,
draw,A_primary,ordinal_6,U1_minus_U0,15.0,log_loss_improvement,0.00788163165293837,,,
draw,A_primary,ordinal_6,U1_minus_U0,15.0,brier_improvement,0.002805045603024664,,,
draw,A_primary,ordinal_6,U1_minus_U0,15.0,auc_improvement,0.019948421143830553,,,
draw,A_primary,ordinal_6,U1_minus_U0,15.0,top_decile_precision_improvement,0.016544117647058654,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,15.0,log_loss_improvement,0.0014417908491364817,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,15.0,brier_improvement,0.0003472058628387342,,,
draw,A_primary,ordinal_12,U1_minus_U0,15.0,log_loss_improvement,0.004580492473983844,,,
draw,A_primary,ordinal_12,U1_minus_U0,15.0,brier_improvement,0.0015740300286824216,,,
draw,A_primary,ordinal_12,U1_minus_U0,15.0,auc_improvement,0.008901792808183928,,,
draw,A_primary,ordinal_12,U1_minus_U0,15.0,top_decile_precision_improvement,-0.004279388498470538,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,15.0,log_loss_improvement,0.0006335804815912893,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,15.0,brier_improvement,-3.96348489969528e-05,,,
draw,A_primary,low_transition,U1_minus_U0,15.0,log_loss_improvement,0.009782883119857477,,,
draw,A_primary,low_transition,U1_minus_U0,15.0,brier_improvement,0.0035555909319581747,,,
draw,A_primary,low_transition,U1_minus_U0,15.0,auc_improvement,0.020349654430983466,,,
draw,A_primary,low_transition,U1_minus_U0,15.0,top_decile_precision_improvement,-0.001468052459271063,,,
draw,A_diagnostic,low_transition,R1_minus_R0,15.0,log_loss_improvement,0.001719157679483635,,,
draw,A_diagnostic,low_transition,R1_minus_R0,15.0,brier_improvement,0.0002793855009095639,,,
draw,B,pooled,F1_minus_F0,15.0,multiclass_log_loss_improvement,0.004222605949152691,,,
draw,B,pooled,F1_minus_F0,15.0,multiclass_brier_improvement,-0.00030284022400955957,,,
draw,B,pooled,F1_minus_F0,15.0,top_two_accuracy_improvement,-0.00120317892537114,,,
draw,A_primary,pooled,U1_minus_U0,16.0,log_loss_improvement,0.0029077812205774434,,,
draw,A_primary,pooled,U1_minus_U0,16.0,brier_improvement,0.0010731286032015508,,,
draw,A_primary,pooled,U1_minus_U0,16.0,auc_improvement,0.008154771921361714,,,
draw,A_primary,pooled,U1_minus_U0,16.0,top_decile_precision_improvement,-0.007901972854316375,,,
draw,A_diagnostic,pooled,R1_minus_R0,16.0,log_loss_improvement,-9.260325501428412e-05,,,
draw,A_diagnostic,pooled,R1_minus_R0,16.0,brier_improvement,-8.493895911182436e-05,,,
draw,A_primary,ordinal_6,U1_minus_U0,16.0,log_loss_improvement,0.007327149710436354,,,
draw,A_primary,ordinal_6,U1_minus_U0,16.0,brier_improvement,0.0028673757112824827,,,
draw,A_primary,ordinal_6,U1_minus_U0,16.0,auc_improvement,0.016531123289653227,,,
draw,A_primary,ordinal_6,U1_minus_U0,16.0,top_decile_precision_improvement,0.03161094224923994,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,16.0,log_loss_improvement,-0.0005287684042221685,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,16.0,brier_improvement,-0.00019137608257336486,,,
draw,A_primary,ordinal_12,U1_minus_U0,16.0,log_loss_improvement,-0.001511587269281467,,,
draw,A_primary,ordinal_12,U1_minus_U0,16.0,brier_improvement,-0.0007211185048794921,,,
draw,A_primary,ordinal_12,U1_minus_U0,16.0,auc_improvement,0.0012586837392506434,,,
draw,A_primary,ordinal_12,U1_minus_U0,16.0,top_decile_precision_improvement,-0.014934691951097534,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,16.0,log_loss_improvement,0.0003711096318818885,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,16.0,brier_improvement,2.8220622489139036e-05,,,
draw,A_primary,low_transition,U1_minus_U0,16.0,log_loss_improvement,0.006725062746073762,,,
draw,A_primary,low_transition,U1_minus_U0,16.0,brier_improvement,0.0026089645900125857,,,
draw,A_primary,low_transition,U1_minus_U0,16.0,auc_improvement,0.016771831299571383,,,
draw,A_primary,low_transition,U1_minus_U0,16.0,top_decile_precision_improvement,-0.01888224839439312,,,
draw,A_diagnostic,low_transition,R1_minus_R0,16.0,log_loss_improvement,0.0002549173680960193,,,
draw,A_diagnostic,low_transition,R1_minus_R0,16.0,brier_improvement,5.8389817703854985e-05,,,
draw,B,pooled,F1_minus_F0,16.0,multiclass_log_loss_improvement,0.00664898050437579,,,
draw,B,pooled,F1_minus_F0,16.0,multiclass_brier_improvement,0.0002667251397244774,,,
draw,B,pooled,F1_minus_F0,16.0,top_two_accuracy_improvement,0.000515015933305607,,,
draw,A_primary,pooled,U1_minus_U0,17.0,log_loss_improvement,0.0043438275438456575,,,
draw,A_primary,pooled,U1_minus_U0,17.0,brier_improvement,0.001569251906713337,,,
draw,A_primary,pooled,U1_minus_U0,17.0,auc_improvement,0.009371383289146995,,,
draw,A_primary,pooled,U1_minus_U0,17.0,top_decile_precision_improvement,0.006982113622295838,,,
draw,A_diagnostic,pooled,R1_minus_R0,17.0,log_loss_improvement,0.0009680499565122846,,,
draw,A_diagnostic,pooled,R1_minus_R0,17.0,brier_improvement,0.00010583740026451349,,,
draw,A_primary,ordinal_6,U1_minus_U0,17.0,log_loss_improvement,0.0073596552108917135,,,
draw,A_primary,ordinal_6,U1_minus_U0,17.0,brier_improvement,0.0027216694289373677,,,
draw,A_primary,ordinal_6,U1_minus_U0,17.0,auc_improvement,0.01761893568153705,,,
draw,A_primary,ordinal_6,U1_minus_U0,17.0,top_decile_precision_improvement,0.05271317829457345,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,17.0,log_loss_improvement,0.00021865322957903555,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,17.0,brier_improvement,-0.0001249239817379122,,,
draw,A_primary,ordinal_12,U1_minus_U0,17.0,log_loss_improvement,0.00132799987679999,,,
draw,A_primary,ordinal_12,U1_minus_U0,17.0,brier_improvement,0.00041683438448927856,,,
draw,A_primary,ordinal_12,U1_minus_U0,17.0,auc_improvement,0.003354283215329268,,,
draw,A_primary,ordinal_12,U1_minus_U0,17.0,top_decile_precision_improvement,-0.0012807463915736061,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,17.0,log_loss_improvement,0.0017760568465443605,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,17.0,brier_improvement,0.00035464658225055345,,,
draw,A_primary,low_transition,U1_minus_U0,17.0,log_loss_improvement,0.00776373816893372,,,
draw,A_primary,low_transition,U1_minus_U0,17.0,brier_improvement,0.00294149622963083,,,
draw,A_primary,low_transition,U1_minus_U0,17.0,auc_improvement,0.016986548787781386,,,
draw,A_primary,low_transition,U1_minus_U0,17.0,top_decile_precision_improvement,0.01588163342851312,,,
draw,A_diagnostic,low_transition,R1_minus_R0,17.0,log_loss_improvement,0.0011519994887182194,,,
draw,A_diagnostic,low_transition,R1_minus_R0,17.0,brier_improvement,0.00013115327827130374,,,
draw,B,pooled,F1_minus_F0,17.0,multiclass_log_loss_improvement,0.001576966115286349,,,
draw,B,pooled,F1_minus_F0,17.0,multiclass_brier_improvement,-0.001651054958760334,,,
draw,B,pooled,F1_minus_F0,17.0,top_two_accuracy_improvement,-0.004453767952234844,,,
draw,A_primary,pooled,U1_minus_U0,18.0,log_loss_improvement,0.0030799247961297294,,,
draw,A_primary,pooled,U1_minus_U0,18.0,brier_improvement,0.0009161677036284288,,,
draw,A_primary,pooled,U1_minus_U0,18.0,auc_improvement,0.007071034186675984,,,
draw,A_primary,pooled,U1_minus_U0,18.0,top_decile_precision_improvement,-0.007781584969240862,,,
draw,A_diagnostic,pooled,R1_minus_R0,18.0,log_loss_improvement,0.000854560892964068,,,
draw,A_diagnostic,pooled,R1_minus_R0,18.0,brier_improvement,0.0002015938460015465,,,
draw,A_primary,ordinal_6,U1_minus_U0,18.0,log_loss_improvement,0.0038382811485116464,,,
draw,A_primary,ordinal_6,U1_minus_U0,18.0,brier_improvement,0.001267817789118053,,,
draw,A_primary,ordinal_6,U1_minus_U0,18.0,auc_improvement,0.009381147233585962,,,
draw,A_primary,ordinal_6,U1_minus_U0,18.0,top_decile_precision_improvement,0.03051328155411792,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,18.0,log_loss_improvement,1.3236853079301447e-05,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,18.0,brier_improvement,-2.386523563480819e-05,,,
draw,A_primary,ordinal_12,U1_minus_U0,18.0,log_loss_improvement,0.002321568443748201,,,
draw,A_primary,ordinal_12,U1_minus_U0,18.0,brier_improvement,0.0005645176181388045,,,
draw,A_primary,ordinal_12,U1_minus_U0,18.0,auc_improvement,0.005290381988433346,,,
draw,A_primary,ordinal_12,U1_minus_U0,18.0,top_decile_precision_improvement,-0.015618052918542458,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,18.0,log_loss_improvement,0.0017516634422459765,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,18.0,brier_improvement,0.0004420005232224494,,,
draw,A_primary,low_transition,U1_minus_U0,18.0,log_loss_improvement,0.0056636563886850455,,,
draw,A_primary,low_transition,U1_minus_U0,18.0,brier_improvement,0.0019961222737285567,,,
draw,A_primary,low_transition,U1_minus_U0,18.0,auc_improvement,0.013225487790092694,,,
draw,A_primary,low_transition,U1_minus_U0,18.0,top_decile_precision_improvement,-0.05407612849686638,,,
draw,A_diagnostic,low_transition,R1_minus_R0,18.0,log_loss_improvement,0.0015537513016502247,,,
draw,A_diagnostic,low_transition,R1_minus_R0,18.0,brier_improvement,0.0003320202005477821,,,
draw,B,pooled,F1_minus_F0,18.0,multiclass_log_loss_improvement,0.0004389134304085829,,,
draw,B,pooled,F1_minus_F0,18.0,multiclass_brier_improvement,-0.003168798482347246,,,
draw,B,pooled,F1_minus_F0,18.0,top_two_accuracy_improvement,0.0037502193110707793,,,
draw,A_primary,pooled,U1_minus_U0,19.0,log_loss_improvement,0.0034821031908904843,,,
draw,A_primary,pooled,U1_minus_U0,19.0,brier_improvement,0.0010594195332689627,,,
draw,A_primary,pooled,U1_minus_U0,19.0,auc_improvement,0.007736730644097967,,,
draw,A_primary,pooled,U1_minus_U0,19.0,top_decile_precision_improvement,-0.0057878492966824124,,,
draw,A_diagnostic,pooled,R1_minus_R0,19.0,log_loss_improvement,0.0008517641973430357,,,
draw,A_diagnostic,pooled,R1_minus_R0,19.0,brier_improvement,0.00012426078887629172,,,
draw,A_primary,ordinal_6,U1_minus_U0,19.0,log_loss_improvement,0.00622277773307317,,,
draw,A_primary,ordinal_6,U1_minus_U0,19.0,brier_improvement,0.002109770256635113,,,
draw,A_primary,ordinal_6,U1_minus_U0,19.0,auc_improvement,0.015123957137281208,,,
draw,A_primary,ordinal_6,U1_minus_U0,19.0,top_decile_precision_improvement,-0.016828242180354946,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,19.0,log_loss_improvement,9.20732029670579e-05,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,19.0,brier_improvement,-1.725338933665499e-05,,,
draw,A_primary,ordinal_12,U1_minus_U0,19.0,log_loss_improvement,0.0007414286487079647,,,
draw,A_primary,ordinal_12,U1_minus_U0,19.0,brier_improvement,9.068809902812447e-06,,,
draw,A_primary,ordinal_12,U1_minus_U0,19.0,auc_improvement,0.002437473070828089,,,
draw,A_primary,ordinal_12,U1_minus_U0,19.0,top_decile_precision_improvement,-0.003997863474033636,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,19.0,log_loss_improvement,0.0016846223730750953,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,19.0,brier_improvement,0.00027940444752062865,,,
draw,A_primary,low_transition,U1_minus_U0,19.0,log_loss_improvement,0.00793681371757321,,,
draw,A_primary,low_transition,U1_minus_U0,19.0,brier_improvement,0.0027399194464610144,,,
draw,A_primary,low_transition,U1_minus_U0,19.0,auc_improvement,0.01812587434634383,,,
draw,A_primary,low_transition,U1_minus_U0,19.0,top_decile_precision_improvement,-0.04674224235001323,,,
draw,A_diagnostic,low_transition,R1_minus_R0,19.0,log_loss_improvement,0.0018500381605640048,,,
draw,A_diagnostic,low_transition,R1_minus_R0,19.0,brier_improvement,0.0003509586145850549,,,
draw,B,pooled,F1_minus_F0,19.0,multiclass_log_loss_improvement,0.00015157754216021946,,,
draw,B,pooled,F1_minus_F0,19.0,multiclass_brier_improvement,-0.0023386699922847143,,,
draw,B,pooled,F1_minus_F0,19.0,top_two_accuracy_improvement,-0.0019573940560465575,,,
draw,A_primary,pooled,U1_minus_U0,20.0,log_loss_improvement,0.004436214233844771,,,
draw,A_primary,pooled,U1_minus_U0,20.0,brier_improvement,0.0015413181901598738,,,
draw,A_primary,pooled,U1_minus_U0,20.0,auc_improvement,0.009498434171888781,,,
draw,A_primary,pooled,U1_minus_U0,20.0,top_decile_precision_improvement,0.014609106016761797,,,
draw,A_diagnostic,pooled,R1_minus_R0,20.0,log_loss_improvement,-0.0009838895919118407,,,
draw,A_diagnostic,pooled,R1_minus_R0,20.0,brier_improvement,-0.00035941576762350824,,,
draw,A_primary,ordinal_6,U1_minus_U0,20.0,log_loss_improvement,0.007329047667621547,,,
draw,A_primary,ordinal_6,U1_minus_U0,20.0,brier_improvement,0.0027004386089423404,,,
draw,A_primary,ordinal_6,U1_minus_U0,20.0,auc_improvement,0.016387898698931203,,,
draw,A_primary,ordinal_6,U1_minus_U0,20.0,top_decile_precision_improvement,0.0030215556461985482,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,20.0,log_loss_improvement,-0.0011681189052492602,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,20.0,brier_improvement,-0.00034810597820937594,,,
draw,A_primary,ordinal_12,U1_minus_U0,20.0,log_loss_improvement,0.001543380800068106,,,
draw,A_primary,ordinal_12,U1_minus_U0,20.0,brier_improvement,0.00038219777137735167,,,
draw,A_primary,ordinal_12,U1_minus_U0,20.0,auc_improvement,0.004289529854940799,,,
draw,A_primary,ordinal_12,U1_minus_U0,20.0,top_decile_precision_improvement,0.016856540675950882,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,20.0,log_loss_improvement,-0.0007853669911162542,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,20.0,brier_improvement,-0.0003716030182204788,,,
draw,A_primary,low_transition,U1_minus_U0,20.0,log_loss_improvement,0.008329963758504977,,,
draw,A_primary,low_transition,U1_minus_U0,20.0,brier_improvement,0.0030469659211485867,,,
draw,A_primary,low_transition,U1_minus_U0,20.0,auc_improvement,0.018208914178541757,,,
draw,A_primary,low_transition,U1_minus_U0,20.0,top_decile_precision_improvement,-0.02513662465528793,,,
draw,A_diagnostic,low_transition,R1_minus_R0,20.0,log_loss_improvement,-0.00099671883619884,,,
draw,A_diagnostic,low_transition,R1_minus_R0,20.0,brier_improvement,-0.00038057989203021947,,,
draw,B,pooled,F1_minus_F0,20.0,multiclass_log_loss_improvement,0.0024822095438290503,,,
draw,B,pooled,F1_minus_F0,20.0,multiclass_brier_improvement,-0.001246541073570362,,,
draw,B,pooled,F1_minus_F0,20.0,top_two_accuracy_improvement,0.0011441494486672532,,,
draw,A_primary,pooled,U1_minus_U0,21.0,log_loss_improvement,0.0034199281224067124,,,
draw,A_primary,pooled,U1_minus_U0,21.0,brier_improvement,0.0011487205174904036,,,
