scope_type,scope_value,model,multiclass_log_loss,multiclass_brier,top_one_accuracy,top_two_accuracy,mean_reciprocal_rank,mean_probability_realised_class,expected_calibration_error,prediction_entropy,effective_candidate_count,rows,unique_candidates,sessions,stocks,target_class_support,weight_sum
elapsed_bar_group,ELAPSED_0_2,C0,0.653526014310765,0.382546574438091,0.731560832948992,0.952265923044726,0.856833892738223,0.599880538322607,0.0368958352285902,0.730342969083915,2.07579241822672,2843,960,154,20,"{""NO_REGISTERED_COMPLETION"": 2227, ""OTHER_REGISTERED_COMPLETION"": 436, ""loop_p_2-5-6-2"": 45, ""loop_p_2-6-2"": 52, ""loop_p_4-6-4"": 83}",23.5025689223058
elapsed_bar_group,ELAPSED_0_2,C1,0.644740794650598,0.377273999416698,0.742537343275544,0.953983060562355,0.862457489227346,0.603983076818892,0.0414871566976477,0.721128249395838,2.05675243175647,2843,960,154,20,"{""NO_REGISTERED_COMPLETION"": 2227, ""OTHER_REGISTERED_COMPLETION"": 436, ""loop_p_2-5-6-2"": 45, ""loop_p_2-6-2"": 52, ""loop_p_4-6-4"": 83}",23.5025689223058
elapsed_bar_group,ELAPSED_0_2,C2,0.645849116666105,0.37809216448386,0.741625588841405,0.953983060562355,0.862001612010276,0.603404889359381,0.0396939715570106,0.72191716470651,2.05837567545686,2843,960,154,20,"{""NO_REGISTERED_COMPLETION"": 2227, ""OTHER_REGISTERED_COMPLETION"": 436, ""loop_p_2-5-6-2"": 45, ""loop_p_2-6-2"": 52, ""loop_p_4-6-4"": 83}",23.5025689223058
elapsed_bar_group,ELAPSED_3_4,C0,0.447479783811592,0.253453932383733,0.834192869946226,0.98620466042621,0.914691256721769,0.724469122040282,0.0443009909244367,0.527588265672399,1.69483987216795,1762,890,154,20,"{""NO_REGISTERED_COMPLETION"": 1481, ""OTHER_REGISTERED_COMPLETION"": 218, ""loop_p_2-5-6-2"": 15, ""loop_p_2-6-2"": 11, ""loop_p_4-6-4"": 37}",13.1082915622389
elapsed_bar_group,ELAPSED_3_4,C1,0.444199681099694,0.251816549746704,0.839145508862776,0.986068432583151,0.917144871539534,0.725943444183028,0.0396591373374446,0.52380527035689,1.68844041306482,1762,890,154,20,"{""NO_REGISTERED_COMPLETION"": 1481, ""OTHER_REGISTERED_COMPLETION"": 218, ""loop_p_2-5-6-2"": 15, ""loop_p_2-6-2"": 11, ""loop_p_4-6-4"": 37}",13.1082915622389
elapsed_bar_group,ELAPSED_3_4,C2,0.443017466790949,0.251164691825974,0.839145508862776,0.986068432583151,0.917144871539534,0.727006424314514,0.0392718394725221,0.519483897959916,1.68115977577241,1762,890,154,20,"{""NO_REGISTERED_COMPLETION"": 1481, ""OTHER_REGISTERED_COMPLETION"": 218, ""loop_p_2-5-6-2"": 15, ""loop_p_2-6-2"": 11, ""loop_p_4-6-4"": 37}",13.1082915622389
elapsed_bar_group,ELAPSED_5_6,C0,0.359853880318707,0.193575124124007,0.881330282404898,0.991705743045375,0.939014929662518,0.786292794273417,0.0330380059108767,0.431532092949111,1.5396145500919,1584,852,153,20,"{""NO_REGISTERED_COMPLETION"": 1396, ""OTHER_REGISTERED_COMPLETION"": 151, ""loop_p_2-5-6-2"": 4, ""loop_p_2-6-2"": 8, ""loop_p_4-6-4"": 25}",11.4824143692565
elapsed_bar_group,ELAPSED_5_6,C1,0.358794173055002,0.193337472905559,0.881226604192965,0.989735857018651,0.938738454430697,0.786513534859429,0.0313466334483881,0.430438008950241,1.5379310035868,1584,852,153,20,"{""NO_REGISTERED_COMPLETION"": 1396, ""OTHER_REGISTERED_COMPLETION"": 151, ""loop_p_2-5-6-2"": 4, ""loop_p_2-6-2"": 8, ""loop_p_4-6-4"": 25}",11.4824143692565
elapsed_bar_group,ELAPSED_5_6,C2,0.358079795750434,0.193675200611742,0.881226604192965,0.990357926290248,0.938790293536664,0.78786494738404,0.0311287114124118,0.421824136834796,1.5247403554384,1584,852,153,20,"{""NO_REGISTERED_COMPLETION"": 1396, ""OTHER_REGISTERED_COMPLETION"": 151, ""loop_p_2-5-6-2"": 4, ""loop_p_2-6-2"": 8, ""loop_p_4-6-4"": 25}",11.4824143692565
