scope_type,scope_value,model,multiclass_log_loss,multiclass_brier,top_one_accuracy,top_two_accuracy,mean_reciprocal_rank,mean_probability_realised_class,expected_calibration_error,prediction_entropy,effective_candidate_count,rows,unique_candidates,sessions,stocks,target_class_support,weight_sum
opening_checkpoint,6,C0,0.493452166924705,0.268166257853676,0.827852143340967,0.95415927490888,0.905017704379863,0.704620885751098,0.0396705611342312,0.585699305446208,1.7962466716149,1433,233,111,20,"{""NO_REGISTERED_COMPLETION"": 1238, ""OTHER_REGISTERED_COMPLETION"": 131, ""loop_p_2-5-6-2"": 28, ""loop_p_2-6-2"": 20, ""loop_p_4-6-4"": 16}",11.6552631578947
opening_checkpoint,6,C1,0.496602472664625,0.270999960068709,0.826422174198196,0.953423862206883,0.904120568977196,0.704163437088165,0.0383925488829473,0.579972514983813,1.7859893421295,1433,233,111,20,"{""NO_REGISTERED_COMPLETION"": 1238, ""OTHER_REGISTERED_COMPLETION"": 131, ""loop_p_2-5-6-2"": 28, ""loop_p_2-6-2"": 20, ""loop_p_4-6-4"": 16}",11.6552631578947
opening_checkpoint,6,C2,0.493924539910327,0.269952313355159,0.824277220484039,0.954036706125214,0.903150232773172,0.706173031748224,0.0363561038841933,0.573903640361558,1.77518322040127,1433,233,111,20,"{""NO_REGISTERED_COMPLETION"": 1238, ""OTHER_REGISTERED_COMPLETION"": 131, ""loop_p_2-5-6-2"": 28, ""loop_p_2-6-2"": 20, ""loop_p_4-6-4"": 16}",11.6552631578947
opening_checkpoint,12,C0,0.538062074757348,0.313143781050674,0.784877270653402,0.976297851949844,0.888132332407838,0.669940067251053,0.0374770445904137,0.609508217213275,1.83952652881754,4756,727,150,20,"{""NO_REGISTERED_COMPLETION"": 3866, ""OTHER_REGISTERED_COMPLETION"": 674, ""loop_p_2-5-6-2"": 36, ""loop_p_2-6-2"": 51, ""loop_p_4-6-4"": 129}",36.4380116959064
opening_checkpoint,12,C1,0.529873993143816,0.308172634349585,0.794163535192118,0.976970880152603,0.892842068217616,0.673332468535874,0.0316835939344433,0.603690839803867,1.82885637499219,4756,727,150,20,"{""NO_REGISTERED_COMPLETION"": 3866, ""OTHER_REGISTERED_COMPLETION"": 674, ""loop_p_2-5-6-2"": 36, ""loop_p_2-6-2"": 51, ""loop_p_4-6-4"": 129}",36.4380116959064
opening_checkpoint,12,C2,0.530795032407237,0.308907382585341,0.794261549008054,0.976970880152603,0.892874739489594,0.673124995274047,0.032929275815358,0.60187191533627,1.82553284692358,4756,727,150,20,"{""NO_REGISTERED_COMPLETION"": 3866, ""OTHER_REGISTERED_COMPLETION"": 674, ""loop_p_2-5-6-2"": 36, ""loop_p_2-6-2"": 51, ""loop_p_4-6-4"": 129}",36.4380116959064
