symbol,session,year,year_month,decision_ordinal,parent_slate_id,parent_raw_source_stock_count,parent_history_complete_stock_count,parent_valid_stock_count,admitted_stock_count,row_weight,slate_weight_sum
IREN,2024-07-17,2024,2024-07,6,2024-07-17|06,20,20,20,3,0.333333333333,1
QBTS,2024-07-17,2024,2024-07,6,2024-07-17|06,20,20,20,3,0.333333333333,1
CIFR,2024-07-17,2024,2024-07,12,2024-07-17|12,20,20,20,2,0.5,1
QBTS,2024-07-17,2024,2024-07,12,2024-07-17|12,20,20,20,2,0.5,1
ASTS,2024-07-18,2024,2024-07,6,2024-07-18|06,20,20,20,3,0.333333333333,1
CIFR,2024-07-18,2024,2024-07,6,2024-07-18|06,20,20,20,3,0.333333333333,1
RIOT,2024-07-18,2024,2024-07,6,2024-07-18|06,20,20,20,3,0.333333333333,1
CIFR,2024-07-18,2024,2024-07,12,2024-07-18|12,20,20,20,2,0.5,1
RIOT,2024-07-18,2024,2024-07,12,2024-07-18|12,20,20,20,2,0.5,1
APLD,2024-07-19,2024,2024-07,6,2024-07-19|06,20,20,20,5,0.2,1
CIFR,2024-07-19,2024,2024-07,6,2024-07-19|06,20,20,20,5,0.2,1
IREN,2024-07-19,2024,2024-07,6,2024-07-19|06,20,20,20,5,0.2,1
QBTS,2024-07-19,2024,2024-07,6,2024-07-19|06,20,20,20,5,0.2,1
WULF,2024-07-19,2024,2024-07,6,2024-07-19|06,20,20,20,5,0.2,1
AAOI,2024-07-22,2024,2024-07,6,2024-07-22|06,20,20,20,3,0.333333333333,1
CIFR,2024-07-22,2024,2024-07,6,2024-07-22|06,20,20,20,3,0.333333333333,1
IREN,2024-07-22,2024,2024-07,6,2024-07-22|06,20,20,20,3,0.333333333333,1
IREN,2024-07-22,2024,2024-07,12,2024-07-22|12,20,20,20,2,0.5,1
QBTS,2024-07-22,2024,2024-07,12,2024-07-22|12,20,20,20,2,0.5,1
CIFR,2024-07-23,2024,2024-07,6,2024-07-23|06,20,20,20,2,0.5,1
IREN,2024-07-23,2024,2024-07,6,2024-07-23|06,20,20,20,2,0.5,1
CIFR,2024-07-23,2024,2024-07,12,2024-07-23|12,20,20,20,3,0.333333333333,1
IREN,2024-07-23,2024,2024-07,12,2024-07-23|12,20,20,20,3,0.333333333333,1
MARA,2024-07-23,2024,2024-07,12,2024-07-23|12,20,20,20,3,0.333333333333,1
APLD,2024-07-24,2024,2024-07,6,2024-07-24|06,20,20,20,3,0.333333333333,1
CIFR,2024-07-24,2024,2024-07,6,2024-07-24|06,20,20,20,3,0.333333333333,1
IREN,2024-07-24,2024,2024-07,6,2024-07-24|06,20,20,20,3,0.333333333333,1
AAL,2024-07-25,2024,2024-07,6,2024-07-25|06,20,20,20,5,0.2,1
APLD,2024-07-25,2024,2024-07,6,2024-07-25|06,20,20,20,5,0.2,1
ASTS,2024-07-25,2024,2024-07,6,2024-07-25|06,20,20,20,5,0.2,1
MSTR,2024-07-25,2024,2024-07,6,2024-07-25|06,20,20,20,5,0.2,1
RGTI,2024-07-25,2024,2024-07,6,2024-07-25|06,20,20,20,5,0.2,1
AAL,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
APLD,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
ASTS,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
CIFR,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
IREN,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
MSTR,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
QBTS,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
RGTI,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
SMCI,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
WULF,2024-07-25,2024,2024-07,12,2024-07-25|12,20,20,20,10,0.1,1
APLD,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
ASTS,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
CIFR,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
IREN,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
MARA,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
MSTR,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
RIOT,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
WULF,2024-07-26,2024,2024-07,6,2024-07-26|06,20,20,20,8,0.125,1
ASTS,2024-07-26,2024,2024-07,12,2024-07-26|12,20,20,20,3,0.333333333333,1
CIFR,2024-07-26,2024,2024-07,12,2024-07-26|12,20,20,20,3,0.333333333333,1
WULF,2024-07-26,2024,2024-07,12,2024-07-26|12,20,20,20,3,0.333333333333,1
ASTS,2024-07-29,2024,2024-07,6,2024-07-29|06,19,19,19,3,0.333333333333,1
IREN,2024-07-29,2024,2024-07,6,2024-07-29|06,19,19,19,3,0.333333333333,1
QBTS,2024-07-29,2024,2024-07,6,2024-07-29|06,19,19,19,3,0.333333333333,1
ASTS,2024-07-29,2024,2024-07,12,2024-07-29|12,19,19,19,4,0.25,1
CIFR,2024-07-29,2024,2024-07,12,2024-07-29|12,19,19,19,4,0.25,1
IREN,2024-07-29,2024,2024-07,12,2024-07-29|12,19,19,19,4,0.25,1
MARA,2024-07-29,2024,2024-07,12,2024-07-29|12,19,19,19,4,0.25,1
SOFI,2024-07-30,2024,2024-07,6,2024-07-30|06,19,19,19,1,1,1
SOFI,2024-07-30,2024,2024-07,12,2024-07-30|12,19,19,19,1,1,1
APLD,2024-07-31,2024,2024-07,6,2024-07-31|06,19,19,19,3,0.333333333333,1
IREN,2024-07-31,2024,2024-07,6,2024-07-31|06,19,19,19,3,0.333333333333,1
WULF,2024-07-31,2024,2024-07,6,2024-07-31|06,19,19,19,3,0.333333333333,1
ASTS,2024-07-31,2024,2024-07,12,2024-07-31|12,19,19,19,3,0.333333333333,1
IREN,2024-07-31,2024,2024-07,12,2024-07-31|12,19,19,19,3,0.333333333333,1
WULF,2024-07-31,2024,2024-07,12,2024-07-31|12,19,19,19,3,0.333333333333,1
AAOI,2024-08-01,2024,2024-08,6,2024-08-01|06,20,20,20,2,0.5,1
MRNA,2024-08-01,2024,2024-08,6,2024-08-01|06,20,20,20,2,0.5,1
ASTS,2024-08-01,2024,2024-08,12,2024-08-01|12,20,20,20,2,0.5,1
MRNA,2024-08-01,2024,2024-08,12,2024-08-01|12,20,20,20,2,0.5,1
AAOI,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
APLD,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
ASTS,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
CIFR,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
HIMS,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
IREN,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
MARA,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
MP,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
NVTS,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
QBTS,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
RGTI,2024-08-02,2024,2024-08,6,2024-08-02|06,20,20,20,11,0.0909090909091,1
AAOI,2024-08-02,2024,2024-08,12,2024-08-02|12,20,20,20,6,0.166666666667,1
ASTS,2024-08-02,2024,2024-08,12,2024-08-02|12,20,20,20,6,0.166666666667,1
MARA,2024-08-02,2024,2024-08,12,2024-08-02|12,20,20,20,6,0.166666666667,1
MP,2024-08-02,2024,2024-08,12,2024-08-02|12,20,20,20,6,0.166666666667,1
QBTS,2024-08-02,2024,2024-08,12,2024-08-02|12,20,20,20,6,0.166666666667,1
SMCI,2024-08-02,2024,2024-08,12,2024-08-02|12,20,20,20,6,0.166666666667,1
AAOI,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
APLD,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
ASTS,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
CIFR,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
HIMS,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
IONQ,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
IREN,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
MARA,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
MP,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
