period,candidate,role,policy,cost_bps_per_side,mean_gross_bps,mean_net_bps,positive_mean_net
2023,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,2.5,81.26912038052936,76.26912038052936,True
2023,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,5.0,81.26912038052936,71.26912038052936,True
2023,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,7.5,81.26912038052936,66.26912038052936,True
2023,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,10.0,81.26912038052936,61.26912038052936,True
2023,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,2.5,23.92584169098821,18.92584169098821,True
2023,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,5.0,23.92584169098821,13.92584169098821,True
2023,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,7.5,23.92584169098821,8.92584169098821,True
2023,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,10.0,23.92584169098821,3.925841690988211,True
2023,cycle_04|state2,matched_control,fixed_anchor_h24_close,2.5,81.26912038052936,76.26912038052936,True
2023,cycle_04|state2,matched_control,fixed_anchor_h24_close,5.0,81.26912038052936,71.26912038052936,True
2023,cycle_04|state2,matched_control,fixed_anchor_h24_close,7.5,81.26912038052936,66.26912038052936,True
2023,cycle_04|state2,matched_control,fixed_anchor_h24_close,10.0,81.26912038052936,61.26912038052936,True
2023,cycle_04|state2,matched_control,route_invalidation_next_open_else_fixed,2.5,41.82729534386961,36.82729534386961,True
2023,cycle_04|state2,matched_control,route_invalidation_next_open_else_fixed,5.0,41.82729534386961,31.827295343869608,True
2023,cycle_04|state2,matched_control,route_invalidation_next_open_else_fixed,7.5,41.82729534386961,26.827295343869608,True
2023,cycle_04|state2,matched_control,route_invalidation_next_open_else_fixed,10.0,41.82729534386961,21.827295343869608,True
2023,cycle_04|state2,matched_control,terminal_route_event_next_open_else_fixed,2.5,41.82729534386961,36.82729534386961,True
2023,cycle_04|state2,matched_control,terminal_route_event_next_open_else_fixed,5.0,41.82729534386961,31.827295343869608,True
2023,cycle_04|state2,matched_control,terminal_route_event_next_open_else_fixed,7.5,41.82729534386961,26.827295343869608,True
2023,cycle_04|state2,matched_control,terminal_route_event_next_open_else_fixed,10.0,41.82729534386961,21.827295343869608,True
2025,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,2.5,36.87303609028192,31.87303609028192,True
2025,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,5.0,36.87303609028192,26.87303609028192,True
2025,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,7.5,36.87303609028192,21.87303609028192,True
2025,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,10.0,36.87303609028192,16.87303609028192,True
2025,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,2.5,8.369318750885055,3.3693187508850553,True
2025,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,5.0,8.369318750885055,-1.6306812491149447,False
2025,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,7.5,8.369318750885055,-6.630681249114945,False
2025,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,10.0,8.369318750885055,-11.630681249114945,False
