period,candidate,role,policy,rows,mean_fixed_net_bps,mean_event_exit_net_bps,mean_paired_difference_bps,median_detection_bars_after_entry,median_exit_bars_after_entry
2023,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,8,71.26912038052936,13.925841690988207,-57.34327868954115,1.0,2.0
2023,cycle_04|state2,matched_control,route_invalidation_next_open_else_fixed,8,71.26912038052936,31.827295343869604,-39.44182503665974,2.5,3.5
2023,cycle_04|state2,matched_control,terminal_route_event_next_open_else_fixed,8,71.26912038052936,31.827295343869604,-39.44182503665974,2.5,3.5
2025,cycle_04|state2,matched_control,exact_completion_next_open_else_fixed,1,-403.7947494033422,-45.79832935560745,357.9964200477348,1.0,2.0
2025,cycle_04|state2,matched_control,first_post_entry_transition_next_open_else_fixed,6,-32.79303391767389,-1.6306812491149512,31.16235266855891,0.0,1.0
2025,cycle_04|state2,matched_control,route_invalidation_next_open_else_fixed,5,41.407309179459794,25.147199456809325,-16.26010972265047,2.0,3.0
2025,cycle_04|state2,matched_control,terminal_route_event_next_open_else_fixed,6,-32.79303391767389,13.322944654739862,46.115978572413724,1.5,2.5
2023,cycle_07|state6,matched_control,exact_completion_next_open_else_fixed,53,-85.43790261842503,-27.91748091842345,57.52042170000157,7.0,8.0
2023,cycle_07|state6,matched_control,first_post_entry_transition_next_open_else_fixed,331,-35.51529669715205,-4.004692212905634,31.510604484246425,3.0,4.0
2023,cycle_07|state6,matched_control,route_invalidation_next_open_else_fixed,246,-16.75912972058889,-2.5732288198056485,14.185900900783246,5.0,6.0
2023,cycle_07|state6,matched_control,terminal_route_event_next_open_else_fixed,299,-28.932959030238774,-7.065688221901778,21.867270808337,5.0,6.0
2025,cycle_07|state6,matched_control,exact_completion_next_open_else_fixed,72,-12.558777850787196,-9.618783594734587,2.939994256052608,8.5,9.5
2025,cycle_07|state6,matched_control,first_post_entry_transition_next_open_else_fixed,295,-31.99491524240245,-13.668036782386384,18.32687846001606,2.0,3.0
2025,cycle_07|state6,matched_control,route_invalidation_next_open_else_fixed,193,-34.498895128117184,-11.86533248756998,22.633562640547215,4.0,5.0
2025,cycle_07|state6,matched_control,terminal_route_event_next_open_else_fixed,265,-28.53780666031432,-11.254949392158098,17.28285726815623,5.0,6.0
2023,cycle_04|state4,primary_candidate,exact_completion_next_open_else_fixed,14,25.84199363674418,-9.892808805142133,-35.73480244188631,5.0,6.0
2023,cycle_04|state4,primary_candidate,first_post_entry_transition_next_open_else_fixed,132,26.540629912104738,-23.550567710812874,-50.091197622917605,2.0,3.0
2023,cycle_04|state4,primary_candidate,route_invalidation_next_open_else_fixed,104,30.624368650188845,-35.45644615217948,-66.08081480236834,2.0,3.0
2023,cycle_04|state4,primary_candidate,terminal_route_event_next_open_else_fixed,118,30.056968224864914,-32.423472229649626,-62.48044045451453,3.0,4.0
2025,cycle_04|state4,primary_candidate,exact_completion_next_open_else_fixed,20,116.36815523930682,69.44591839252813,-46.92223684677871,7.5,8.5
2025,cycle_04|state4,primary_candidate,first_post_entry_transition_next_open_else_fixed,95,26.93975253036028,2.548595262634148,-24.39115726772614,3.0,4.0
2025,cycle_04|state4,primary_candidate,route_invalidation_next_open_else_fixed,67,-7.528527573708236,-15.218762070231762,-7.690234496523524,4.0,5.0
2025,cycle_04|state4,primary_candidate,terminal_route_event_next_open_else_fixed,87,20.95346847526074,4.2443828637360275,-16.709085611524717,5.0,6.0
2023,cycle_07|state5,primary_candidate,exact_completion_next_open_else_fixed,180,-77.53318638886422,-46.69631045218917,30.836875936675057,9.0,10.0
2023,cycle_07|state5,primary_candidate,first_post_entry_transition_next_open_else_fixed,688,-12.150939442535863,-19.506253465617103,-7.355314023081237,4.0,5.0
2023,cycle_07|state5,primary_candidate,route_invalidation_next_open_else_fixed,456,17.274499962256414,-6.539924289327198,-23.814424251583617,5.0,6.0
2023,cycle_07|state5,primary_candidate,terminal_route_event_next_open_else_fixed,636,-9.5578640993815,-17.904939241080587,-8.347075141699085,7.0,8.0
2025,cycle_07|state5,primary_candidate,exact_completion_next_open_else_fixed,199,-13.012335391819216,-40.144228795273996,-27.131893403454768,9.0,10.0
2025,cycle_07|state5,primary_candidate,first_post_entry_transition_next_open_else_fixed,675,-0.9418117249733523,-9.224981348113303,-8.283169623139948,4.0,5.0
2025,cycle_07|state5,primary_candidate,route_invalidation_next_open_else_fixed,386,18.391140916202254,10.871749333202402,-7.519391582999848,6.0,7.0
2025,cycle_07|state5,primary_candidate,terminal_route_event_next_open_else_fixed,585,7.708590855866744,-6.4824039105015325,-14.190994766368277,7.0,8.0
