run_id,period,session,episode_id,pair,loop,orientation,regime,component,source_artifact,source_hash,episode_level,onset,end,source_pair_episode_ids,loops,regimes,loop_count,regime_count,source_pair_episode_count,duration_sessions,final_dominant_loop,leader_tie,final_dominant_regime,dominant_regime_tie,second_place_loop,final_leader_share,leader_margin,loop_payoff_entropy,loop_occurrence_entropy,regime_payoff_entropy,regime_occurrence_entropy,occurrence_coverage_fraction,occurrence_population_complete,anatomy_category,common_component_mean,regime_component_mean,loop_excess_component_mean,common_component_positive_pair_share,regime_component_positive_pair_share,loop_excess_component_positive_pair_share,common_positive_contribution_share,regime_positive_contribution_share,loop_excess_positive_contribution_share,common_signed_contribution_to_positive_pair_payoff,regime_signed_contribution_to_positive_pair_payoff,loop_excess_signed_contribution_to_positive_pair_payoff,common_marginal_variance_share_noncausal,regime_marginal_variance_share_noncausal,loop_excess_marginal_variance_share_noncausal,variance_decomposition_is_causal,common_first_positive_relative_session,common_last_positive_relative_session,regime_first_positive_relative_session,regime_last_positive_relative_session,loop_excess_first_positive_relative_session,loop_excess_last_positive_relative_session,common_onset_value,common_decay_value,regime_onset_value,regime_decay_value,loop_excess_onset_value,loop_excess_decay_value,common_component_persistence,stock_top_one_positive_contribution_share,stock_or_cohort_concentrated,shared_regime_activation,multi_regime_shared_episode,loop_specific_activation,leader_positive_loop_excess_share,same_regime_peer_positive_fraction,regime_sequence_interaction_candidate
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-05-27..2025-06-03,same_regime_0087,cycle_06|state_6;cycle_07|state_6,cycle_06;cycle_07,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-05-27,2025-06-03,episode_0146|episode_0172|episode_0173,cycle_06|cycle_07,state_6,2,1,3,6,cycle_06,False,state_6,False,unavailable,1,,-0,0.420357853158,-0,-0,1,True,EXTREME_LOOP_DOMINANCE,45.6494349302,-35.5193434535,7.0686046699,0.818181818182,0.272727272727,0.454545454545,0.47397232267,0.162208542545,0.363819134785,0.394442523035,-0.0475010673399,0.653058544305,0.0554354530329,0.527116493292,0.417448053675,False,0,4,1,5,3,3,31.7088929699,-4.70856244517,-64.3138140148,14.8023740189,0,0,-0.0987627401103,0.116456423424,False,False,False,True,0.554431693636,0.4,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-06-06..2025-06-20,same_regime_0088,cycle_07|state_6,cycle_07,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-06-06,2025-06-20,episode_0174,cycle_07,state_6,1,1,1,10,cycle_07,False,state_6,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,-20.3627758115,23.0767817045,54.8424024217,0.444444444444,0.666666666667,0.666666666667,0.117202311916,0.339565316938,0.543232371147,-0.217908093986,0.48937433624,0.728533757746,0.153310806187,0.274103444391,0.572585749422,False,0,8,2,9,3,9,55.8141581264,-75.4869311233,-80.2288763109,68.7590395235,-67.1726090044,45.236682721,-0.723797713935,0.218329308474,False,False,False,True,0.782894977177,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-06-27..2025-07-07,same_regime_0089,cycle_06|state_6;cycle_07|state_6,cycle_06;cycle_07,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-06-27,2025-07-07,episode_0147|episode_0175,cycle_06|cycle_07,state_6,2,1,2,6,cycle_07,False,state_6,False,unavailable,1,,-0,0.485722574664,-0,-0,1,True,EXTREME_LOOP_DOMINANCE,-30.1767033245,39.3991292802,-4.30075024,0.545454545455,0.636363636364,0.363636363636,0.25242480597,0.493225988509,0.254349205521,-0.0030018695752,0.679914025021,0.323087844554,0.442783812267,0.292467022025,0.264749165708,False,1,3,1,5,2,2,-7.23933628926,-128.934122889,-55.4070950163,39.5255766718,-17.6552329137,-5.9988934063,0.426209248218,0.161448720997,False,False,False,True,0.65439196841,0.333333333333,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-07-14..2025-07-21,same_regime_0090,cycle_06|state_6,cycle_06,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-07-14,2025-07-21,episode_0148,cycle_06,state_6,1,1,1,6,cycle_06,False,state_6,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,-11.900070398,2.92611061869,78.7519065149,0.333333333333,0.5,0.333333333333,0.0896014034592,0.248870463351,0.66152813319,0.0414172027654,0.0421333700212,0.916449427213,0.0467380516237,0.217345061508,0.735916886868,False,2,3,0,4,2,3,-43.6187905393,-16.5440500501,64.6554945073,-0.473663577107,-7.18531951747,0,0.00745962749757,0.127653527073,False,False,False,True,0.930385559572,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-07-25..2025-07-30,same_regime_0091,cycle_06|state_6,cycle_06,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-07-25,2025-07-30,episode_0149,cycle_06,state_6,1,1,1,4,cycle_06,False,state_6,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,62.800248203,-63.2883541053,101.994398114,0.5,0.5,0.5,0.413395441169,0.0403789416294,0.546225617201,0.659609176568,-0.56797986652,0.908370689952,0.341405666626,0.216774229065,0.441820104309,False,1,2,0,3,1,2,-48.8172222401,-12.6744294671,5.18790415522,25.3547598018,-5.18790415522,0,-0.441456106224,0.189981074018,False,False,False,True,0.908370689952,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-08-06..2025-08-11,same_regime_0092,cycle_06|state_6,cycle_06,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-08-06,2025-08-11,episode_0150,cycle_06,state_6,1,1,1,4,cycle_06,False,state_6,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,44.6455110568,62.9269937388,-0.576654451739,0.75,0.75,0.5,0.348595504654,0.52684952942,0.124554965926,0.417263949147,0.588125553809,-0.00538950295629,0.223887389797,0.629135077122,0.146977533081,False,1,3,0,3,0,2,-26.4007559664,37.4287033245,33.2399253051,51.3498830525,9.9469827321,0,-0.124516180496,0.161891123058,False,False,False,False,0.171131422575,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-08-20..2025-08-21,same_regime_0093,cycle_06|state_6;cycle_07|state_6,cycle_06;cycle_07,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-08-20,2025-08-21,episode_0151|episode_0176,cycle_06|cycle_07,state_6,2,1,2,2,unavailable,False,unavailable,False,unavailable,,,,0.474139313058,,-0,1,True,UNKNOWN_MULTI_LOOP,38.1022875586,-62.0662764641,0,1,0,0.5,0.763258225448,0,0.236741774552,1,-0.720405966514,0.720405966514,0.104282846694,0.698500340361,0.197216812945,False,0,1,,,,,19.5673335843,56.6372415329,-14.0964238629,-110.036129065,0,0,,0.238482228666,False,False,False,False,,0.25,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-08-25..2025-09-08,same_regime_0094,cycle_06|state_6;cycle_07|state_6,cycle_06;cycle_07,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-08-25,2025-09-08,episode_0152|episode_0177,cycle_06|cycle_07,state_6,2,1,2,10,cycle_07,False,state_6,False,cycle_06,0.735714813169,209.510137762,0.57749153577,0.243267054426,-0,-0,1,True,MAJORITY_LOOP_DOMINANCE,11.0721512756,11.783397416,1.32551540037,0.5,0.5625,0.375,0.255571520087,0.397708854292,0.346719625621,0.141002164122,0.28880148135,0.570196354529,0.308529796016,0.275037948332,0.416432255652,False,2,8,0,9,6,6,-144.861630808,-63.3298519517,121.693717874,64.6065479543,0,0,0.0328717245014,0.128978286889,False,False,False,True,0.794158538611,0.4,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-09-24..2025-11-05,same_regime_0095,cycle_06|state_6;cycle_07|state_6;cycle_09|state_6,cycle_06;cycle_07;cycle_09,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-09-24,2025-11-05,episode_0153|episode_0154|episode_0155|episode_0178|episode_0179|episode_0187|episode_0188,cycle_06|cycle_07|cycle_09,state_6,3,1,7,31,cycle_07,False,state_6,False,cycle_09,0.64989462572,1547.12623453,0.88181775163,0.649520561509,-0,-0,1,True,MAJORITY_LOOP_DOMINANCE,25.4228772398,19.9341949272,-7.53710114216,0.594594594595,0.567567567568,0.405405405405,0.323835513535,0.280388454749,0.395776031716,0.276192513636,0.269268727659,0.454538758705,0.167902465555,0.157490379011,0.674607155434,False,2,30,1,28,17,28,-46.3406744162,71.4450119393,-49.2376171771,-23.5079546629,0,0,0.07675568448,0.139371900964,False,False,False,False,0.586937305142,0.54347826087,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-11-07..2025-11-25,same_regime_0096,cycle_06|state_6;cycle_09|state_6,cycle_06;cycle_09,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-11-07,2025-11-25,episode_0156|episode_0189,cycle_06|cycle_09,state_6,2,1,2,13,cycle_06,False,state_6,False,cycle_09,0.934938989838,1106.50700839,0.240671733749,0.178844912717,-0,-0,1,True,EXTREME_LOOP_DOMINANCE,8.66462705164,18.5817431014,44.5923460174,0.411764705882,0.470588235294,0.411764705882,0.136098657367,0.355940385522,0.50796095711,0.0244355440196,0.269637878316,0.705926577664,0.0890889835818,0.443968175582,0.466942840837,False,0,11,2,11,0,10,21.0162175079,-5.39170506913,-241.817337123,-20.4671843457,236.619004866,0,-0.0572992762161,0.106132607111,False,False,False,True,0.668879676095,0.25,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-12-08..2025-12-19,same_regime_0097,cycle_06|state_6;cycle_07|state_6,cycle_06;cycle_07,state_6,state_6,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-12-08,2025-12-19,episode_0157|episode_0180,cycle_06|cycle_07,state_6,2,1,2,10,cycle_06,False,state_6,False,cycle_07,0.650039843603,219.918376606,0.647421970793,0.284771089435,-0,-0,1,True,MAJORITY_LOOP_DOMINANCE,10.3171230664,0.815978069772,16.4488373019,0.533333333333,0.533333333333,0.4,0.408128704275,0.28620704422,0.305664251505,0.53207817329,0.283562649632,0.184359177077,0.356683414398,0.351038940159,0.292277645443,False,1,9,0,8,3,7,-38.1803202414,114.224223602,6.67986345269,-111.447245594,0,0,-0.528441271623,0.104724928018,False,False,False,False,0.835109015437,0.666666666667,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-04-02..2025-04-22,same_regime_0098,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-04-02,2025-04-22,episode_0205,cycle_13,state_7,1,1,1,14,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,20.5023912641,273.216266479,0,0.5,0.9,0,0.151845406965,0.848154593035,0,0.069802822271,0.930197177729,0,0.252134070757,0.747865929243,0,False,0,10,0,13,,,81.9324303917,-9.53852301893,125.949182194,252.916021963,0,0,-0.47071629684,0.281999621113,False,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-04-30..2025-05-06,same_regime_0099,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-04-30,2025-05-06,episode_0206,cycle_13,state_7,1,1,1,5,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,-28.0257175585,174.077769959,0,0.2,0.8,0,0.101994307477,0.898005692523,0,-0.319412726161,1.31941272616,0,0.138493725369,0.861506274631,0,False,3,3,0,4,,,-105.430225872,-50.9524774938,332.97699243,314.737437101,0,0,0.0518343138622,0.316677921766,True,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-05-22..2025-05-23,same_regime_0100,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-05-22,2025-05-23,episode_0207,cycle_13,state_7,1,1,1,2,unavailable,False,unavailable,False,unavailable,,,,-0,,-0,1,True,SINGLE_LOOP_EPISODE,-55.1716443565,7.8065326179,0,0,0.5,0,0,1,0,-0.194062912734,1.19406291273,0,0.16925099185,0.83074900815,0,False,,,1,1,,,-94.8041465761,-15.5391421368,-79.9987807367,95.6118459725,0,0,,0.466238517231,True,False,False,False,,0.5,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-07-29..2025-07-30,same_regime_0101,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-07-29,2025-07-30,episode_0208,cycle_13,state_7,1,1,1,2,unavailable,False,unavailable,False,unavailable,,,,-0,,-0,1,True,SINGLE_LOOP_EPISODE,93.1389139434,-177.993199117,0,0.5,0.5,0,0.763855557361,0.236144442639,0,0.763855557361,0.236144442639,0,0.163318065508,0.836681934492,0,False,0,0,0,0,,,198.952257354,-12.6744294671,61.5056989136,-417.492097148,0,0,,0.528048145513,True,False,False,False,,0.5,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-08-06..2025-08-07,same_regime_0102,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-08-06,2025-08-07,episode_0209,cycle_13,state_7,1,1,1,2,unavailable,False,unavailable,False,unavailable,,,,-0,,-0,1,True,SINGLE_LOOP_EPISODE,-0.430389819721,-199.36395517,0,0.5,0,0,1,0,0,,,,0.0363963041326,0.963603695867,0,False,1,1,,,,,-26.4007559664,25.539976327,-65.7355890028,-332.992321338,0,0,,,False,False,False,False,,0,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-09-02..2025-09-05,same_regime_0103,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-09-02,2025-09-05,episode_0210,cycle_13,state_7,1,1,1,4,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,35.7448977542,141.334572521,0,0.666666666667,0.666666666667,0,0.153233894156,0.846766105844,0,0.122974765894,0.877025234106,0,0.0388442994534,0.961155700547,0,False,1,3,0,3,,,-29.6271020456,135.673220085,529.627102046,226.66725496,0,0,1,0.632984551837,True,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-10-17..2025-10-29,same_regime_0104,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-10-17,2025-10-29,episode_0211,cycle_13,state_7,1,1,1,9,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,67.978162331,52.1247303495,0,0.777777777778,0.666666666667,0,0.421082046194,0.578917953806,0,0.424136748016,0.575863251984,0,0.208016881625,0.791983118375,0,False,0,7,1,7,,,85.3396810889,-80.5310073989,-355.918788849,-79.3749207745,0,0,-0.0065415190949,0.372211374339,True,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-11-06..2025-11-20,same_regime_0105,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-11-06,2025-11-20,episode_0212,cycle_13,state_7,1,1,1,11,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,-6.85178603504,59.8605050001,0,0.454545454545,0.363636363636,0,0.128070215797,0.871929784203,0,0.0479236162152,0.952076383785,0,0.0520055152055,0.947994484795,0,False,1,10,2,7,,,-20.5134853161,14.4278685513,-158.272850883,0,0,0,-0.237006032593,0.209854771243,False,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-12-05..2025-12-10,same_regime_0106,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-12-05,2025-12-10,episode_0213,cycle_13,state_7,1,1,1,4,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,-25.4558318788,138.270439739,0,0.25,0.5,0,0.0239139709566,0.976086029043,0,-0.135600787923,1.13560078792,0,0.00967136659489,0.990328633405,0,False,2,2,1,3,,,-38.3324723842,-41.70009924,-56.2330667279,541.70009924,0,0,-0.544043358425,0.558113217791,True,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-12-22..2025-12-31,same_regime_0107,cycle_13|state_7,cycle_13,state_7,state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,same_regime,2025-12-22,2025-12-31,episode_0214,cycle_13,state_7,1,1,1,7,cycle_13,False,state_7,False,unavailable,1,,-0,-0,-0,-0,1,True,SINGLE_LOOP_EPISODE,-18.3770879482,192.203774407,0,0.666666666667,0.666666666667,0,0.138068928463,0.861931071537,0,0.138068928463,0.861931071537,0,0.231161588139,0.768838411861,0,False,0,6,0,6,,,93.0419756897,11.1922328692,369.714259589,280.994803445,0,0,-1,0.527595414613,True,False,False,False,0,,False
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-03-30..2023-12-29,shared_market_0001,cycle_02|state_1;cycle_02|state_2;cycle_04|state_2;cycle_04|state_4;cycle_05|state_0;cycle_06|state_4;cycle_06|state_6;cycle_07|state_5;cycle_07|state_6;cycle_08|state_4;cycle_09|state_6;cycle_10|state_1;cycle_11|state_5;cycle_13|state_5;cycle_13|state_7,cycle_02;cycle_04;cycle_05;cycle_06;cycle_07;cycle_08;cycle_09;cycle_10;cycle_11;cycle_13,state_0;state_1;state_2;state_4;state_5;state_6;state_7,state_0;state_1;state_2;state_4;state_5;state_6;state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,shared_market,2023-03-30,2023-12-29,episode_0001|episode_0002|episode_0003|episode_0004|episode_0005|episode_0006|episode_0007|episode_0008|episode_0009|episode_0010|episode_0011|episode_0012|episode_0013|episode_0014|episode_0015|episode_0016|episode_0017|episode_0018|episode_0019|episode_0020|episode_0021|episode_0022|episode_0023|episode_0024|episode_0025|episode_0026|episode_0027|episode_0028|episode_0029|episode_0030|episode_0031|episode_0032|episode_0033|episode_0034|episode_0035|episode_0036|episode_0037|episode_0038|episode_0039|episode_0040|episode_0041|episode_0042|episode_0043|episode_0044|episode_0045|episode_0046|episode_0047|episode_0048|episode_0049|episode_0050|episode_0051|episode_0052|episode_0053|episode_0054|episode_0055|episode_0056|episode_0057|episode_0058|episode_0059|episode_0060|episode_0061|episode_0062|episode_0063|episode_0064|episode_0065|episode_0066|episode_0067|episode_0068|episode_0069|episode_0070|episode_0071|episode_0072|episode_0073|episode_0074|episode_0075|episode_0076|episode_0077|episode_0078|episode_0079|episode_0080|episode_0081|episode_0082|episode_0083|episode_0084|episode_0085|episode_0086|episode_0087|episode_0088|episode_0089|episode_0090|episode_0091|episode_0092|episode_0093|episode_0094|episode_0095|episode_0096|episode_0097|episode_0098|episode_0099|episode_0100|episode_0101|episode_0102|episode_0103|episode_0104|episode_0105|episode_0106|episode_0107|episode_0108|episode_0109|episode_0110|episode_0111,cycle_02|cycle_04|cycle_05|cycle_06|cycle_07|cycle_08|cycle_09|cycle_10|cycle_11|cycle_13,state_0|state_1|state_2|state_4|state_5|state_6|state_7,10,7,111,190,cycle_13,False,state_5,False,cycle_07,0.251027390513,4257.21600968,2.01214642406,1.45613991234,1.72792131108,1.41631217161,1,True,DIFFUSE_MULTI_LOOP,-8.04068953657,2.10724946633,2.13006135391,0.468481375358,0.462750716332,0.297994269341,0.241415424163,0.457488294962,0.301096280875,0.127803173056,0.516792467216,0.355404359728,0.14693494152,0.542331610221,0.31073344826,False,0,189,0,189,,,0.436211629243,17.507499435,67.9659915636,111.621620282,0,0,-0.0098669566105,0.0842407749958,False,False,False,False,0.173009900836,0.451388888889,False
profitable-loop-episode-anatomy-v1-frozen-run,2025,2025-04-01..2025-12-31,shared_market_0002,cycle_01|state_1;cycle_01|state_3;cycle_02|state_1;cycle_04|state_4;cycle_05|state_0;cycle_06|state_4;cycle_06|state_6;cycle_07|state_5;cycle_07|state_6;cycle_08|state_3;cycle_08|state_4;cycle_09|state_3;cycle_09|state_6;cycle_10|state_1;cycle_11|state_2;cycle_11|state_5;cycle_13|state_5;cycle_13|state_7;cycle_20|state_3,cycle_01;cycle_02;cycle_04;cycle_05;cycle_06;cycle_07;cycle_08;cycle_09;cycle_10;cycle_11;cycle_13;cycle_20,state_0;state_1;state_2;state_3;state_4;state_5;state_6;state_7,state_0;state_1;state_2;state_3;state_4;state_5;state_6;state_7,episode_anatomy,derived_episode_ledgers,60f5870f787b7f79068e50bf2619d3c48671184816bb0eee27f69253a93612be,shared_market,2025-04-01,2025-12-31,episode_0112|episode_0113|episode_0114|episode_0115|episode_0116|episode_0117|episode_0118|episode_0119|episode_0120|episode_0121|episode_0122|episode_0123|episode_0124|episode_0125|episode_0126|episode_0127|episode_0128|episode_0129|episode_0130|episode_0131|episode_0132|episode_0133|episode_0134|episode_0135|episode_0136|episode_0137|episode_0138|episode_0139|episode_0140|episode_0141|episode_0142|episode_0143|episode_0144|episode_0145|episode_0146|episode_0147|episode_0148|episode_0149|episode_0150|episode_0151|episode_0152|episode_0153|episode_0154|episode_0155|episode_0156|episode_0157|episode_0158|episode_0159|episode_0160|episode_0161|episode_0162|episode_0163|episode_0164|episode_0165|episode_0166|episode_0167|episode_0168|episode_0169|episode_0170|episode_0171|episode_0172|episode_0173|episode_0174|episode_0175|episode_0176|episode_0177|episode_0178|episode_0179|episode_0180|episode_0181|episode_0182|episode_0183|episode_0184|episode_0185|episode_0186|episode_0187|episode_0188|episode_0189|episode_0190|episode_0191|episode_0192|episode_0193|episode_0194|episode_0195|episode_0196|episode_0197|episode_0198|episode_0199|episode_0200|episode_0201|episode_0202|episode_0203|episode_0204|episode_0205|episode_0206|episode_0207|episode_0208|episode_0209|episode_0210|episode_0211|episode_0212|episode_0213|episode_0214|episode_0215,cycle_01|cycle_02|cycle_04|cycle_05|cycle_06|cycle_07|cycle_08|cycle_09|cycle_10|cycle_11|cycle_13|cycle_20,state_0|state_1|state_2|state_3|state_4|state_5|state_6|state_7,12,8,104,190,cycle_06,False,state_5,False,cycle_07,0.204514418418,274.157880031,2.08129797242,1.40924998539,1.80420724629,1.44425327749,1,True,DIFFUSE_MULTI_LOOP,3.35207106508,-1.62949622311,-0.656576909202,0.534595775674,0.454479242535,0.265112891479,0.274575831773,0.454163665979,0.271260502247,0.182744563023,0.497043608129,0.320211828849,0.1400010314,0.547434119564,0.312564849037,False,0,189,1,183,,,69.6757575758,11.1922328692,-81.4581042754,-1.7763568394e-15,0,0,0.0225651372948,0.0754327918417,False,False,False,False,0.452276704673,0.502,False
