run_id,period,session,episode_id,pair,loop,orientation,regime,component,source_artifact,source_hash,pair_left,pair_right,eligible_sessions,observed_coactivations,block_null_expected_coactivations,block_null_sd,block_null_95th_percentile,excess_coactivations,one_sided_empirical_p,display_edge,node_total_positive_payoff_left,node_regime_left,node_loop_left,node_supported_sessions_left,node_episode_appearances_left,node_leader_episodes_left,node_leader_frequency_left,node_total_positive_payoff_right,node_regime_right,node_loop_right,node_supported_sessions_right,node_episode_appearances_right,node_leader_episodes_right,node_leader_frequency_right
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_07|state_5,cycle_06;cycle_07,state_6;state_5,state_6;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_07|state_5,339,22,17.9635,4.57543823776,26,4.0365,0.231384307846,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_07|state_6,cycle_06;cycle_07,state_6;state_6,state_6;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_07|state_6,278,6,7.71,3.23591340548,13,-1.71,0.738130934533,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_08|state_3,cycle_06;cycle_08,state_6;state_3,state_6;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_08|state_3,15,0,0.2865,0.486349686963,1,-0.2865,1,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,893.384144651,state_3,cycle_08,19,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_08|state_4,cycle_06;cycle_08,state_6;state_4,state_6;state_4,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_08|state_4,45,1,2.147,1.45445822366,5,-1.147,0.884557721139,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,4547.53304072,state_4,cycle_08,66,4,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_09|state_3,cycle_06;cycle_09,state_6;state_3,state_6;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_09|state_3,19,1,1.3045,1.24118895621,4,-0.3045,0.702648675662,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,3227.5260136,state_3,cycle_09,27,1,1,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_09|state_6,cycle_06;cycle_09,state_6;state_6,state_6;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_09|state_6,141,4,3.9345,1.94990020396,7,0.0655,0.569715142429,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,15391.5809755,state_6,cycle_09,212,12,4,0.333333333333
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_10|state_1,cycle_06;cycle_10,state_6;state_1,state_6;state_1,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_10|state_1,24,1,1.1385,0.91909744862,3,-0.1385,0.728135932034,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,2241.22454006,state_1,cycle_10,25,3,2,0.666666666667
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_11|state_2,cycle_06;cycle_11,state_6;state_2,state_6;state_2,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_11|state_2,14,1,0.629,0.667519131483,2,0.371,0.52323838081,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,2106.95258756,state_2,cycle_11,24,2,2,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_11|state_5,cycle_06;cycle_11,state_6;state_5,state_6;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_11|state_5,238,15,10.6665,3.66087130877,17,4.3335,0.152923538231,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,23552.2488898,state_5,cycle_11,319,16,6,0.375
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_13|state_5,cycle_06;cycle_13,state_6;state_5,state_6;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_13|state_5,170,5,6.8775,3.05780457754,12,-1.8775,0.781609195402,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,19679.632547,state_5,cycle_13,230,10,6,0.6
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_13|state_7,cycle_06;cycle_13,state_6;state_7,state_6;state_7,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_13|state_7,322,23,12.1245,4.61103356801,20,10.8755,0.015992003998,True,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,41324.066272,state_7,cycle_13,428,22,18,0.818181818182
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_06|state_6;cycle_20|state_3,cycle_06;cycle_20,state_6;state_3,state_6;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_06|state_6,cycle_20|state_3,7,0,0.212,0.408827065866,1,-0.212,1,False,25669.7481348,state_6,cycle_06,495,23,12,0.521739130435,881.87061509,state_3,cycle_20,8,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_07|state_6,cycle_07;cycle_07,state_5;state_6,state_5;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_07|state_6,259,12,11.8245,4.57079269087,20,0.1755,0.509745127436,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_08|state_3,cycle_07;cycle_08,state_5;state_3,state_5;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_08|state_3,12,0,0.571,0.639658957407,2,-0.571,1,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,893.384144651,state_3,cycle_08,19,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_08|state_4,cycle_07;cycle_08,state_5;state_4,state_5;state_4,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_08|state_4,38,4,3.2365,1.68908088827,6,0.7635,0.425287356322,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,4547.53304072,state_4,cycle_08,66,4,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_09|state_3,cycle_07;cycle_09,state_5;state_3,state_5;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_09|state_3,18,1,1.958,1.34467098951,4,-0.958,0.867066466767,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,3227.5260136,state_3,cycle_09,27,1,1,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_09|state_6,cycle_07;cycle_09,state_5;state_6,state_5;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_09|state_6,127,10,6.489,2.5107829487,11,3.511,0.11944027986,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,15391.5809755,state_6,cycle_09,212,12,4,0.333333333333
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_10|state_1,cycle_07;cycle_10,state_5;state_1,state_5;state_1,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_10|state_1,22,2,2.001,1.24971192278,4,-0.001,0.625687156422,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,2241.22454006,state_1,cycle_10,25,3,2,0.666666666667
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_11|state_2,cycle_07;cycle_11,state_5;state_2,state_5;state_2,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_11|state_2,13,1,0.7445,0.691707293217,2,0.2555,0.607696151924,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,2106.95258756,state_2,cycle_11,24,2,2,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_11|state_5,cycle_07;cycle_11,state_5;state_5,state_5;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_11|state_5,219,19,16.2985,4.7412696157,24,2.7015,0.324837581209,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,23552.2488898,state_5,cycle_11,319,16,6,0.375
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_13|state_5,cycle_07;cycle_13,state_5;state_5,state_5;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_13|state_5,162,5,10.1565,3.7888237413,17,-5.1565,0.947026486757,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,19679.632547,state_5,cycle_13,230,10,6,0.6
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_13|state_7,cycle_07;cycle_13,state_5;state_7,state_5;state_7,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_13|state_7,302,31,19.78,6.29185137276,30,11.22,0.0464767616192,True,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,41324.066272,state_7,cycle_13,428,22,18,0.818181818182
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_5;cycle_20|state_3,cycle_07;cycle_20,state_5;state_3,state_5;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_5,cycle_20|state_3,6,0,0.3855,0.486834935196,1,-0.3855,1,False,34056.8714304,state_5,cycle_07,455,18,10,0.555555555556,881.87061509,state_3,cycle_20,8,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_08|state_3,cycle_07;cycle_08,state_6;state_3,state_6;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_08|state_3,8,0,0.191,0.413042736471,1,-0.191,1,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,893.384144651,state_3,cycle_08,19,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_08|state_4,cycle_07;cycle_08,state_6;state_4,state_6;state_4,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_08|state_4,36,0,1.441,1.26622298997,4,-1.441,1,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,4547.53304072,state_4,cycle_08,66,4,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_09|state_3,cycle_07;cycle_09,state_6;state_3,state_6;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_09|state_3,14,1,0.6495,0.883198601609,3,0.3505,0.44327836082,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,3227.5260136,state_3,cycle_09,27,1,1,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_09|state_6,cycle_07;cycle_09,state_6;state_6,state_6;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_09|state_6,104,3,2.7905,1.72194433596,6,0.2095,0.522738630685,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,15391.5809755,state_6,cycle_09,212,12,4,0.333333333333
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_10|state_1,cycle_07;cycle_10,state_6;state_1,state_6;state_1,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_10|state_1,15,0,0.631,0.707169742369,2,-0.631,1,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,2241.22454006,state_1,cycle_10,25,3,2,0.666666666667
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_11|state_2,cycle_07;cycle_11,state_6;state_2,state_6;state_2,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_11|state_2,12,0,0.4545,0.619775613352,2,-0.4545,1,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,2106.95258756,state_2,cycle_11,24,2,2,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_11|state_5,cycle_07;cycle_11,state_6;state_5,state_6;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_11|state_5,188,6,7.4025,3.1124487817,13,-1.4025,0.712643678161,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,23552.2488898,state_5,cycle_11,319,16,6,0.375
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_13|state_5,cycle_07;cycle_13,state_6;state_5,state_6;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_13|state_5,133,7,4.609,2.68807214671,10,2.391,0.231884057971,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,19679.632547,state_5,cycle_13,230,10,6,0.6
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_13|state_7,cycle_07;cycle_13,state_6;state_7,state_6;state_7,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_13|state_7,245,2,8.311,3.96940260978,15,-6.311,0.979010494753,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,41324.066272,state_7,cycle_13,428,22,18,0.818181818182
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_07|state_6;cycle_20|state_3,cycle_07;cycle_20,state_6;state_3,state_6;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_07|state_6,cycle_20|state_3,7,1,0.217,0.412305709394,1,0.783,0.217391304348,False,24061.1687608,state_6,cycle_07,379,18,7,0.388888888889,881.87061509,state_3,cycle_20,8,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_08|state_4,cycle_08;cycle_08,state_3;state_4,state_3;state_4,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_08|state_4,1,0,0,0,0,0,1,False,893.384144651,state_3,cycle_08,19,1,0,0,4547.53304072,state_4,cycle_08,66,4,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_09|state_3,cycle_08;cycle_09,state_3;state_3,state_3;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_09|state_3,1,0,0,0,0,0,1,False,893.384144651,state_3,cycle_08,19,1,0,0,3227.5260136,state_3,cycle_09,27,1,1,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_09|state_6,cycle_08;cycle_09,state_3;state_6,state_3;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_09|state_6,8,0,0.3565,0.536238310607,1,-0.3565,1,False,893.384144651,state_3,cycle_08,19,1,0,0,15391.5809755,state_6,cycle_09,212,12,4,0.333333333333
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_10|state_1,cycle_08;cycle_10,state_3;state_1,state_3;state_1,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_10|state_1,2,0,0,0,0,0,1,False,893.384144651,state_3,cycle_08,19,1,0,0,2241.22454006,state_1,cycle_10,25,3,2,0.666666666667
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_11|state_2,cycle_08;cycle_11,state_3;state_2,state_3;state_2,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_11|state_2,2,0,0,0,0,0,1,False,893.384144651,state_3,cycle_08,19,1,0,0,2106.95258756,state_2,cycle_11,24,2,2,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_11|state_5,cycle_08;cycle_11,state_3;state_5,state_3;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_11|state_5,11,0,0.408,0.565416526044,1,-0.408,1,False,893.384144651,state_3,cycle_08,19,1,0,0,23552.2488898,state_5,cycle_11,319,16,6,0.375
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_13|state_5,cycle_08;cycle_13,state_3;state_5,state_3;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_13|state_5,5,0,0.114,0.31789074737,1,-0.114,1,False,893.384144651,state_3,cycle_08,19,1,0,0,19679.632547,state_5,cycle_13,230,10,6,0.6
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_13|state_7,cycle_08;cycle_13,state_3;state_7,state_3;state_7,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_13|state_7,11,1,0.1635,0.369913730597,1,0.8365,0.16391804098,False,893.384144651,state_3,cycle_08,19,1,0,0,41324.066272,state_7,cycle_13,428,22,18,0.818181818182
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_3;cycle_20|state_3,cycle_08;cycle_20,state_3;state_3,state_3;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_3,cycle_20|state_3,0,0,0,0,0,0,1,False,893.384144651,state_3,cycle_08,19,1,0,0,881.87061509,state_3,cycle_20,8,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_09|state_3,cycle_08;cycle_09,state_4;state_3,state_4;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_09|state_3,4,2,0.6725,0.91796790932,2,1.3275,0.311344327836,False,4547.53304072,state_4,cycle_08,66,4,0,0,3227.5260136,state_3,cycle_09,27,1,1,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_09|state_6,cycle_08;cycle_09,state_4;state_6,state_4;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_09|state_6,22,1,1.152,1.0111415349,3,-0.152,0.710644677661,False,4547.53304072,state_4,cycle_08,66,4,0,0,15391.5809755,state_6,cycle_09,212,12,4,0.333333333333
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_10|state_1,cycle_08;cycle_10,state_4;state_1,state_4;state_1,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_10|state_1,4,1,0.4555,0.543293045848,1,0.5445,0.432283858071,False,4547.53304072,state_4,cycle_08,66,4,0,0,2241.22454006,state_1,cycle_10,25,3,2,0.666666666667
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_11|state_2,cycle_08;cycle_11,state_4;state_2,state_4;state_2,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_11|state_2,3,0,0,0,0,0,1,False,4547.53304072,state_4,cycle_08,66,4,0,0,2106.95258756,state_2,cycle_11,24,2,2,1
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_11|state_5,cycle_08;cycle_11,state_4;state_5,state_4;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_11|state_5,27,3,1.9635,1.29692280201,4,1.0365,0.326336831584,False,4547.53304072,state_4,cycle_08,66,4,0,0,23552.2488898,state_5,cycle_11,319,16,6,0.375
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_13|state_5,cycle_08;cycle_13,state_4;state_5,state_4;state_5,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_13|state_5,17,1,0.9515,0.973458556273,3,0.0485,0.611194402799,False,4547.53304072,state_4,cycle_08,66,4,0,0,19679.632547,state_5,cycle_13,230,10,6,0.6
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_13|state_7,cycle_08;cycle_13,state_4;state_7,state_4;state_7,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_13|state_7,35,5,2.4895,1.48862276916,5,2.5105,0.0969515242379,False,4547.53304072,state_4,cycle_08,66,4,0,0,41324.066272,state_7,cycle_13,428,22,18,0.818181818182
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_08|state_4;cycle_20|state_3,cycle_08;cycle_20,state_4;state_3,state_4;state_3,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_08|state_4,cycle_20|state_3,0,0,0,0,0,0,1,False,4547.53304072,state_4,cycle_08,66,4,0,0,881.87061509,state_3,cycle_20,8,1,0,0
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_09|state_3;cycle_09|state_6,cycle_09;cycle_09,state_3;state_6,state_3;state_6,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_09|state_3,cycle_09|state_6,8,0,0.19,0.484786044307,1,-0.19,1,False,3227.5260136,state_3,cycle_09,27,1,1,1,15391.5809755,state_6,cycle_09,212,12,4,0.333333333333
profitable-loop-episode-anatomy-v1-frozen-run,all_periods,all_sessions,all_episodes,cycle_09|state_3;cycle_10|state_1,cycle_09;cycle_10,state_3;state_1,state_3;state_1,null_adjusted_coactivation,v2_hindsight_episode_states.parquet,eefe7a92b0818a29996f55a56db0d05d910119082686e288ed6d2af3307201e3,cycle_09|state_3,cycle_10|state_1,0,0,0,0,0,0,1,False,3227.5260136,state_3,cycle_09,27,1,1,1,2241.22454006,state_1,cycle_10,25,3,2,0.666666666667
