run_id,period,session,episode_id,pair,loop,orientation,regime,component,source_artifact,source_hash,episode_level,checkpoint,payoff_remaining,fraction_final_payoff_remaining,final_leader_payoff_remaining,fraction_final_leader_payoff_remaining
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-07-07..2023-07-28,same_regime_0004,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,829.460915878,0.908675010485,829.460915878,0.908675010485
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-07-07..2023-07-28,same_regime_0004,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,736.257707321,0.806570830661,736.257707321,0.806570830661
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-07-07..2023-07-28,same_regime_0004,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,593.470905291,0.650147789685,593.470905291,0.650147789685
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-07-07..2023-07-28,same_regime_0004,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,593.470905291,0.650147789685,593.470905291,0.650147789685
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-07-07..2023-07-28,same_regime_0004,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,593.470905291,0.650147789685,593.470905291,0.650147789685
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-18..2023-08-25,same_regime_0005,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,970.332446989,1,970.332446989,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-18..2023-08-25,same_regime_0005,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,970.332446989,1,970.332446989,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-18..2023-08-25,same_regime_0005,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,634.812362031,0.654221513462,634.812362031,0.654221513462
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-18..2023-08-25,same_regime_0005,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,970.332446989,1,970.332446989,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-18..2023-08-25,same_regime_0005,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,634.812362031,0.654221513462,634.812362031,0.654221513462
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-09-22..2023-11-10,same_regime_0006,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,4420.47786665,0.951443998586,4420.47786665,0.951443998586
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-09-22..2023-11-10,same_regime_0006,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,4114.33976349,0.885552194628,4114.33976349,0.885552194628
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-09-22..2023-11-10,same_regime_0006,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,4114.33976349,0.885552194628,4114.33976349,0.885552194628
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-09-22..2023-11-10,same_regime_0006,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,3525.26657717,0.758762701555,3525.26657717,0.758762701555
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-09-22..2023-11-10,same_regime_0006,cycle_05|state_0,cycle_05,state_0,state_0,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,1628.89050049,0.35059514781,1628.89050049,0.35059514781
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-08-09,same_regime_0007,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,351.561872773,0.82933111125,351.561872773,0.82933111125
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-08-09,same_regime_0007,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,351.561872773,0.82933111125,351.561872773,0.82933111125
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-08-09,same_regime_0007,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,351.561872773,0.82933111125,351.561872773,0.82933111125
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-08-09,same_regime_0007,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,351.561872773,0.82933111125,351.561872773,0.82933111125
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-08-09,same_regime_0007,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,351.561872773,0.82933111125,351.561872773,0.82933111125
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-15..2023-09-18,same_regime_0008,cycle_02|state_1,cycle_02,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,130.449517106,0.431411112807,130.449517106,0.431411112807
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-15..2023-09-18,same_regime_0008,cycle_02|state_1,cycle_02,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,130.449517106,0.431411112807,130.449517106,0.431411112807
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-15..2023-09-18,same_regime_0008,cycle_02|state_1,cycle_02,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,130.449517106,0.431411112807,130.449517106,0.431411112807
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-15..2023-09-18,same_regime_0008,cycle_02|state_1,cycle_02,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,130.449517106,0.431411112807,130.449517106,0.431411112807
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-08-15..2023-09-18,same_regime_0008,cycle_02|state_1,cycle_02,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,130.449517106,0.431411112807,130.449517106,0.431411112807
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-12-01..2023-12-26,same_regime_0009,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,46.8516202388,0.0908513035775,46.8516202388,0.0908513035775
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-12-01..2023-12-26,same_regime_0009,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,46.8516202388,0.0908513035775,46.8516202388,0.0908513035775
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-12-01..2023-12-26,same_regime_0009,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,46.8516202388,0.0908513035775,46.8516202388,0.0908513035775
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-12-01..2023-12-26,same_regime_0009,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,0,0,0,0
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-12-01..2023-12-26,same_regime_0009,cycle_10|state_1,cycle_10,state_1,state_1,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,0,0,0,0
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-11-28,same_regime_0010,cycle_02|state_2;cycle_04|state_2,cycle_02;cycle_04,state_2,state_2,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,1923.09509047,0.94113447043,640.571073109,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-11-28,same_regime_0010,cycle_02|state_2;cycle_04|state_2,cycle_02;cycle_04,state_2,state_2,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,1923.09509047,0.94113447043,640.571073109,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-11-28,same_regime_0010,cycle_02|state_2;cycle_04|state_2,cycle_02;cycle_04,state_2,state_2,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,1923.09509047,0.94113447043,640.571073109,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-11-28,same_regime_0010,cycle_02|state_2;cycle_04|state_2,cycle_02;cycle_04,state_2,state_2,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,1923.09509047,0.94113447043,640.571073109,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-05-09..2023-11-28,same_regime_0010,cycle_02|state_2;cycle_04|state_2,cycle_02;cycle_04,state_2,state_2,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,1923.09509047,0.94113447043,640.571073109,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-03-30..2023-04-04,same_regime_0011,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,317.693194699,0.998628823301,317.693194699,0.998628823301
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-03-30..2023-04-04,same_regime_0011,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,0,0,0,0
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-03-30..2023-04-04,same_regime_0011,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,0,0,0,0
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-03-30..2023-04-04,same_regime_0011,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,317.693194699,0.998628823301,317.693194699,0.998628823301
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-03-30..2023-04-04,same_regime_0011,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,0,0,0,0
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-10..2023-04-11,same_regime_0012,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,0,,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-10..2023-04-11,same_regime_0012,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,0,,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-10..2023-04-11,same_regime_0012,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,0,,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-10..2023-04-11,same_regime_0012,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,0,,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-13..2023-04-17,same_regime_0013,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,61.8279482157,0.545029071959,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-13..2023-04-17,same_regime_0013,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,61.8279482157,0.545029071959,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-13..2023-04-17,same_regime_0013,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,0,0,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-13..2023-04-17,same_regime_0013,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,61.8279482157,0.545029071959,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-13..2023-04-17,same_regime_0013,cycle_06|state_4,cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,61.8279482157,0.545029071959,0,
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-27..2023-06-01,same_regime_0014,cycle_04|state_4;cycle_06|state_4,cycle_04;cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,4150.16929681,0.996855193135,2088.15281039,1
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-27..2023-06-01,same_regime_0014,cycle_04|state_4;cycle_06|state_4,cycle_04;cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,3852.3168243,0.925312139642,1963.01001553,0.940070097249
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-27..2023-06-01,same_regime_0014,cycle_04|state_4;cycle_06|state_4,cycle_04;cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,3852.3168243,0.925312139642,1963.01001553,0.940070097249
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-27..2023-06-01,same_regime_0014,cycle_04|state_4;cycle_06|state_4,cycle_04;cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,3515.71241415,0.844461015195,1890.74988235,0.905465286325
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-04-27..2023-06-01,same_regime_0014,cycle_04|state_4;cycle_06|state_4,cycle_04;cycle_06,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,2545.27154179,0.611364735489,1577.76933859,0.755581359152
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-06-06..2023-09-01,same_regime_0015,cycle_04|state_4;cycle_06|state_4;cycle_08|state_4,cycle_04;cycle_06;cycle_08,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_session,7074.25824098,0.952327911098,3749.57184327,0.913705496025
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-06-06..2023-09-01,same_regime_0015,cycle_04|state_4;cycle_06|state_4;cycle_08|state_4,cycle_04;cycle_06;cycle_08,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_two,7074.25824098,0.952327911098,3749.57184327,0.913705496025
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-06-06..2023-09-01,same_regime_0015,cycle_04|state_4;cycle_06|state_4;cycle_08|state_4,cycle_04;cycle_06;cycle_08,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_three,7074.25824098,0.952327911098,3749.57184327,0.913705496025
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-06-06..2023-09-01,same_regime_0015,cycle_04|state_4;cycle_06|state_4;cycle_08|state_4,cycle_04;cycle_06;cycle_08,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_25pct,4704.99550118,0.633380685965,2585.89953851,0.630138778312
profitable-loop-episode-anatomy-v1-frozen-run,2023,2023-06-06..2023-09-01,same_regime_0015,cycle_04|state_4;cycle_06|state_4;cycle_08|state_4,cycle_04;cycle_06;cycle_08,state_4,state_4,payoff_remaining,early_leader_table.parquet,8bbc9c8eb5b08cc6cca834ae5387c2f29beeeb4bee6adc46a4f1a5cea15b73b7,same_regime,first_50pct,2964.99167939,0.399143519542,1324.56507604,0.32277348999
