model,policy,boundary,primary_horizon,horizon_minutes,episodes,actions,action_coverage,abstention_rate,call_count,put_count,call_put_balance,directional_accuracy,balanced_accuracy,mean_aligned_return,median_aligned_return,positive_aligned_return_rate,trimmed_mean_aligned_return,mean_favourable_excursion,mean_adverse_excursion,favourable_adverse_excursion_ratio,percent_total_absolute_movement_captured
D0,development_oof_35_percent_minimum_150,0.08280279227130671,True,10,253,129,0.5098814229249012,0.49011857707509876,86,43,2.0,0.5039370078740157,0.4694272445820433,0.0009069600122403779,0.0,0.49612403100775193,0.0003921420669294656,0.010871394419661166,0.00962576692201232,1.1294055328516557,0.5484125323320413
D1,development_oof_35_percent_minimum_150,0.08605747116326468,True,10,253,130,0.5138339920948617,0.4861660079051383,84,46,1.826086956521739,0.5116279069767442,0.4710648148148148,0.0009276481718544783,0.0004899764183135069,0.5076923076923077,0.00042639078112766533,0.011464266128788928,0.010489609991735508,1.0929163370059827,0.5427880039382359
D2,development_oof_35_percent_minimum_150,0.09484477538095726,True,10,253,134,0.5296442687747036,0.4703557312252964,83,51,1.6274509803921569,0.5075757575757576,0.4789397240377633,0.00014715195979758176,0.0002041232933024726,0.5,0.00018400253570640388,0.010727712956688718,0.010183330971618137,1.05345814513815,0.5074550249781667
D2,development_oof_35_percent_minimum_150,0.09484477538095726,False,5,253,134,0.5296442687747036,0.4703557312252964,83,51,1.6274509803921569,0.5488721804511278,0.5192771084337349,0.000927434299528668,0.0014476554422690802,0.5447761194029851,0.0010049273011101996,0.007848600108370388,0.0072903872191026715,1.0765683457533033,0.5608043282233346
D2,development_oof_35_percent_minimum_150,0.09484477538095726,False,15,253,134,0.5296442687747036,0.4703557312252964,83,51,1.6274509803921569,0.5112781954887218,0.4972514887769125,0.0001553741454391413,0.00043015861226285406,0.5074626865671642,0.00042987182130350065,0.012604043713546823,0.012104534882118347,1.0412662556878898,0.5063550638769111
D2,development_oof_35_percent_minimum_150,0.09484477538095726,False,30,253,134,0.5296442687747036,0.4703557312252964,83,51,1.6274509803921569,0.5223880597014925,0.5333483045138109,0.0015910985034729244,0.001812192837901861,0.5223880597014925,0.0012733548164744002,0.017493415625686484,0.016823802459500263,1.039801535223572,0.5458104466677911
D2,fixed_55_percent_probability,0.05,False,10,253,193,0.7628458498023716,0.23715415019762842,120,73,1.643835616438356,0.5105263157894737,0.49252463472646957,0.000501161742666841,0.0002379867826725242,0.5025906735751295,0.0005377904023313424,0.011047211904739082,0.010174233495270926,1.0858028675942932,0.5254804877024075
D2,fixed_60_percent_probability,0.1,False,10,253,121,0.4782608695652174,0.5217391304347826,77,44,1.75,0.5378151260504201,0.5067004169148303,0.00046012792132049815,0.0006964498925540026,0.5289256198347108,0.000475253258852138,0.010907663339432496,0.010054730587837783,1.0848290010501545,0.5237665027314605
D2,fixed_65_percent_probability,0.15,False,10,253,80,0.31620553359683795,0.6837944664031621,54,26,2.076923076923077,0.5125,0.45038434661076165,-0.0005147543129732301,0.00041747938785627835,0.5125,-0.0007332718055195201,0.010172900289396136,0.010663300315053303,0.9540104835118567,0.4717967068611425
