scope,group,episodes,sessions,stocks,months,log_loss,brier_score,auc,average_precision,accuracy,balanced_accuracy,matthews_correlation_coefficient,up_base_rate,predicted_up_rate,calibration_intercept,calibration_slope,expected_calibration_error,selective_horizon_minutes,selective_episodes,selective_actions,selective_action_coverage,selective_abstention_rate,selective_call_count,selective_put_count,selective_call_put_balance,selective_directional_accuracy,selective_balanced_accuracy,selective_mean_aligned_return,selective_median_aligned_return,selective_positive_aligned_return_rate,selective_trimmed_mean_aligned_return,selective_mean_favourable_excursion,selective_mean_adverse_excursion,selective_favourable_adverse_excursion_ratio,selective_percent_total_absolute_movement_captured
route_resolution_state,BROAD_CONFLICT,1,1,1,1,2.712880451626216,0.8717108627573871,,,0.0,0.0,0.0,1.0,0.0,,,0.9336545735749314,10,1,1,1.0,0.0,0,1,0.0,0.0,0.0,-0.0036920982922704045,-0.0036920982922704045,0.0,-0.0036920982922704045,0.0003217146587319515,0.008088795890160387,0.039772873874009004,0.0
route_resolution_state,LOW_ROUTE_SUPPORT,44,35,18,7,0.76714646333566,0.2853565731955309,0.42947368421052634,0.5887747868568639,0.4318181818181818,0.41789473684210526,-0.1654340383737022,0.5681818181818182,0.5909090909090909,0.33148213140590904,-0.33123839503297137,0.20933072718172116,10,44,27,0.6136363636363636,0.38636363636363635,16,11,1.4545454545454546,0.4074074074074074,0.3611111111111111,-0.004257947400470223,-0.0014440435722336239,0.4074074074074074,-0.00242137558448648,0.012460984752578893,0.014964236140573147,0.8327177301615091,0.3371414647491631
route_resolution_state,NARROWING,15,13,13,7,0.6824907913438562,0.24351049536046623,0.62,0.8267704517704516,0.6666666666666666,0.6499999999999999,0.28867513459481287,0.6666666666666666,0.6,0.6909326278901524,0.6815215368788796,0.1960508253753752,10,16,8,0.5,0.5,4,4,1.0,0.7142857142857143,0.8333333333333333,0.00598034721579812,0.0062055719450008085,0.625,0.005980347215798119,0.01546692867124844,0.007739728411150729,1.9983813190350492,0.7680118391871565
route_resolution_state,OTHER,190,94,20,8,0.7317608386699159,0.26566317744895734,0.5191036414565826,0.584612706552585,0.5105263157894737,0.5,0.0,0.5526315789473685,0.6,0.20854235378358507,0.02557274834790469,0.11236567551638824,10,192,98,0.5104166666666666,0.48958333333333337,63,35,1.8,0.5257731958762887,0.5043554006968641,0.0009237986019536468,0.0004992092195648401,0.5204081632653061,0.00028740969332841267,0.009969487794366723,0.009086993379816216,1.0971162162955548,0.5516393253082501
route_resolution_rollup,OTHER_ROUTE_STATES,190,94,20,8,0.7317608386699159,0.26566317744895734,0.5191036414565826,0.584612706552585,0.5105263157894737,0.5,0.0,0.5526315789473685,0.6,0.20854235378358507,0.02557274834790469,0.11236567551638824,10,192,98,0.5104166666666666,0.48958333333333337,63,35,1.8,0.5257731958762887,0.5043554006968641,0.0009237986019536468,0.0004992092195648401,0.5204081632653061,0.00028740969332841267,0.009969487794366723,0.009086993379816216,1.0971162162955548,0.5516393253082501
