signature_id,direction,stage,condition_count,rows,sessions,stocks,mean_directional_net_bps,directional_lift,raw_p_value,fdr_q_value,discovery_score,discovery_supported_effect,discovery_eligible,rejection_reasons_json,conditions_json
short__state_motif_2__1gt0__621920ea47,SHORT,univariate,1,269,138,16,-12.3667937948,-0.100652648224,1,1,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>0""}]"
short__state_motif_2__1gt2__30f922fb4a,SHORT,univariate,1,240,143,20,-8.69918573685,0.0387525562372,0.956461768761,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>2""}]"
short__state_motif_2__1gt3__b2e844bdad,SHORT,univariate,1,526,166,20,7.24608650991,0.0273457121308,0.688136358086,0.999955450325,0.14223752822,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>3""}]"
short__state_motif_2__1gt4__4c08f23f2f,SHORT,univariate,1,212,116,20,-13.2742294529,-0.0178512173477,0.83961740625,0.999955450325,-0.152189682448,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>4""}]"
short__state_motif_2__2gt0__fa08f91748,SHORT,univariate,1,100,72,16,-15.5491830806,-0.0612474437628,0.917847296117,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>0""}]"
short__state_motif_2__2gt1__6a55d378a1,SHORT,univariate,1,242,142,20,-11.1043304975,-0.039759840457,0.902526533665,0.999955450325,-0.167471141983,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>1""}]"
short__state_motif_2__2gt3__8084a2e5d8,SHORT,univariate,1,311,152,20,-0.809864999568,-0.023948408393,0.949801105298,0.999955450325,-0.15,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>3""}]"
short__state_motif_2__2gt4__a19823d587,SHORT,univariate,1,357,157,20,-46.7142286723,-0.0634883401213,0.962339333407,0.999955450325,-0.201790654912,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>4""}]"
short__state_motif_2__2gt5__6580a619f4,SHORT,univariate,1,106,77,20,11.4564698976,0.0387525562372,0.112142225561,0.999955450325,0.295234085777,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>5""}]"
short__state_motif_2__2gt6__911cbf2957,SHORT,univariate,1,93,73,20,-50.9946966461,-0.0741506695692,0.97466236434,0.999955450325,-0.257180552807,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>6""}]"
short__state_motif_2__3gt0__f0a6f5851a,SHORT,univariate,1,194,116,16,-20.9170046752,-0.0231031138659,0.851960230199,0.999955450325,-0.151648787081,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>0""}]"
short__state_motif_2__3gt1__305960a77f,SHORT,univariate,1,337,152,20,-5.24630091424,-0.0369150995491,0.90069326114,0.999955450325,-0.165766749801,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>1""}]"
short__state_motif_2__3gt4__8d6a715d88,SHORT,univariate,1,391,178,20,-11.6619403641,0.0118983362884,0.488032966693,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>4""}]"
short__state_motif_2__3gt6__1709d28364,SHORT,univariate,1,151,92,19,4.93405132492,0.0420638145154,0.406298212398,0.999955450325,-0.0454536526998,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>6""}]"
short__state_motif_2__4gt1__e4ab0267f5,SHORT,univariate,1,134,99,20,-11.6938132861,0.00890180996856,0.715613592075,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>1""}]"
short__state_motif_2__4gt2__f96e8b4f73,SHORT,univariate,1,313,146,20,-13.4754764611,-0.0011835459992,0.894074095841,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>2""}]"
short__state_motif_2__4gt3__42aea10a80,SHORT,univariate,1,410,168,20,8.37510406702,0.00216719038356,0.375082886363,0.999955450325,0.0955380630118,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>3""}]"
short__state_motif_2__4gt5__cca9f1c62f,SHORT,univariate,1,169,107,20,-30.2330813602,-0.0292947810409,0.69054103768,0.999955450325,-0.227818684756,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>5""}]"
short__state_motif_2__4gt6__486769d45f,SHORT,univariate,1,634,190,20,8.4085920136,0.0687210104959,0.545980148863,0.999955450325,0.135337856519,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>6""}]"
short__state_motif_2__5gt2__48dacba171,SHORT,univariate,1,107,85,20,23.0791200286,0.0247338646484,0.359522224411,0.999955450325,0.855826862964,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>2""}]"
short__state_motif_2__5gt4__31cc995b7f,SHORT,univariate,1,130,87,20,-40.8032798679,-0.0535551360705,0.816423125708,0.999955450325,-0.224178071417,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>4""}]"
short__state_motif_2__5gt6__ade84cc28f,SHORT,univariate,1,410,160,20,7.4508631805,0.0436306050177,0.604479661744,0.999955450325,0.0580868820214,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>6""}]"
short__state_motif_2__5gt7__c18eb8666c,SHORT,univariate,1,184,107,17,-68.2828707515,-0.00472570463235,0.982976791956,0.999955450325,-0.215215041966,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>7""}]"
short__state_motif_2__6gt3__675338bac7,SHORT,univariate,1,407,162,20,-1.7026087043,0.0104970279817,0.602479910445,0.999955450325,-0.15,False,False,"[""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>3""}]"
short__state_motif_2__6gt4__24fd6a8242,SHORT,univariate,1,850,214,20,-13.0827011506,-0.00124744376278,0.874166026267,0.999955450325,-0.175852279562,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>4""}]"
short__state_motif_2__6gt5__6f0404f0d4,SHORT,univariate,1,479,188,20,-3.27961029223,0.0147442055065,0.283228091327,0.999955450325,-0.165995961252,False,False,"[""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>5""}]"
short__state_motif_2__7gt5__4f1d796b2a,SHORT,univariate,1,282,132,20,-15.9145029965,-0.0144389331245,0.852915781966,0.999955450325,-0.19460905887,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""7>5""}]"
short__state_motif_3__0gt1gt0__62c7571b1e,SHORT,univariate,1,102,75,12,-17.824782884,-0.157325875135,1,1,-0.321901111931,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""0>1>0""}]"
short__state_motif_3__1gt0gt1__9c98460cf3,SHORT,univariate,1,85,69,12,-2.93850717822,0.00934079153134,1,1,-0.409967664635,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>0>1""}]"
short__state_motif_3__1gt2gt1__e0abc5bb49,SHORT,univariate,1,107,79,19,-3.84021701593,-0.00330351852914,0.886609570307,0.999955450325,-0.200053184271,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""}]"
short__state_motif_3__1gt2gt3__6740792022,SHORT,univariate,1,91,76,20,-18.500424718,-0.0766320591474,0.947548353461,0.999955450325,-0.159342906582,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>3""}]"
short__state_motif_3__1gt3gt1__89ae5bea8b,SHORT,univariate,1,121,76,19,9.99613519286,-0.0314953776471,0.717794010689,0.999955450325,-0.0059287870378,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>3>1""}]"
short__state_motif_3__2gt1gt3__c1d3d1595a,SHORT,univariate,1,135,94,20,17.7683151136,0.0646784821631,0.0906514887072,0.999955450325,1.15507803374,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""2>1>3""}]"
short__state_motif_3__3gt0gt3__6c334bb52c,SHORT,univariate,1,104,79,15,-8.02064621764,0.00990640239106,0.622596028238,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>0>3""}]"
short__state_motif_3__3gt1gt0__fb33cf1e92,SHORT,univariate,1,80,62,11,-4.37985169199,-0.0862474437628,0.950173488895,0.999955450325,-0.237627968333,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>1>0""}]"
short__state_motif_3__3gt1gt3__a924f7d9e3,SHORT,univariate,1,237,126,20,-5.10274900672,0.0113263958997,0.717773531486,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>1>3""}]"
short__state_motif_3__3gt4gt3__17a89f00d8,SHORT,univariate,1,111,82,19,18.2521230095,0.0522660697507,0.551627527759,0.999955450325,0.688615883879,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>4>3""}]"
short__state_motif_3__3gt6gt3__7120a87ad6,SHORT,univariate,1,110,81,20,4.74082672478,-0.00670198921733,0.498517153749,0.999955450325,-0.064587884155,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>6>3""}]"
short__state_motif_3__4gt1gt3__19079a4be3,SHORT,univariate,1,95,69,20,24.9336740972,0.0334893983425,0.429443796992,0.999955450325,0.699692675097,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>1>3""}]"
short__state_motif_3__4gt2gt1__1b5318ca85,SHORT,univariate,1,84,67,20,-31.1612594442,-0.116009348525,0.988955596392,0.999955450325,-0.232602979842,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>1""}]"
short__state_motif_3__4gt2gt3__2c2038f256,SHORT,univariate,1,113,82,20,8.52603100655,-0.00992001013446,0.789184684951,0.999955450325,0.0325712904226,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>3""}]"
short__state_motif_3__4gt2gt4__427c3a9b1f,SHORT,univariate,1,235,125,20,-55.9829841224,-0.0782687203585,0.995954998518,0.999955450325,-0.223687073054,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>4""}]"
short__state_motif_3__4gt3gt4__d8349c8f59,SHORT,univariate,1,119,88,18,-0.917718785668,0.0177441528759,0.203738521227,0.999955450325,-0.154171607293,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>3>4""}]"
short__state_motif_3__4gt6gt3__b30e9c00cd,SHORT,univariate,1,127,84,20,6.88823909832,0.0663116113553,0.618090496025,0.999955450325,-0.0136279895108,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>6>3""}]"
short__state_motif_3__4gt6gt4__18c1f8dc9b,SHORT,univariate,1,366,160,19,-22.7368792868,-0.00223105032016,0.839211041542,0.999955450325,-0.337835089252,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>6>4""}]"
short__state_motif_3__5gt6gt5__3f3f8e8262,SHORT,univariate,1,252,145,19,-13.1037897172,0.00303827052293,0.526393708756,0.999955450325,-0.188952186191,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""5>6>5""}]"
short__state_motif_3__5gt7gt5__258afe01a8,SHORT,univariate,1,116,81,18,21.6447388874,-0.0474543403145,0.71694094909,0.999955450325,0.665568154212,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""5>7>5""}]"
short__state_motif_3__6gt3gt4__23d4712f68,SHORT,univariate,1,137,91,19,-4.00250672489,0.0570007314197,0.494705340662,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>3>4""}]"
short__state_motif_3__6gt4gt2__f82a978025,SHORT,univariate,1,100,75,20,-42.992885732,-0.0312474437628,0.965143748951,0.999955450325,-0.168793456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>4>2""}]"
short__state_motif_3__6gt4gt3__db6175cb8a,SHORT,univariate,1,86,62,18,16.9779999829,-0.00775907166976,0.562973898416,0.999955450325,0.585430656292,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>4>3""}]"
short__state_motif_3__6gt4gt6__8966538a8a,SHORT,univariate,1,292,131,19,8.25477778445,0.0661498165112,0.5882433958,0.999955450325,0.129351745011,True,False,"[""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>4>6""}]"
short__state_motif_3__6gt5gt6__2ec9c38456,SHORT,univariate,1,157,105,18,36.0254891235,0.0928926836258,0.170551457085,0.999955450325,1.46519102894,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>5>6""}]"
short__state_motif_3__7gt5gt7__a8f904db4a,SHORT,univariate,1,149,93,17,-70.2834802317,-0.00487160483661,0.977566534399,0.999955450325,-0.300669978775,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""7>5>7""}]"
short__state_motif_4__1gt3gt1gt3__c2a0d710d2,SHORT,univariate,1,91,59,18,-10.8916815027,-0.0216870042023,0.586580446986,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""1>3>1>3""}]"
short__state_motif_4__4gt6gt4gt6__b25cb56569,SHORT,univariate,1,109,81,17,22.8895666616,0.12590851954,0.407519889957,0.999955450325,0.787851854849,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""4>6>4>6""}]"
short__state_motif_4__6gt4gt2gt4__991bf70c9a,SHORT,univariate,1,89,66,19,-73.1363797533,-0.0679890167965,0.981246678147,0.999955450325,-0.225647388617,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>4>2>4""}]"
short__state_motif_4__6gt4gt6gt4__73261bdbda,SHORT,univariate,1,144,96,19,8.1049346,0.0734747784594,0.214427621429,0.999955450325,0.053104334959,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>4>6>4""}]"
short__state_motif_4__6gt5gt6gt5__a90e6048da,SHORT,univariate,1,111,90,18,-28.2783460302,0.00722102470569,0.654459825721,0.999955450325,-0.195279942519,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>5>6>5""}]"
short__state_motif_4__7gt5gt7gt5__174f07559e,SHORT,univariate,1,89,65,17,36.606205451,-0.00057328645941,0.453872075904,0.999955450325,1.1037748648,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""7>5>7>5""}]"
short__stock_vs_market_return_bin__above_plus_one_scale__f8060f355e,SHORT,univariate,1,2225,249,20,-27.3253605629,-0.0194496909538,0.82447800131,0.999955450325,-0.175310309965,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
short__stock_vs_market_return_bin__below_minus_one_scale__d9330297c8,SHORT,univariate,1,2344,249,20,-3.48894664145,0.00846245384814,0.780770765307,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__stock_vs_market_return_bin__minus_one_to_zero__c62d0eb77c,SHORT,univariate,1,2674,251,20,-10.298754499,-0.00425417525119,0.95611016715,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__stock_vs_market_return_bin__zero_to_plus_one__ce7a5880b4,SHORT,univariate,1,2537,252,20,-4.72761729338,0.0137229937619,0.898931986174,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
short__stock_vs_universe_return_bin__above_plus_one_scale__b03979b4f7,SHORT,univariate,1,2038,249,20,-16.4268166551,-0.00737109440066,0.928570846256,0.999955450325,-0.155309648378,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
short__stock_vs_universe_return_bin__below_minus_one_scale__51ce14c07a,SHORT,univariate,1,2128,248,20,-14.6243718524,-0.0213978197026,0.908606895936,0.999955450325,-0.156161877085,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__stock_vs_universe_return_bin__minus_one_to_zero__74587fa76b,SHORT,univariate,1,2758,249,20,-9.04067834122,0.00902086660705,0.822945973318,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__stock_vs_universe_return_bin__zero_to_plus_one__c192d525e8,SHORT,univariate,1,2835,250,20,-7.27611577643,0.0117684292531,0.961510891018,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
short__top_loop_orientation__bidirectional__8b5935c57a,SHORT,univariate,1,2262,251,20,-11.4338827257,-0.0134136683428,0.893872034308,0.999955450325,-0.160606011294,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_loop_orientation"",""operator"":""=="",""value"":""bidirectional""}]"
short__top_loop_score_bin__high__5797a9db4e,SHORT,univariate,1,632,226,20,-3.06800898884,-0.0118803551552,0.735143194959,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_loop_score_bin"",""operator"":""=="",""value"":""high""}]"
short__top_loop_score_bin__middle__d1474b3b85,SHORT,univariate,1,1606,250,20,-13.9137825748,-0.0129286392796,0.824821183288,0.999955450325,-0.162716245572,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_loop_score_bin"",""operator"":""=="",""value"":""middle""}]"
short__top_parent_loop__cycle_01__8a5d63788b,SHORT,univariate,1,495,189,20,4.16609578898,-0.0228636053789,0.661488041812,0.999955450325,-0.0727328399707,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_01""}]"
short__top_parent_loop__cycle_02__d996ce088d,SHORT,univariate,1,409,190,20,-28.1795010838,-0.030929595352,0.961662248133,0.999955450325,-0.175786121069,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_02""}]"
short__top_parent_loop__cycle_03__aa128b2f14,SHORT,univariate,1,174,113,18,-7.73586704589,-0.0187187081306,0.722950022455,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_03""}]"
short__top_parent_loop__cycle_04__547aaa46b7,SHORT,univariate,1,283,144,20,-19.9679965856,0.00518365164358,0.910094492958,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_04""}]"
short__top_parent_loop__cycle_05__97da218462,SHORT,univariate,1,97,71,16,-32.9845448549,-0.0694948664432,0.971053363058,0.999955450325,-0.234566651909,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_05""}]"
short__top_parent_loop__cycle_06__3959d79512,SHORT,univariate,1,216,115,20,-23.9388236825,-0.021432628948,0.750862155484,0.999955450325,-0.208793456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_06""}]"
short__top_parent_loop__cycle_07__4fd224b93f,SHORT,univariate,1,188,129,20,21.526499539,0.0281142583649,0.194398546982,0.999955450325,1.27744193821,True,False,"[""fdr_not_passed""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_07""}]"
short__top_parent_loop__cycle_08__4a13492291,SHORT,univariate,1,87,64,19,-27.658967549,-0.0244658345674,0.806459821995,0.999955450325,-0.191552076722,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_08""}]"
