neutral_veto_id,condition_count,conditions_json,rows,sessions,stocks,neutral_rate,base_neutral_rate,neutral_lift,mean_long_net_bps,mean_short_net_bps,raw_p_value,fdr_q_value,neutral_score,neutral_discovery_eligible,rejection_reasons_json
neutral_veto__007efe4c7be9,3,"[{""family"":""clock"",""feature"":""clock_phase"",""operator"":""=="",""value"":""opening""},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""below_range""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]",35,28,13,0.171428571429,0.0975460122699,0.0738825591586,-15.0489099245,-4.95109007553,1,1,0.00705242610151,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__007fbda85260,2,"[{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>6>3""}]",25,21,12,0.12,0.0975460122699,0.0224539877301,10.1952825013,-30.1952825013,1,1,0.000765476854434,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__007fdd46d685,3,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bullish""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>4>2""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__007ffb45b2be,2,"[{""family"":""cross_sectional_environment"",""feature"":""cross_sectional_dispersion_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":2.0}]",17,5,13,0.176470588235,0.0975460122699,0.0789245759654,38.9286044707,-58.9286044707,1,1,0.00503144171779,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__008026e760f5,3,"[{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""2_3""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",205,118,20,0.0975609756098,0.0975460122699,1.49633398174e-05,0.478325996736,-20.4783259967,0.197094007792,0.767998180449,7.48166990872e-06,False,"[""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00805cfdab00,2,"[{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>0""}]",113,79,13,0.212389380531,0.0975460122699,0.114843368261,-6.93257627118,-13.0674237288,1,1,0.0540720858896,False,"[""stock_concentration"",""fdr_not_passed""]"
neutral_veto__0080b4731813,2,"[{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""low""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",77,71,9,0.181818181818,0.0975460122699,0.0842721695482,-0.676548850668,-19.3234511493,1,1,0.016222392638,False,"[""insufficient_rows"",""stock_concentration"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__0080c8be4729,3,"[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",113,93,18,0.132743362832,0.0975460122699,0.0351973505619,8.43441542669,-28.4344154267,0.141375625862,0.727942551462,0.0165720858896,False,"[""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__0080ef7d6d1e,3,"[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_12""},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",224,140,20,0.09375,0.0975460122699,-0.00379601226994,-9.54142826692,-10.4585717331,0.357773942248,0.864201977557,-0.00158167177914,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0081e38f20d3,3,"[{""family"":""movement_permission"",""feature"":""range_to_cost_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]",72,57,17,0.0694444444444,0.0975460122699,-0.0281015678255,-28.1774510091,8.17745100906,1,1,-0.00337218813906,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0082d262cfb1,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":1.0},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",246,130,20,0.0853658536585,0.0975460122699,-0.0121801586114,-0.745480903353,-19.2545190966,0.755197517579,0.999997639036,-0.0060900793057,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0083bae9d1cc,3,"[{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""1""}]",116,87,20,0.0862068965517,0.0975460122699,-0.0113391157182,-26.1140170497,6.11401704965,1,1,-0.00328834355828,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00840f5146ad,2,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",358,185,20,0.125698324022,0.0975460122699,0.0281523117524,-14.2332792026,-5.76672079737,0.44449401655,0.889253449439,0.0164221818556,False,"[""fdr_not_passed""]"
neutral_veto__0084569a73ad,3,"[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":1.0},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>3""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__0084d7c886b0,3,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bullish""},{""family"":""movement_permission"",""feature"":""range_to_cost_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",128,90,20,0.0390625,0.0975460122699,-0.0584835122699,-10.0047853519,-9.99521464812,1,1,-0.00935736196319,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__008598653a9a,3,"[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",265,149,20,0.0603773584906,0.0975460122699,-0.0371686537794,-18.3534933802,-1.64650661984,0.998536592403,0.999997639036,-0.0061947756299,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0085b1a26a89,3,"[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""low""},{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""1""}]",104,83,20,0.105769230769,0.0975460122699,0.00822321849929,29.5256328967,-49.5256328967,1,1,0.00213803680982,False,"[""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0085cbace731,2,"[{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""middle""}]",410,189,20,0.109756097561,0.0975460122699,0.012210085291,-27.0974143618,7.09741436182,0.286903586887,0.81347387285,0.0071225497531,False,"[""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__0086f8ce78a2,2,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":5.0},{""family"":""loop"",""feature"":""top_loop_orientation"",""operator"":""=="",""value"":""bidirectional""}]",168,112,20,0.0714285714286,0.0975460122699,-0.0261174408414,-49.5395430613,29.5395430613,1,1,-0.00365644171779,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0087386fc8c9,3,"[{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""1_2""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>1""}]",56,48,14,0.0892857142857,0.0975460122699,-0.00826029798422,-40.7181211081,20.7181211081,1,1,-0.000578220858896,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0087e6ae939c,3,"[{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""expanded""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",117,87,19,0.0512820512821,0.0975460122699,-0.0462639609879,-2.99223886701,-17.007761133,1,1,-0.00676610429448,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00880ae1af51,2,"[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",1604,243,20,0.112219451372,0.0975460122699,0.0146734391016,-6.51635732426,-13.4836426757,0.036144525459,0.536878107367,0.00978229273442,False,"[""fdr_not_passed""]"
neutral_veto__008875b02510,3,"[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>6""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__0088d00616ee,3,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":1.0},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",38,35,17,0.0263157894737,0.0975460122699,-0.0712302227963,9.94671031707,-29.9467103171,1,1,-0.00112781186094,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0088eb071cc9,3,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":3.0},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>1>3""},{""family"":""loop"",""feature"":""top_loop_score_bin"",""operator"":""=="",""value"":""middle""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__008a83c01955,3,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""5>6>5""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__008c8f8ebea4,3,"[{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""expanded""},{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>1""}]",1,1,1,0,0.0975460122699,-0.0975460122699,45.4400554401,-65.4400554401,1,1,-0,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration"",""insufficient_months"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__008d915fc046,3,"[{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""normal""},{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""weak""}]",137,72,20,0.0948905109489,0.0975460122699,-0.00265550132103,-7.43873424162,-12.5612657584,1,1,-0.000757924335378,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__008ed831c20a,3,"[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>0>3""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__008f0d9d04de,3,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>4""}]",65,54,19,0.138461538462,0.0975460122699,0.0409155261916,33.1871943844,-53.1871943844,1,1,0.00664877300613,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__008fcc1a9070,3,"[{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>3""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",18,17,11,0.277777777778,0.0975460122699,0.180231765508,20.2939759669,-40.2939759669,1,1,0.0074345603272,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00929c039b52,2,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bearish""},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""}]",929,240,20,0.0818083961249,0.0975460122699,-0.0157376161451,-10.7149558095,-9.28504419053,0.979739056457,0.999997639036,-0.00524587204836,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00965b81e32c,2,"[{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>2""}]",60,51,20,0.0833333333333,0.0975460122699,-0.0142126789366,0.821232697618,-20.8212326976,1,1,-0.00193809258226,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0096e6be2849,3,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""upper_half""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""1""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]",146,106,19,0.116438356164,0.0975460122699,0.0188923438944,0.632770920142,-20.6327709201,0.185876095091,0.767998180449,0.00689570552147,False,"[""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00972ca86a20,2,"[{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]",451,200,20,0.079822616408,0.0975460122699,-0.017723395862,-9.87854987438,-10.1214501256,0.666815800035,0.999997639036,-0.00295389931033,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0098a742e5ba,2,"[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>2""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__009a285e4ac1,3,"[{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>0""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_07""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__009b4eb6dbf5,3,"[{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""low""}]",1371,231,20,0.0962800875274,0.0975460122699,-0.00126592474259,-15.7261401829,-4.27385981711,0.101744105527,0.717243802505,-0.000738456099842,False,"[""neutral_lift_not_positive"",""fdr_not_passed""]"
neutral_veto__009b8c9409ab,2,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>3""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",145,89,20,0.124137931034,0.0975460122699,0.0265919187645,-24.8873717073,4.88737170725,0.220615537183,0.767998180449,0.00963957055215,False,"[""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__009dc7c70c7d,3,"[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""concentrated""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""2_3""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__009de391fb6b,3,"[{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""compressed""},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""1_2""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>3""}]",46,42,17,0.108695652174,0.0975460122699,0.011149639904,-23.3723496203,3.37234962032,1,1,0.00106850715746,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__009df7f87f86,2,"[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",1077,224,20,0.108635097493,0.0975460122699,0.0110890852231,-15.2232937379,-4.77670626211,0.115730573711,0.717243802505,0.00646863304681,False,"[""fdr_not_passed""]"
neutral_veto__009f284a7fea,3,"[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>6""}]",185,100,19,0.0648648648649,0.0975460122699,-0.0326811474051,-39.6664203072,19.6664203072,1,1,-0.0100766871166,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__009ff4858ac6,3,"[{""family"":""bar_shape"",""feature"":""close_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>6>3""}]",23,20,14,0.173913043478,0.0975460122699,0.0763670312083,1.86577044318,-21.8657704432,1,1,0.00319353039598,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00a1726370fb,3,"[{""family"":""movement_permission"",""feature"":""predicted_absolute_movement_bin"",""operator"":""=="",""value"":""high""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""loop"",""feature"":""top_loop_orientation"",""operator"":""=="",""value"":""bidirectional""}]",683,225,20,0.124450951684,0.0975460122699,0.0269049394138,-7.15603483552,-12.8439651645,0.0957915932069,0.711157236559,0.0179366262759,False,"[""fdr_not_passed""]"
neutral_veto__00a286528c7d,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":4.0},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>3""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__00a33e0cb711,3,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":7.0},{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>5""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__00a3c88efee4,3,"[{""family"":""bar_shape"",""feature"":""close_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",515,193,20,0.100970873786,0.0975460122699,0.00342486151647,-9.45669069193,-10.5433093081,0.147034763774,0.738495737377,0.00199783588461,False,"[""fdr_not_passed""]"
neutral_veto__00a3f8048aa6,2,"[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",460,164,20,0.132608695652,0.0975460122699,0.0350626833822,-4.68814910113,-15.3118508989,0.00844235330327,0.301840351613,0.0262970125367,False,"[""fdr_not_passed""]"
neutral_veto__00a4a3efa4e5,3,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>6""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""weak""}]",18,15,11,0.0555555555556,0.0975460122699,-0.0419904567144,114.210770608,-134.210770608,1,1,-0.000433026584867,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00a4a65e00ff,3,"[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]",160,112,20,0.09375,0.0975460122699,-0.00379601226994,-28.9481782746,8.94817827461,0.711320170418,0.999997639036,-0.00151840490798,False,"[""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__00a71979c3e3,3,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":6.0},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_11""}]",2,2,2,0,0.0975460122699,-0.0975460122699,-44.2877865711,24.2877865711,1,1,-0,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration"",""insufficient_months"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
