scope,target,model,brier_score,log_loss,auc,calibration_intercept,calibration_slope,expected_calibration_error,base_rate,row_count,session_count,stock_count
pooled,up_given_large_move,M0,0.248165884753,0.689475010125,0.509193302538,-1.32981233537,7.30767906847,0.00794352787423,0.543313069909,1316,158,20
pooled,up_given_large_move,M1,0.248774599046,0.690684929242,0.527442607309,0.0635131703873,0.457713055595,0.0378603756695,0.543313069909,1316,158,20
pooled,up_given_large_move,M2,0.24868149915,0.691799363924,0.561625728681,0.0434985237125,0.463895430162,0.0398399548202,0.543313069909,1316,158,20
pooled,up_given_large_move,M3,0.251049013776,0.697390285473,0.556222147237,0.0832101239859,0.367769126203,0.0500289395526,0.543313069909,1316,158,20
pooled,remaining_direction_up,M0,0.250001006055,0.693149192674,0.499840966905,0.000145429305514,-0.249667852261,0.000796010800693,0.500159033079,6288,158,20
pooled,remaining_direction_up,M1,0.250393963326,0.693913645887,0.508872114427,-0.000905008561671,0.263724494974,0.0129673965242,0.500159033079,6288,158,20
pooled,remaining_direction_up,M2,0.250857549535,0.694865835799,0.514947542853,-0.000223213143113,0.293818263851,0.0144978633351,0.500159033079,6288,158,20
pooled,remaining_direction_up,M3,0.251901007974,0.69710813131,0.514336803162,0.000851306592509,0.213468562763,0.0239104163452,0.500159033079,6288,158,20
