comparison,draw,metric,improvement,sampled_session_count
A3_vs_A2,257,log_loss,0.001357561533567269,157
A3_vs_A2,258,brier,0.0002844971374809584,157
A3_vs_A2,258,log_loss,0.0006794202213853236,157
A3_vs_A2,259,brier,0.00038409177574749763,157
A3_vs_A2,259,log_loss,0.001083508319128719,157
A3_vs_A2,260,brier,0.00020616990628524116,157
A3_vs_A2,260,log_loss,0.0006639379178118578,157
A3_vs_A2,261,brier,0.0001471958086158446,157
A3_vs_A2,261,log_loss,0.0005471277033829343,157
A3_vs_A2,262,brier,3.5676407686296535e-05,157
A3_vs_A2,262,log_loss,8.513373927825209e-05,157
A3_vs_A2,263,brier,2.862398830275047e-05,157
A3_vs_A2,263,log_loss,0.00023986456940778325,157
A3_vs_A2,264,brier,0.0002946350140556177,157
A3_vs_A2,264,log_loss,0.0007577583753976881,157
A3_vs_A2,265,brier,0.0001125290069688767,157
A3_vs_A2,265,log_loss,0.0003263209014754478,157
A3_vs_A2,266,brier,0.00022176766487096245,157
A3_vs_A2,266,log_loss,0.0006031074321312243,157
A3_vs_A2,267,brier,0.00027770888145104767,157
A3_vs_A2,267,log_loss,0.0007243585560640098,157
A3_vs_A2,268,brier,8.088757998598432e-05,157
A3_vs_A2,268,log_loss,0.0002892028966247828,157
A3_vs_A2,269,brier,3.0118789331995547e-05,157
A3_vs_A2,269,log_loss,0.00027067313637648907,157
A3_vs_A2,270,brier,6.817731636495003e-05,157
A3_vs_A2,270,log_loss,0.00029823779359357304,157
A3_vs_A2,271,brier,0.00027796646589039434,157
A3_vs_A2,271,log_loss,0.0008998034228372432,157
A3_vs_A2,272,brier,0.00018550973319604632,157
A3_vs_A2,272,log_loss,0.0007553652333237959,157
A3_vs_A2,273,brier,0.0005939751902875003,157
A3_vs_A2,273,log_loss,0.001439504686868925,157
A3_vs_A2,274,brier,0.0003801406159527325,157
A3_vs_A2,274,log_loss,0.0009131066732026656,157
A3_vs_A2,275,brier,6.981602536150254e-05,157
A3_vs_A2,275,log_loss,0.00024483724577962785,157
A3_vs_A2,276,brier,0.000164601187798675,157
A3_vs_A2,276,log_loss,0.0005738119518831009,157
A3_vs_A2,277,brier,0.00034378041434997443,157
A3_vs_A2,277,log_loss,0.0009149267922842455,157
A3_vs_A2,278,brier,0.0003276479730625168,157
A3_vs_A2,278,log_loss,0.0009429763833180454,157
A3_vs_A2,279,brier,0.00014684873834413463,157
A3_vs_A2,279,log_loss,0.0004574883506717181,157
A3_vs_A2,280,brier,2.346795520225701e-06,157
A3_vs_A2,280,log_loss,0.00041601372563518705,157
A3_vs_A2,281,brier,0.00022130235028019189,157
A3_vs_A2,281,log_loss,0.0007702362063773576,157
A3_vs_A2,282,brier,8.478098552621397e-05,157
A3_vs_A2,282,log_loss,0.00047554181626735607,157
A3_vs_A2,283,brier,4.500599432400314e-05,157
A3_vs_A2,283,log_loss,0.00031823862022748025,157
A3_vs_A2,284,brier,-7.599361321085959e-06,157
A3_vs_A2,284,log_loss,7.214288876135458e-05,157
A3_vs_A2,285,brier,0.00020109799845393237,157
A3_vs_A2,285,log_loss,0.0006990909250236863,157
A3_vs_A2,286,brier,0.00019818379136356132,157
A3_vs_A2,286,log_loss,0.0006663073570153887,157
A3_vs_A2,287,brier,0.0003397654772682169,157
A3_vs_A2,287,log_loss,0.0007644123735941584,157
A3_vs_A2,288,brier,8.293645192616134e-05,157
A3_vs_A2,288,log_loss,0.00046296552716024305,157
A3_vs_A2,289,brier,0.00010697435767630202,157
A3_vs_A2,289,log_loss,0.00042426691432517744,157
A3_vs_A2,290,brier,0.0003947674758647961,157
A3_vs_A2,290,log_loss,0.0011214752130741714,157
A3_vs_A2,291,brier,-7.078825247067338e-05,157
A3_vs_A2,291,log_loss,-3.4384381330499344e-05,157
A3_vs_A2,292,brier,0.00031013871278530756,157
A3_vs_A2,292,log_loss,0.0009029091370073239,157
A3_vs_A2,293,brier,0.00016733794508095267,157
A3_vs_A2,293,log_loss,0.0006474720903103706,157
A3_vs_A2,294,brier,0.00039301374998778347,157
A3_vs_A2,294,log_loss,0.0010061645462642336,157
A3_vs_A2,295,brier,0.00012187661999722241,157
A3_vs_A2,295,log_loss,0.0005070945008486756,157
A3_vs_A2,296,brier,0.00034660603030771815,157
A3_vs_A2,296,log_loss,0.0009945823678333516,157
A3_vs_A2,297,brier,0.00040268421666248954,157
A3_vs_A2,297,log_loss,0.001053398976935947,157
A3_vs_A2,298,brier,-9.48886748787627e-05,157
A3_vs_A2,298,log_loss,0.00014975561066828773,157
A3_vs_A2,299,brier,-9.466767810239194e-05,157
A3_vs_A2,299,log_loss,2.121470190185067e-05,157
A3_vs_A2,300,brier,0.00028734361138339727,157
A3_vs_A2,300,log_loss,0.000979342284510421,157
A3_vs_A2,301,brier,0.00018651917874034114,157
A3_vs_A2,301,log_loss,0.000490848685119885,157
A3_vs_A2,302,brier,3.075793289611556e-05,157
A3_vs_A2,302,log_loss,0.00022883333107739403,157
A3_vs_A2,303,brier,0.000340838084362256,157
A3_vs_A2,303,log_loss,0.0008484549723055258,157
A3_vs_A2,304,brier,0.0004353347341722381,157
A3_vs_A2,304,log_loss,0.0012184275968646914,157
A3_vs_A2,305,brier,0.0002555775335066872,157
A3_vs_A2,305,log_loss,0.0006023962246489425,157
A3_vs_A2,306,brier,0.00016275076329493371,157
A3_vs_A2,306,log_loss,0.00033637223244612,157
A3_vs_A2,307,brier,0.0005278344914575436,157
A3_vs_A2,307,log_loss,0.0011501069578155544,157
A3_vs_A2,308,brier,0.00013088598742180853,157
A3_vs_A2,308,log_loss,0.00043943030356314563,157
A3_vs_A2,309,brier,0.00021138022348774654,157
A3_vs_A2,309,log_loss,0.000809972358210272,157
A3_vs_A2,310,brier,0.00018557753089357574,157
A3_vs_A2,310,log_loss,0.0006652282086762009,157
A3_vs_A2,311,brier,0.0001462897559697014,157
A3_vs_A2,311,log_loss,0.0005049571158599043,157
A3_vs_A2,312,brier,0.00015506939972543784,157
A3_vs_A2,312,log_loss,0.0007270353326679924,157
A3_vs_A2,313,brier,-5.6953040257036496e-05,157
A3_vs_A2,313,log_loss,2.194108382453161e-05,157
A3_vs_A2,314,brier,0.00021725304088221495,157
A3_vs_A2,314,log_loss,0.0007223164957423752,157
A3_vs_A2,315,brier,0.00021813298112802808,157
A3_vs_A2,315,log_loss,0.0007436872929318687,157
A3_vs_A2,316,brier,0.0002831784159438457,157
A3_vs_A2,316,log_loss,0.0008642277853880775,157
A3_vs_A2,317,brier,0.00023027423936255607,157
A3_vs_A2,317,log_loss,0.000640326762390099,157
A3_vs_A2,318,brier,0.00035228795142834985,157
A3_vs_A2,318,log_loss,0.0009618051602426106,157
A3_vs_A2,319,brier,0.00036579360817495793,157
A3_vs_A2,319,log_loss,0.000964471790130651,157
A3_vs_A2,320,brier,0.000257479690480024,157
A3_vs_A2,320,log_loss,0.0006596641881698758,157
A3_vs_A2,321,brier,0.00043293738601430786,157
A3_vs_A2,321,log_loss,0.0012162496482571283,157
A3_vs_A2,322,brier,0.00032023004045834914,157
A3_vs_A2,322,log_loss,0.0008037208108895398,157
A3_vs_A2,323,brier,0.00032435177344642313,157
A3_vs_A2,323,log_loss,0.0008988660935169392,157
A3_vs_A2,324,brier,6.941370659247452e-05,157
A3_vs_A2,324,log_loss,0.00041073121636193597,157
A3_vs_A2,325,brier,1.779566494056237e-05,157
A3_vs_A2,325,log_loss,0.00028354122378158647,157
A3_vs_A2,326,brier,0.00016409145762319696,157
A3_vs_A2,326,log_loss,0.0005583275134400023,157
A3_vs_A2,327,brier,7.507333432835464e-05,157
A3_vs_A2,327,log_loss,0.00023950610889958874,157
A3_vs_A2,328,brier,-8.747363120664191e-05,157
A3_vs_A2,328,log_loss,3.5214871705744946e-05,157
A3_vs_A2,329,brier,0.00024238546268857017,157
A3_vs_A2,329,log_loss,0.0006710666444333999,157
A3_vs_A2,330,brier,0.00039455829300057485,157
A3_vs_A2,330,log_loss,0.0011999112314983044,157
A3_vs_A2,331,brier,0.000494820706347637,157
A3_vs_A2,331,log_loss,0.0013112880532626437,157
A3_vs_A2,332,brier,0.00039131271921970104,157
A3_vs_A2,332,log_loss,0.0011300919977520255,157
A3_vs_A2,333,brier,0.0002925455974348519,157
A3_vs_A2,333,log_loss,0.0009636875012641495,157
A3_vs_A2,334,brier,-5.281743792666279e-05,157
A3_vs_A2,334,log_loss,0.0001388614711666084,157
A3_vs_A2,335,brier,0.0002488606337472747,157
A3_vs_A2,335,log_loss,0.0007656440151542324,157
A3_vs_A2,336,brier,0.0005081131188215301,157
A3_vs_A2,336,log_loss,0.001310727329791198,157
A3_vs_A2,337,brier,0.00031252291056962293,157
A3_vs_A2,337,log_loss,0.0008892265835148204,157
A3_vs_A2,338,brier,3.205904262829129e-05,157
A3_vs_A2,338,log_loss,0.0003096140045557183,157
A3_vs_A2,339,brier,0.000423472591688943,157
A3_vs_A2,339,log_loss,0.0012534665147222372,157
A3_vs_A2,340,brier,0.00023358689589230688,157
A3_vs_A2,340,log_loss,0.0008609039742406865,157
A3_vs_A2,341,brier,0.0004927641674153375,157
A3_vs_A2,341,log_loss,0.0012997514389344565,157
A3_vs_A2,342,brier,9.139925432685496e-05,157
A3_vs_A2,342,log_loss,0.00044222305264648754,157
A3_vs_A2,343,brier,9.808279303022993e-05,157
A3_vs_A2,343,log_loss,0.0004582879434041057,157
A3_vs_A2,344,brier,4.016642613926123e-05,157
A3_vs_A2,344,log_loss,0.00032971468887618574,157
A3_vs_A2,345,brier,0.0003023877079225589,157
A3_vs_A2,345,log_loss,0.0006940743100491051,157
A3_vs_A2,346,brier,-8.527360134313108e-06,157
A3_vs_A2,346,log_loss,0.00029708922832330194,157
A3_vs_A2,347,brier,0.0005918621710378727,157
A3_vs_A2,347,log_loss,0.0013382201412034877,157
A3_vs_A2,348,brier,0.00013207558518641603,157
A3_vs_A2,348,log_loss,0.0004036887738987432,157
A3_vs_A2,349,brier,0.0004510329737415716,157
A3_vs_A2,349,log_loss,0.0010818011904921742,157
A3_vs_A2,350,brier,0.0002489775160014429,157
A3_vs_A2,350,log_loss,0.0006410908112732692,157
A3_vs_A2,351,brier,0.0004129228497937775,157
A3_vs_A2,351,log_loss,0.001044611658521497,157
A3_vs_A2,352,brier,0.0004884336356783447,157
A3_vs_A2,352,log_loss,0.001229576777465764,157
A3_vs_A2,353,brier,0.00028292289981543404,157
A3_vs_A2,353,log_loss,0.0009165214551229392,157
A3_vs_A2,354,brier,0.00013558638047384534,157
A3_vs_A2,354,log_loss,0.0004730938859102079,157
A3_vs_A2,355,brier,0.0001995967310310174,157
A3_vs_A2,355,log_loss,0.0008597329209130622,157
A3_vs_A2,356,brier,-1.2073328159328937e-05,157
A3_vs_A2,356,log_loss,0.0002474757142258975,157
A3_vs_A2,357,brier,0.0005853946556276434,157
A3_vs_A2,357,log_loss,0.0015395917770873626,157
A3_vs_A2,358,brier,9.316769069937398e-05,157
A3_vs_A2,358,log_loss,0.0003521848304332793,157
A3_vs_A2,359,brier,0.0004221766875512909,157
A3_vs_A2,359,log_loss,0.001105504581949087,157
A3_vs_A2,360,brier,0.00028722400226208547,157
A3_vs_A2,360,log_loss,0.0008571805797773757,157
A3_vs_A2,361,brier,0.00014449634888615017,157
A3_vs_A2,361,log_loss,0.0006884325595206974,157
A3_vs_A2,362,brier,0.0001722907121927078,157
A3_vs_A2,362,log_loss,0.0006193814587845725,157
A3_vs_A2,363,brier,0.00022092541172701033,157
A3_vs_A2,363,log_loss,0.0006588740391906753,157
A3_vs_A2,364,brier,0.00023164012553335495,157
A3_vs_A2,364,log_loss,0.0008506385847419859,157
A3_vs_A2,365,brier,2.497745512786309e-05,157
A3_vs_A2,365,log_loss,0.0001872327068903617,157
A3_vs_A2,366,brier,0.0003316895726180038,157
A3_vs_A2,366,log_loss,0.0008227028906217515,157
A3_vs_A2,367,brier,0.0002774854915029179,157
A3_vs_A2,367,log_loss,0.0007629511246058275,157
A3_vs_A2,368,brier,0.000387811570309121,157
A3_vs_A2,368,log_loss,0.0010488683454027744,157
A3_vs_A2,369,brier,9.590470233799181e-05,157
A3_vs_A2,369,log_loss,0.0004313636563503379,157
A3_vs_A2,370,brier,0.00013333563247118995,157
A3_vs_A2,370,log_loss,0.0004927310992168893,157
A3_vs_A2,371,brier,0.00015443795479097968,157
A3_vs_A2,371,log_loss,0.0004606888160723367,157
A3_vs_A2,372,brier,-1.4779574437354953e-05,157
A3_vs_A2,372,log_loss,-7.822558160350425e-05,157
A3_vs_A2,373,brier,0.0004940890518188879,157
A3_vs_A2,373,log_loss,0.0012282047384144141,157
A3_vs_A2,374,brier,9.079188223348145e-06,157
A3_vs_A2,374,log_loss,0.00016610994889710778,157
A3_vs_A2,375,brier,0.00020671487025192753,157
A3_vs_A2,375,log_loss,0.0006969300409132592,157
A3_vs_A2,376,brier,0.0001536585109520175,157
A3_vs_A2,376,log_loss,0.00045680409841018056,157
A3_vs_A2,377,brier,-4.6796346175896316e-05,157
A3_vs_A2,377,log_loss,4.826815411366088e-05,157
A3_vs_A2,378,brier,0.0003041242734605483,157
A3_vs_A2,378,log_loss,0.0008600332804166697,157
A3_vs_A2,379,brier,-9.611197389763058e-06,157
A3_vs_A2,379,log_loss,0.00022274411914578003,157
A3_vs_A2,380,brier,0.0001640497348296921,157
A3_vs_A2,380,log_loss,0.0006318319932890742,157
A3_vs_A2,381,brier,0.00019220097811054054,157
A3_vs_A2,381,log_loss,0.0005634218450288552,157
A3_vs_A2,382,brier,0.0005180808735888887,157
A3_vs_A2,382,log_loss,0.0014759860582094617,157
A3_vs_A2,383,brier,0.0003062724196580574,157
A3_vs_A2,383,log_loss,0.0009123845269925306,157
A3_vs_A2,384,brier,0.0003979521069991362,157
A3_vs_A2,384,log_loss,0.0011170647897399283,157
A3_vs_A2,385,brier,9.410866457099401e-05,157
A3_vs_A2,385,log_loss,0.0004040183456694115,157
A3_vs_A2,386,brier,0.00014493696971200083,157
A3_vs_A2,386,log_loss,0.0006856387699043718,157
A3_vs_A2,387,brier,0.00029123356660850345,157
A3_vs_A2,387,log_loss,0.000840192288165512,157
A3_vs_A2,388,brier,0.0002410616380287783,157
A3_vs_A2,388,log_loss,0.0006881427953379677,157
A3_vs_A2,389,brier,6.856677086430755e-05,157
A3_vs_A2,389,log_loss,0.00027243236314755036,157
A3_vs_A2,390,brier,0.00013766005036279857,157
A3_vs_A2,390,log_loss,0.0006729037656672841,157
A3_vs_A2,391,brier,0.00017165074901837488,157
A3_vs_A2,391,log_loss,0.0006497285707102447,157
A3_vs_A2,392,brier,-1.4320770932946894e-05,157
A3_vs_A2,392,log_loss,0.00010421998194894667,157
A3_vs_A2,393,brier,0.0002880265555400954,157
A3_vs_A2,393,log_loss,0.0008005165114900515,157
A3_vs_A2,394,brier,0.0001732837541526723,157
A3_vs_A2,394,log_loss,0.0006743837984167459,157
A3_vs_A2,395,brier,0.0002455620425602645,157
A3_vs_A2,395,log_loss,0.0005620955442288333,157
A3_vs_A2,396,brier,0.0001272552091024448,157
A3_vs_A2,396,log_loss,0.0004766354735308613,157
A3_vs_A2,397,brier,0.00024268745266392035,157
A3_vs_A2,397,log_loss,0.0007751610543799503,157
A3_vs_A2,398,brier,8.163812141745379e-05,157
A3_vs_A2,398,log_loss,0.0005435929007730186,157
A3_vs_A2,399,brier,0.00020626062861809632,157
A3_vs_A2,399,log_loss,0.0006681789109503869,157
A3_vs_A2,400,brier,0.0004719843911746811,157
A3_vs_A2,400,log_loss,0.0011700557764388615,157
A3_vs_A2,401,brier,1.894969078356244e-05,157
A3_vs_A2,401,log_loss,0.00028621462200754223,157
A3_vs_A2,402,brier,0.00021726492943274377,157
A3_vs_A2,402,log_loss,0.0006995196323208908,157
A3_vs_A2,403,brier,8.190990643225834e-05,157
A3_vs_A2,403,log_loss,0.0004363566055637334,157
A3_vs_A2,404,brier,0.00037135591715264964,157
A3_vs_A2,404,log_loss,0.0009996067901770819,157
A3_vs_A2,405,brier,0.00042779382348703636,157
A3_vs_A2,405,log_loss,0.0010687257293285285,157
A3_vs_A2,406,brier,0.00023201493151688295,157
A3_vs_A2,406,log_loss,0.0007436877333953292,157
A3_vs_A2,407,brier,0.00020757765206311308,157
A3_vs_A2,407,log_loss,0.0006298501572665132,157
A3_vs_A2,408,brier,0.00019244796476856375,157
A3_vs_A2,408,log_loss,0.0005541340769783762,157
A3_vs_A2,409,brier,0.00016462474352208192,157
A3_vs_A2,409,log_loss,0.0004942115623697937,157
A3_vs_A2,410,brier,0.00038016698095189863,157
A3_vs_A2,410,log_loss,0.0010287447151848428,157
A3_vs_A2,411,brier,0.00024532679163275276,157
A3_vs_A2,411,log_loss,0.0006572219609803625,157
A3_vs_A2,412,brier,0.00019900730791062358,157
A3_vs_A2,412,log_loss,0.0006689188930035788,157
A3_vs_A2,413,brier,0.0002784738051614875,157
A3_vs_A2,413,log_loss,0.0008433997042406055,157
A3_vs_A2,414,brier,-9.93500128416879e-05,157
A3_vs_A2,414,log_loss,-6.2226282620352e-05,157
A3_vs_A2,415,brier,0.00017953977409451707,157
A3_vs_A2,415,log_loss,0.0006663901448243748,157
A3_vs_A2,416,brier,0.00028011222588983153,157
A3_vs_A2,416,log_loss,0.0009676580489321042,157
A3_vs_A2,417,brier,0.00010348523281350048,157
A3_vs_A2,417,log_loss,0.0005321578870977578,157
A3_vs_A2,418,brier,-2.543028441544594e-06,157
A3_vs_A2,418,log_loss,0.00012021590397007879,157
A3_vs_A2,419,brier,0.00025249045594433894,157
A3_vs_A2,419,log_loss,0.0006573835380291324,157
A3_vs_A2,420,brier,0.0002614341600232653,157
A3_vs_A2,420,log_loss,0.0008417213102077738,157
A3_vs_A2,421,brier,0.00031597194772200695,157
A3_vs_A2,421,log_loss,0.0009387482847948893,157
A3_vs_A2,422,brier,0.0002265011383116267,157
A3_vs_A2,422,log_loss,0.0006350237904870109,157
A3_vs_A2,423,brier,0.00020144922326185695,157
A3_vs_A2,423,log_loss,0.0004750178807488955,157
A3_vs_A2,424,brier,0.00025691843688084646,157
A3_vs_A2,424,log_loss,0.0007629313553008285,157
A3_vs_A2,425,brier,0.0003473537201932542,157
A3_vs_A2,425,log_loss,0.0011847978789968632,157
A3_vs_A2,426,brier,7.487972365701635e-05,157
A3_vs_A2,426,log_loss,0.00032840283380578374,157
A3_vs_A2,427,brier,0.00026677574081192045,157
A3_vs_A2,427,log_loss,0.0008522392592172427,157
A3_vs_A2,428,brier,0.0003877486109378007,157
A3_vs_A2,428,log_loss,0.0010621538910202872,157
A3_vs_A2,429,brier,0.00013255044298441244,157
A3_vs_A2,429,log_loss,0.0004399752234483486,157
A3_vs_A2,430,brier,0.00018516691339741712,157
A3_vs_A2,430,log_loss,0.0004356384105464384,157
A3_vs_A2,431,brier,0.00042163034965700885,157
A3_vs_A2,431,log_loss,0.0011537736330125964,157
A3_vs_A2,432,brier,0.00011240158874489821,157
A3_vs_A2,432,log_loss,0.0004781715572783603,157
A3_vs_A2,433,brier,0.0005162357332397182,157
A3_vs_A2,433,log_loss,0.0013158719800404567,157
A3_vs_A2,434,brier,0.0002393601124366864,157
A3_vs_A2,434,log_loss,0.000817899787113477,157
A3_vs_A2,435,brier,5.748308732570053e-05,157
A3_vs_A2,435,log_loss,0.0003970957736933784,157
A3_vs_A2,436,brier,0.0003769292656142838,157
A3_vs_A2,436,log_loss,0.0011988084694351067,157
A3_vs_A2,437,brier,-8.036481594789947e-05,157
A3_vs_A2,437,log_loss,-4.259957251473061e-05,157
A3_vs_A2,438,brier,0.0004628348257583692,157
A3_vs_A2,438,log_loss,0.0011554061527851906,157
A3_vs_A2,439,brier,4.051555608862736e-05,157
A3_vs_A2,439,log_loss,0.0002892543384600535,157
A3_vs_A2,440,brier,0.00020781735633817298,157
A3_vs_A2,440,log_loss,0.0006510886573968948,157
A3_vs_A2,441,brier,0.00010406954371466961,157
A3_vs_A2,441,log_loss,0.00043464154427624293,157
A3_vs_A2,442,brier,0.00018037868734121408,157
A3_vs_A2,442,log_loss,0.0006091270776510825,157
A3_vs_A2,443,brier,0.00012182267996041885,157
A3_vs_A2,443,log_loss,0.0004044600480704473,157
A3_vs_A2,444,brier,0.0002009060865271223,157
A3_vs_A2,444,log_loss,0.0009779823761342206,157
A3_vs_A2,445,brier,0.0003814623255984217,157
A3_vs_A2,445,log_loss,0.0011113424460999972,157
A3_vs_A2,446,brier,0.00014362762754730667,157
A3_vs_A2,446,log_loss,0.0005179373024768264,157
A3_vs_A2,447,brier,0.0002124898164126205,157
A3_vs_A2,447,log_loss,0.0007128786926899383,157
A3_vs_A2,448,brier,0.0002386876854067901,157
A3_vs_A2,448,log_loss,0.0007540512004782654,157
A3_vs_A2,449,brier,0.00017228429901095045,157
A3_vs_A2,449,log_loss,0.00040555338302426986,157
A3_vs_A2,450,brier,0.0006151636550758759,157
A3_vs_A2,450,log_loss,0.0015846875999410107,157
A3_vs_A2,451,brier,-2.0508750155877087e-05,157
A3_vs_A2,451,log_loss,0.00016893061916590062,157
A3_vs_A2,452,brier,0.00043038004205134543,157
A3_vs_A2,452,log_loss,0.0011594048041078725,157
A3_vs_A2,453,brier,0.00028656531656321923,157
A3_vs_A2,453,log_loss,0.000769373497050016,157
A3_vs_A2,454,brier,4.7979925176950874e-05,157
A3_vs_A2,454,log_loss,0.0003841478880121601,157
A3_vs_A2,455,brier,0.00010591605878275887,157
A3_vs_A2,455,log_loss,0.0004821033204853791,157
A3_vs_A2,456,brier,0.00017406758623378927,157
A3_vs_A2,456,log_loss,0.0005844965968451432,157
A3_vs_A2,457,brier,0.00020956823110599663,157
A3_vs_A2,457,log_loss,0.0005988481515496495,157
A3_vs_A2,458,brier,0.0002109499718294887,157
A3_vs_A2,458,log_loss,0.0006204416034459221,157
A3_vs_A2,459,brier,0.0002581738965280694,157
A3_vs_A2,459,log_loss,0.0007728772322379761,157
A3_vs_A2,460,brier,0.0004965790986793436,157
A3_vs_A2,460,log_loss,0.0011381471288348947,157
A3_vs_A2,461,brier,0.0004140132602453362,157
A3_vs_A2,461,log_loss,0.0012505952894418708,157
A3_vs_A2,462,brier,0.00018367386676031627,157
A3_vs_A2,462,log_loss,0.0006492065444114063,157
A3_vs_A2,463,brier,1.7542223366392093e-05,157
A3_vs_A2,463,log_loss,0.00038840032609191075,157
A3_vs_A2,464,brier,0.00018283011964374466,157
A3_vs_A2,464,log_loss,0.0006521950577535165,157
A3_vs_A2,465,brier,2.5018231778548367e-05,157
A3_vs_A2,465,log_loss,0.0004214938063257496,157
A3_vs_A2,466,brier,0.00012627990695253667,157
A3_vs_A2,466,log_loss,0.00046089463293808985,157
A3_vs_A2,467,brier,-2.6675553909842826e-05,157
A3_vs_A2,467,log_loss,0.00021801108078895828,157
A3_vs_A2,468,brier,6.6933945359493184e-06,157
A3_vs_A2,468,log_loss,0.00022242529923671025,157
A3_vs_A2,469,brier,0.00013548064751369817,157
A3_vs_A2,469,log_loss,0.0005394013171720863,157
A3_vs_A2,470,brier,2.0552980111625234e-05,157
A3_vs_A2,470,log_loss,7.461820742590753e-05,157
A3_vs_A2,471,brier,0.00024927926935818597,157
A3_vs_A2,471,log_loss,0.0008599925825871967,157
A3_vs_A2,472,brier,-5.184747445569659e-05,157
A3_vs_A2,472,log_loss,-5.49870801520846e-05,157
A3_vs_A2,473,brier,1.3013420994937981e-05,157
A3_vs_A2,473,log_loss,8.725620034174155e-05,157
A3_vs_A2,474,brier,0.0002486497674053051,157
A3_vs_A2,474,log_loss,0.0007995539379757612,157
A3_vs_A2,475,brier,0.0003892658378645252,157
A3_vs_A2,475,log_loss,0.001003437821285942,157
A3_vs_A2,476,brier,0.00020714545562840905,157
A3_vs_A2,476,log_loss,0.000656156272084879,157
A3_vs_A2,477,brier,0.00032697469777722956,157
A3_vs_A2,477,log_loss,0.0010032584081552433,157
A3_vs_A2,478,brier,0.00011388313183985093,157
A3_vs_A2,478,log_loss,0.0005115641882305339,157
A3_vs_A2,479,brier,0.0005275100337902347,157
A3_vs_A2,479,log_loss,0.0012666150140082572,157
A3_vs_A2,480,brier,0.00028119638175278807,157
A3_vs_A2,480,log_loss,0.0007842215643385086,157
A3_vs_A2,481,brier,0.00016236608180775002,157
A3_vs_A2,481,log_loss,0.0005823583346611741,157
A3_vs_A2,482,brier,0.00029770022673304193,157
A3_vs_A2,482,log_loss,0.0008222819320576745,157
A3_vs_A2,483,brier,0.0003728820185627962,157
A3_vs_A2,483,log_loss,0.0009079184794155022,157
A3_vs_A2,484,brier,0.0002556675130105764,157
A3_vs_A2,484,log_loss,0.0007960691491023327,157
A3_vs_A2,485,brier,0.0004280038667620778,157
A3_vs_A2,485,log_loss,0.0011652803932121246,157
A3_vs_A2,486,brier,0.00024303776139387109,157
A3_vs_A2,486,log_loss,0.0007776955508360804,157
A3_vs_A2,487,brier,0.0002524427784038885,157
A3_vs_A2,487,log_loss,0.0007299914462076499,157
A3_vs_A2,488,brier,0.0001388079273651489,157
A3_vs_A2,488,log_loss,0.00044869568361080185,157
A3_vs_A2,489,brier,0.00020856119077930824,157
A3_vs_A2,489,log_loss,0.0005508596364879741,157
A3_vs_A2,490,brier,0.00037591667118611787,157
A3_vs_A2,490,log_loss,0.0008746410249463312,157
A3_vs_A2,491,brier,0.000323024536076711,157
A3_vs_A2,491,log_loss,0.0009165695163084859,157
A3_vs_A2,492,brier,0.0001729872504145558,157
A3_vs_A2,492,log_loss,0.0005229716237732932,157
A3_vs_A2,493,brier,0.00016748413264443322,157
A3_vs_A2,493,log_loss,0.000505325103554181,157
A3_vs_A2,494,brier,0.0005635900995124806,157
A3_vs_A2,494,log_loss,0.0013082234883917902,157
A3_vs_A2,495,brier,5.33240721365417e-05,157
A3_vs_A2,495,log_loss,0.00041928285976419944,157
A3_vs_A2,496,brier,0.0004466676824102595,157
A3_vs_A2,496,log_loss,0.0011461749359334766,157
A3_vs_A2,497,brier,0.00040503987530626236,157
A3_vs_A2,497,log_loss,0.0010677629972751042,157
A3_vs_A2,498,brier,0.0003569790108995053,157
A3_vs_A2,498,log_loss,0.00090464375671321,157
A3_vs_A2,499,brier,6.900604869244887e-05,157
A3_vs_A2,499,log_loss,0.000612168703122093,157
B1_vs_B0,0,brier,1.5909272842742614e-05,157
B1_vs_B0,0,log_loss,4.7235446512552495e-05,157
B1_vs_B0,1,brier,3.249474313131999e-05,157
B1_vs_B0,1,log_loss,8.773657922200014e-05,157
B1_vs_B0,2,brier,2.807241785773652e-06,157
B1_vs_B0,2,log_loss,1.4032920096450292e-05,157
B1_vs_B0,3,brier,3.292410281628622e-05,157
B1_vs_B0,3,log_loss,8.537411061949312e-05,157
B1_vs_B0,4,brier,3.126743334649323e-05,157
B1_vs_B0,4,log_loss,6.486788961034997e-05,157
B1_vs_B0,5,brier,6.4225377439745336e-06,157
B1_vs_B0,5,log_loss,9.74646684723378e-06,157
B1_vs_B0,6,brier,9.451398208359216e-06,157
B1_vs_B0,6,log_loss,2.9479976559095007e-05,157
B1_vs_B0,7,brier,1.7325396465379557e-05,157
B1_vs_B0,7,log_loss,4.809982240516501e-05,157
B1_vs_B0,8,brier,-1.5123835025856473e-05,157
B1_vs_B0,8,log_loss,-3.595120211477419e-05,157
B1_vs_B0,9,brier,6.871071061171271e-06,157
B1_vs_B0,9,log_loss,2.6291990374426795e-05,157
B1_vs_B0,10,brier,-8.44593959995911e-06,157
B1_vs_B0,10,log_loss,-3.899123424305859e-05,157
B1_vs_B0,11,brier,-1.5627957439424934e-05,157
B1_vs_B0,11,log_loss,-5.1661784039214654e-05,157
B1_vs_B0,12,brier,-1.7150619731327572e-05,157
B1_vs_B0,12,log_loss,-4.887134331085392e-05,157
B1_vs_B0,13,brier,3.807453195012433e-05,157
