slice_type,slice_value,source_opportunities,exact_t0_opportunities,exact_t1_opportunities,paired_opportunities,pairing_rate,t0_net_payoff_bps,t1_net_payoff_bps,t0_mean_net_payoff_bps,t1_mean_net_payoff_bps,t0_median_net_payoff_bps,t1_median_net_payoff_bps,t0_positive_rate,t1_positive_rate,t0_profit_factor,t1_profit_factor,t0_maximum_drawdown_bps,t1_maximum_drawdown_bps,paired_total_difference_bps,paired_mean_difference_bps,paired_median_difference_bps,opportunities_improved_fraction,opportunities_worsened_fraction,opportunities_unchanged_fraction,paired_sign_test_pvalue,sessions,sessions_improved_fraction,observed_session_mean_delta_bps,bootstrap_lower_95_bps,bootstrap_upper_95_bps,run_id,contract_hash,data_snapshot_hash,model_version
loop_id,cycle_04,228,228,96,96,0.421052631579,2951.93135764,2840.99909898,30.7492849754,29.5937406143,24.676898694,24.9188477984,0.552083333333,0.53125,1.40590675143,1.39348904812,-1988.18842427,-1852.92143736,-110.932258665,-1.15554436109,2.19427591955,0.5,0.447916666667,0.0520833333333,0.675222459916,51,0.450980392157,-1.07037129085,-9.21569130513,6.55563203335,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
loop_id,cycle_07,1435,1435,712,712,0.496167247387,12135.3851236,4068.77093559,17.0440802298,5.71456592077,-4.29231871851,-8.90859288682,0.49297752809,0.490168539326,1.1465091631,1.04891273469,-5031.66937658,-8187.01821694,-8066.61418805,-11.3295143091,-6.66000966339,0.449438202247,0.530898876404,0.0196629213483,0.0308947926965,165,0.418181818182,-10.3459633401,-18.0814749586,-2.08349519712,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
