slice_type,slice_value,source_opportunities,exact_t0_opportunities,exact_t1_opportunities,paired_opportunities,pairing_rate,t0_net_payoff_bps,t1_net_payoff_bps,t0_mean_net_payoff_bps,t1_mean_net_payoff_bps,t0_median_net_payoff_bps,t1_median_net_payoff_bps,t0_positive_rate,t1_positive_rate,t0_profit_factor,t1_profit_factor,t0_maximum_drawdown_bps,t1_maximum_drawdown_bps,paired_total_difference_bps,paired_mean_difference_bps,paired_median_difference_bps,opportunities_improved_fraction,opportunities_worsened_fraction,opportunities_unchanged_fraction,paired_sign_test_pvalue,sessions,sessions_improved_fraction,observed_session_mean_delta_bps,bootstrap_lower_95_bps,bootstrap_upper_95_bps,run_id,contract_hash,data_snapshot_hash,model_version
direction_label,long,1196,1196,550,550,0.459866220736,13652.5952053,5812.23383167,24.8229003732,10.5676978758,-13.3158819199,-23.0874751751,0.478181818182,0.472727272727,1.23206904206,1.09730920726,-4928.03169045,-5649.77889216,-7840.36137361,-14.2552024975,-7.68434725357,0.44,0.538181818182,0.0218181818182,0.0222255513806,157,0.43949044586,-11.9164916572,-20.0611882846,-2.64000725931,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
direction_label,short,467,467,258,258,0.552462526767,1434.721276,1097.5362029,5.56093517828,4.25401629029,18.5309229199,20.9027300344,0.546511627907,0.542635658915,1.04587766115,1.03577976852,-5101.13248875,-5233.1965005,-337.185073101,-1.30691888799,0,0.488372093023,0.484496124031,0.0271317829457,1,112,0.446428571429,-2.03668318066,-13.3137480324,11.414013468,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
