measure,dimension,contributor,contribution_bps,absolute_contribution_share,top_one_absolute_share,top_five_absolute_share,herfindahl,run_id,contract_hash,data_snapshot_hash,model_version
D_policy_contribution_bps,symbol,AAL,-837.635908898,0.0333443157066,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,AAOI,7581.17228088,0.301788640236,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,APLD,2553.30190754,0.101640944466,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,ASTS,-76.3356026364,0.00303874082632,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,CIFR,-203.720532349,0.00810963531338,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,HIMS,2351.32564328,0.0936007443634,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,IONQ,-267.628780509,0.0106536723828,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,IREN,1057.66462828,0.0421031415945,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,MARA,-633.494520029,0.0252179270848,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,MP,-64.3044853564,0.00255981034038,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,MRNA,385.389511131,0.0153414501368,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,MSTR,-670.050460383,0.0266731331035,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,NVTS,466.912984134,0.0185867078823,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,QBTS,-1729.78556457,0.068858695475,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
D_policy_contribution_bps,symbol,RGTI,2842.81034217,0.113165594426,0.301788640236,0.679054618967,0.136911585315,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
