scope,period,horizon_bars,direction,events,sessions,stocks,mean_bps,median_bps,trimmed_mean_10pct_bps,positive_rate,standard_error_bps,raw_opening_pressure_return_after_20bps,cohort_relative_return_after_20bps,excess_vs_matched_control_bps,matched_control_coverage,maximum_stock_share,maximum_month_share
FOUR_FROZEN_FAMILIES_POOLED,2025-01,12,opening_pressure_direction,166,20,20,16.0057989113555,4.67433597175162,15.1177192526652,0.506024096385542,15.7229595085236,16.0057989113555,-12.8810785532091,15.6223218741284,1,0.102409638554217,1
FOUR_FROZEN_FAMILIES_POOLED,2025-02,12,opening_pressure_direction,118,19,20,-20.8733032892891,-0.517483791702672,-8.27270113392057,0.5,20.1933942374897,-20.8733032892891,-9.38962264706773,26.6327159344843,0.983050847457627,0.11864406779661,1
FOUR_FROZEN_FAMILIES_POOLED,2025-03,12,opening_pressure_direction,144,21,20,0.56074727510905,1.79403738605257,-3.41962953022182,0.513888888888889,18.474598591646,0.56074727510905,-22.1794031142492,8.89475925705789,1,0.0902777777777778,1
FOUR_FROZEN_FAMILIES_POOLED,2025-04,12,opening_pressure_direction,139,20,20,29.2267825005751,3.65138307729553,28.4313153459727,0.503597122302158,16.1122778862632,29.2267825005751,-9.87776887692966,66.5404587398374,0.942446043165468,0.0863309352517986,1
FOUR_FROZEN_FAMILIES_POOLED,2025-05,12,opening_pressure_direction,88,20,20,-43.518088009014,-45.3962908421945,-44.5579498128058,0.375,18.2777101595574,-43.518088009014,-18.1469318553947,-47.4902633339333,1,0.102272727272727,1
FOUR_FROZEN_FAMILIES_POOLED,2025-06,12,opening_pressure_direction,81,19,19,-31.7287480378745,-48.7522400212281,-44.2751383181303,0.382716049382716,22.4891533972627,-31.7287480378745,-13.0236212716135,-0.845127977415884,1,0.135802469135802,1
FOUR_FROZEN_FAMILIES_POOLED,2025-07,12,opening_pressure_direction,114,21,20,-32.1018277956267,-44.3772154378141,-34.7089218959674,0.359649122807018,11.37006545209,-32.1018277956267,-19.2264819093854,-2.23727560484462,1,0.105263157894737,1
FOUR_FROZEN_FAMILIES_POOLED,2025-08,12,opening_pressure_direction,107,14,20,-68.9922624619216,-54.9654827926282,-57.2023823733622,0.345794392523364,15.7338782575121,-68.9922624619216,-45.2922009719113,-23.2519170637816,1,0.0934579439252336,1
