log_loss,brier_score,auc,average_precision,expected_calibration_error,calibration_intercept,calibration_slope,base_rate,mean_probability_realised_class,rows,positive_outcomes,model,unique_stock_sessions,sessions,stocks,top_decile_probability_boundary,top_decile_precision,top_decile_lift,top_decile_rows,top_quintile_probability_boundary,top_quintile_precision,top_quintile_lift,top_quintile_rows
0.11439165849933,0.0200902964139591,0.711520538656694,0.041041715412987,0.0474577015198057,5.08586188874682,3.4928274160732,0.0183647788537333,0.918599332893965,34577,451,A0,3146,160,20,0.0839237492254204,0.0471840135056674,2.56926663160311,3473,0.0764193507417965,0.0411365109170469,2.2399676709793,6999
0.113239462345138,0.019995026619049,0.758011689175511,0.0548472171544569,0.0478809526985003,4.65743119929207,3.38100151138507,0.0183647788537333,0.918450697130068,34577,451,A1,3146,160,20,0.0902583421816768,0.0674319896827881,3.67181060114318,3546,0.0792588938970522,0.0500178331511669,2.72357394279207,7296
