period,candidate,quarter,rows,mean_net_bps,negative_hazard_auc,orientation_survival_rate
2023,cycle_04|state4,2023_q1,46,75.01606467956533,0.5361904761904762,0.6739130434782609
2023,cycle_04|state4,2023_q2,42,84.27755849625406,0.56,0.8095238095238095
2023,cycle_04|state4,2023_q3,42,31.925445695137185,0.5852272727272727,0.7142857142857143
2023,cycle_04|state4,2023_q4,44,-33.53799856291692,0.5,0.6136363636363636
2023,cycle_07|state5,2023_q1,182,29.717297832479083,0.48312159709618874,0.6538461538461539
2023,cycle_07|state5,2023_q2,272,0.47587278430996727,0.4956734693877551,0.7279411764705882
2023,cycle_07|state5,2023_q3,245,-13.715255833342198,0.49558148947652453,0.7020408163265306
2023,cycle_07|state5,2023_q4,202,36.56212648413895,0.5001491498458784,0.7673267326732673
2025,cycle_04|state4,2025_q1,63,27.09158986158576,0.45505050505050504,0.6825396825396826
2025,cycle_04|state4,2025_q2,28,54.74134687190826,0.5026041666666666,0.7142857142857143
2025,cycle_04|state4,2025_q3,6,123.12023787541132,0.625,0.8333333333333334
2025,cycle_04|state4,2025_q4,62,10.975035773789768,0.48171368861024033,0.7419354838709677
2025,cycle_07|state5,2025_q1,288,63.41384984609877,0.48105894398127835,0.6388888888888888
2025,cycle_07|state5,2025_q2,254,20.522414927240394,0.4810945273631841,0.7125984251968503
2025,cycle_07|state5,2025_q3,231,11.803895803786325,0.47431944653331326,0.70995670995671
2025,cycle_07|state5,2025_q4,228,18.4579466286756,0.5289491943566418,0.6885964912280702
