period,candidate,path_class,rows,share,mean_net_bps,mean_mfe_bps,mean_mae_bps,median_time_to_mfe_bars,median_time_to_mae_bars,mean_mfe_atr,mean_mae_atr
2023,cycle_04|state4,final_positive,91,0.5229885057471264,222.78262742171916,366.35093712291547,-119.10454181631661,17.0,2.0,4.385271499874792,-1.3607699884526279
2023,cycle_04|state4,no_usable_move,18,0.10344827586206896,-186.79332895355785,1.743123414333975,-309.0080233690729,0.0,11.0,0.02312135224758736,-3.8166245964409904
2023,cycle_04|state4,timing_failure,65,0.3735632183908046,-154.69763014895858,116.22845661827756,-235.30464944065707,3.0,18.0,1.3258260512044995,-2.8310871851786445
2023,cycle_07|state5,final_positive,442,0.49056603773584906,281.01368063725647,430.4893783038847,-137.0593033988253,16.0,0.0,5.119526247216372,-1.6212626850266016
2023,cycle_07|state5,no_usable_move,35,0.038845726970033294,-376.76223792089297,1.710403950426447,-534.5351619436088,0.0,15.0,0.027004976847502787,-5.422144583651672
2023,cycle_07|state5,timing_failure,424,0.47058823529411764,-239.28790339850326,151.0458201833742,-365.653434642015,2.0,14.0,1.7779408332489393,-4.189191001846958
2025,cycle_04|state4,final_positive,83,0.5220125786163522,213.2135415027782,295.702943428219,-91.0738396171464,18.0,1.0,3.3710541707615853,-1.0227005641721747
2025,cycle_04|state4,no_usable_move,7,0.0440251572327044,-249.64134267270285,4.445296602050762,-321.6556483808989,0.0,13.0,0.06465484871304365,-4.2536513397105775
2025,cycle_04|state4,timing_failure,69,0.4339622641509434,-163.63091343624492,121.33773680201512,-252.31979925931253,5.0,18.0,1.441160298359182,-3.0474036327073186
2025,cycle_07|state5,final_positive,511,0.5104895104895105,284.8592839152096,441.3223453656141,-149.5747580455102,17.0,0.0,4.462648158916709,-1.5081995688279224
2025,cycle_07|state5,no_usable_move,32,0.03196803196803197,-327.72105416072293,2.6602497942052397,-437.85110373077254,0.0,14.0,0.029236884996408495,-4.969720567429166
2025,cycle_07|state5,timing_failure,458,0.45754245754245754,-228.52625859895375,149.2690873440607,-358.0817160457916,2.0,16.0,1.5722245720434964,-3.644314711405975
