experiment_model_version,data_snapshot_id,contract_hash,experiment_run_id,period,graph_freeze_timestamp,graph_as_of_session,source_family,source_event,destination_family,support,activations,raw_transition_probability,destination_base_rate,directed_lift,shrunk_lift,interval_lower,interval_upper,support_status,latest_label_availability_timestamp
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_4,newly_decaying,two_transition_return_cycle__state_5,16,0,0.0555555555556,0.100628930818,0.552083333333,0.76795433103,0.00148817439127,0.195064322969,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_4,newly_decaying,two_transition_return_cycle__state_6,16,3,0.222222222222,0.190217391304,1.16825396825,1.07156016927,0.0681077404374,0.434317872844,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_4,newly_decaying,two_transition_return_cycle__state_7,16,4,0.277777777778,0.141304347826,1.96581196581,1.35040208453,0.10313551437,0.498993273205,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,active,two_transition_return_cycle__state_0,31,3,0.121212121212,0.12865497076,0.942148760331,0.964425542816,0.0351306531033,0.250226950684,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,active,two_transition_return_cycle__state_2,10,0,0.0833333333333,0.101694915254,0.819444444444,0.935778734667,0.00229897221381,0.284914152918,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,active,two_transition_return_cycle__state_3,13,0,0.0666666666667,0.0119047619048,5.6,1.72653405139,0.00180678065913,0.23163576165,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,active,two_transition_return_cycle__state_4,15,2,0.176470588235,0.0612244897959,2.88235294118,1.5741078929,0.0404737339059,0.383476236849,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,active,two_transition_return_cycle__state_6,31,9,0.30303030303,0.190217391304,1.59307359307,1.32717339387,0.161184724088,0.467471099643,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,active,two_transition_return_cycle__state_7,33,1,0.0571428571429,0.141304347826,0.404395604396,0.569090531377,0.00720491743905,0.15326766956,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,newly_decaying,two_transition_return_cycle__state_0,14,1,0.125,0.12865497076,0.971590909091,0.988202898566,0.0165759134401,0.319484566578,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,newly_decaying,two_transition_return_cycle__state_4,14,2,0.1875,0.0612244897959,3.0625,1.58543697074,0.0433120051058,0.404602696603,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,newly_decaying,two_transition_return_cycle__state_6,17,3,0.210526315789,0.190217391304,1.10676691729,1.04771225443,0.0640920477177,0.414177491395,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_5,newly_decaying,two_transition_return_cycle__state_7,17,2,0.157894736842,0.141304347826,1.11740890688,1.05232895111,0.0357850831216,0.347120438609,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_6,active,two_transition_return_cycle__state_0,10,0,0.0833333333333,0.12865497076,0.647727272727,0.86522832367,0.00229897221381,0.284914152918,supported,2025-12-30 23:59:59+00:00
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,2025,2025-12-31 14:30:00+00:00,2025-12-31,two_transition_return_cycle__state_6,active,two_transition_return_cycle__state_7,11,3,0.307692307692,0.141304347826,2.1775147929,1.31801904469,0.0992460911496,0.571858461878,supported,2025-12-30 23:59:59+00:00
