partition,session,checkpoint,market_proxy_v1,market_shock_state_v1,market_shock_event_id_v1,shock_sign_v1,market_return_w0_v1,market_range_w0_v1,market_return_w1_v1,market_range_w1_v1,fresh_high_m1c_episode_count,represented_stock_count,amplifying_episode_count,resisting_episode_count,neutral_exact_episode_count
development,2024-07-31,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-e0e8d910603b457526c6330a,1.0,0.0020742969466336376,0.002294315644086575,-0.002605903352373757,0.0025328196771015037,0,0,0,0,0
development,2024-08-01,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-be2139ddab271e25d260c867,-1.0,-0.003766678588353262,0.004696703802194803,0.0001824612664701887,0.002425510676766686,0,0,0,0,0
development,2024-08-01,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-70c378b9a088899431ccd6a0,-1.0,-0.0019648883887343517,0.0028541914501333957,0.0002962920382993653,0.0020181758973397326,0,0,0,0,0
development,2024-08-01,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-1363b64383ae5414396a8fd6,1.0,0.0018972295318364478,0.0030798992748710635,-0.0010396132018678766,0.002229511839489841,0,0,0,0,0
development,2024-08-02,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-06582eaa02a92f23784dfdbf,1.0,0.001680937073943782,0.003977432849112447,0.00030599235478894333,0.0031153641186378437,0,0,0,0,0
development,2024-08-02,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-dd37964f429e74471ad0b8a8,-1.0,-0.001588630510789563,0.0031780166592118263,0.001550395160179793,0.0045117150933829476,0,0,0,0,0
development,2024-08-02,26,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-55cb372935804003c121d3e5,1.0,0.00237100965752799,0.0048181446620167625,0.0006510389156377766,0.0029684464270236448,0,0,0,0,0
development,2024-08-05,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-126216e055af312f42a902b7,-1.0,-0.002378669835290029,0.007761024636923111,0.005249957105084703,0.0109727101693873,0,0,0,0,0
development,2024-08-05,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-745912aae3c14eb5e88db58e,-1.0,-0.00526673386585909,0.006953081423867074,0.004754550256542894,0.010421203355711737,0,0,0,0,0
development,2024-08-05,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-3a44a957b86a53c36bff59a2,1.0,0.002395120563963439,0.006169858350476745,-0.002100901049209416,0.0051020637680438165,1,1,1,0,0
development,2024-08-05,22,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-51cc1d3e29e11140348b6bf7,1.0,0.006245131359972422,0.007941621133322769,7.851293219052018e-05,0.007137533816768102,1,1,0,1,0
development,2024-08-05,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-f55705d535d3af18b52e2fcd,1.0,0.002218198635490702,0.0033485838892092414,-0.0017570753674222433,0.003935320343925414,0,0,0,0,0
development,2024-08-06,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-865c2a96103d49b38defe554,1.0,0.005658615374277861,0.006234475264722399,-0.0004769579721674043,0.004008343328443326,0,0,0,0,0
development,2024-08-06,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-4986c56c2fcdc0fef8724851,-1.0,-0.0022394155418657873,0.00397736881077796,-0.0016394106125700173,0.0026988835012621507,0,0,0,0,0
development,2024-08-06,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-136395f1b73c91835cf92d8d,1.0,0.0024744455543984083,0.0036747474826366064,-0.0014313523958230563,0.0040852861086778545,0,0,0,0,0
development,2024-08-07,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-53eaf188deff507b50dabb3f,-1.0,-0.002621476711850202,0.004742570055969834,0.0,0.0034555498928969643,0,0,0,0,0
development,2024-08-07,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-c99f68cc46fffcd3fb0cb428,-1.0,-0.0029863303342227707,0.004594586675088842,-0.0019478304229015194,0.003704210530652712,0,0,0,0,0
development,2024-08-07,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-42148c52655b2a04965a1c31,1.0,0.0031201586375786817,0.004706109259472904,-2.1049425206562134e-05,0.0033802810496465717,0,0,0,0,0
development,2024-08-07,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-d2bdc0b094f33e6fc40cad4d,-1.0,-0.002534870676544998,0.00376657318868261,0.000240243143900288,0.0015284412809294641,0,0,0,0,0
development,2024-08-07,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-76a304ff7d499e87a6e1a1f8,-1.0,-0.003805609472215898,0.005407610431250571,0.00038272720633068715,0.0016081980876204382,0,0,0,0,0
development,2024-08-07,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-207564faf91d26eb9d9a9927,1.0,0.0017509100973209471,0.002590032583789988,-0.002491147835148436,0.0045371617098852604,0,0,0,0,0
development,2024-08-08,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-346fd37e19a36bc258bb4d7b,1.0,0.001956535681584707,0.0022465748540085122,-0.0010374013911831554,0.0020930851377321215,0,0,0,0,0
development,2024-08-08,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-b91b29ec299f57e91abbbb7d,-1.0,-0.002729008359083594,0.0033128228809747454,-0.00012286977866640344,0.0014011000159559579,0,0,0,0,0
development,2024-08-08,24,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-59b06e898a26a1a3163ca075,1.0,0.0018258056030880311,0.0036504565821713123,-0.0028218186607381532,0.003081887533964238,0,0,0,0,0
development,2024-08-08,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-1143657e946129efdfdb59fc,-1.0,-0.002017365567983207,0.0024025683864195998,0.0026522780975512454,0.0031501236508302624,0,0,0,0,0
development,2024-08-08,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-e51998462170c199384a8c47,1.0,0.0018318618551078992,0.0024170083456262854,0.00019196252198496873,0.0019303679495221917,0,0,0,0,0
development,2024-08-09,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-5311fbb900e4b7693dd27bf0,1.0,0.0018796485869657588,0.003019161132461804,-0.001404997104430419,0.00265949077511631,0,0,0,0,0
development,2024-08-09,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-9effe1a580a6bf82ee19ccea,1.0,0.0023371031040911637,0.003632134916591787,-0.0008488690056481162,0.002599363029734152,0,0,0,0,0
development,2024-08-09,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-2165e6db873908d274e7fc4e,-1.0,-0.0019642576336996592,0.0025165809325792036,0.0006670084696314611,0.0020568606870619765,0,0,0,0,0
development,2024-08-09,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-8c48e258792f9eb17eed2134,-1.0,-0.0013540975564099516,0.0024790493820271518,-0.0006860110082124167,0.0014863047838508362,0,0,0,0,0
development,2024-08-09,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-b245ab84cdd97279612fa016,-1.0,-0.0015276277917168916,0.0031492996736356047,0.000458031137065958,0.0014118985405861264,0,0,0,0,0
development,2024-08-09,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-e84ad8b8186ce87aa3de1249,-1.0,-0.00286341719832676,0.0030166285463629435,0.0012397350473021302,0.0016402246719022023,0,0,0,0,0
development,2024-08-12,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-ad019d19b25c7f22d8c7f55d,1.0,0.0028186892757891195,0.004421765043049903,-0.003084945199163267,0.004000302494372677,0,0,0,0,0
development,2024-08-12,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-e7be3f1c43219b1a5e07fbf6,1.0,0.0030453713966487046,0.0037005332647461553,0.0008010451156000433,0.002478927431413964,1,1,1,0,0
development,2024-08-12,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-1ea1891b1dbbb915b8632b47,-1.0,-0.004464743109003036,0.006236530069902408,-9.244164947809482e-05,0.0010630558874330728,0,0,0,0,0
development,2024-08-12,30,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-146f4c7b7d92c3979bf6f9bf,1.0,0.0034972211480419207,0.004372191968809559,7.611957628644124e-05,0.00140969297855274,0,0,0,0,0
development,2024-08-13,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-4ae8265c7be470f61858b136,1.0,0.002831098572357604,0.002755540077477165,0.0002646717423778367,0.0021437467971929056,0,0,0,0,0
development,2024-08-14,14,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-4a2abbcadc7ef6cad7974451,-1.0,-0.0020994160106432,0.0035285041122178314,0.0005997454116421982,0.0022116703567112293,0,0,0,0,0
development,2024-08-14,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-35a19af535f99056d9500d31,1.0,0.0031062097013688198,0.0031062097013688198,-0.0025516657125791314,0.0035285041122178314,0,0,0,0,0
development,2024-08-14,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-eb227c24dee97514d550871d,1.0,0.0022142791039086343,0.0023603179798890447,-0.0015741439926183491,0.0034064621532828737,0,0,0,0,0
development,2024-08-14,26,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-08d500e8456317263b22e766,1.0,0.002297332809621419,0.002147751739565136,0.0007112891829541627,0.0010023978354404722,0,0,0,0,0
development,2024-08-14,30,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-bec68f6b2fafc35e3a560c6b,1.0,0.0019770555984546445,0.002059141075777038,0.000784411981810925,0.0016596922557566075,0,0,0,0,0
development,2024-08-14,34,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-ece89963b076d0c8380c13d3,-1.0,-0.0018649762541308175,0.0024987948743060433,0.0015103592879758744,0.0017525910913477234,0,0,0,0,0
development,2024-08-16,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-096a595ac1a76c169e950889,-1.0,-0.0016718400687457048,0.0023879730633616456,-0.0015225044677350445,0.0019444873452051452,0,0,0,0,0
development,2024-08-16,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0b3742a1b163c86d91d6bf8a,1.0,0.001356450347909517,0.0017225307359713764,0.00020138106705236717,0.0011736247010280714,0,0,0,0,0
development,2024-08-20,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-cf6d883ba6f9e5d94becb6df,-1.0,-0.002407559331971735,0.002974435828820986,4.964549577166316e-05,0.0013036795897537236,0,0,0,0,0
development,2024-08-20,30,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-f0b9cbd1e97fea64004a36d2,1.0,0.0020564453858370672,0.0025739976309587347,0.00020379724830835513,0.0012572868319927508,0,0,0,0,0
development,2024-08-21,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-5768f25fccb8b26002f14239,1.0,0.0020456862073780146,0.0033683836274639796,-0.00017861475840556535,0.0026842370349102326,0,0,0,0,0
development,2024-08-21,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-e2c9ac96c23a524c27d91e84,-1.0,-0.004635166584490876,0.005906041045592239,0.0031481090823702582,0.004595902277368757,0,0,0,0,0
development,2024-08-21,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-749614b03952334a02cf7065,1.0,0.0015040711841350534,0.0020875990900675726,-0.004513274584197108,0.006157153751879237,0,0,0,0,0
development,2024-08-21,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-585c717ce35b742bcac0e786,-1.0,-0.0017413012632528841,0.0025925859139640725,-7.246066835541717e-05,0.0009152727598405133,0,0,0,0,0
development,2024-08-22,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-82376dd4da4be1cec9a54819,-1.0,-0.0023847533136941972,0.0032510739062046497,-0.0009018271758414754,0.0032857119879671983,0,0,0,0,0
development,2024-08-22,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-f3769ff3a4fda1571ff22419,-1.0,-0.002241081778630211,0.0030004006005588217,7.217548388259619e-05,0.0021683402230300943,0,0,0,0,0
development,2024-08-22,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-0424618617dd8b4f4829a266,-1.0,-0.002353815172063514,0.002751554993183596,0.0011219008387941703,0.0017296112917191265,0,0,0,0,0
development,2024-08-22,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-3e07ec4bb5e3c414a34442eb,-1.0,-0.002018271621885422,0.002392446771618917,-0.0002172230186019807,0.0019179588181119592,0,0,0,0,0
development,2024-08-22,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6205a1b678b045f7a8dbf90d,-1.0,-0.003307845536428306,0.003816821087016,-0.0009431245869875865,0.0011066093510510287,0,0,0,0,0
development,2024-08-22,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-596dca4602057539ccb3a39c,1.0,0.0018176536393347269,0.002327074473010467,-0.0018176536393346664,0.0031431117956982634,0,0,0,0,0
development,2024-08-23,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0d6d7c131288445051092af6,1.0,0.004989434721692033,0.005460479634019874,-0.0002898814858334505,0.0013050028780545535,0,0,0,0,0
development,2024-08-23,14,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a7d8e553caa9331856c6081a,-1.0,-0.002108969508713894,0.0030640279414988272,0.0014595972192437052,0.004437676585020173,0,0,0,0,0
development,2024-08-23,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-d8b929a825d943d809727d59,-1.0,-0.0047341246899684376,0.006002126168977755,0.0018040714823144336,0.004075435298611408,0,0,0,0,0
development,2024-08-23,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6c758cfbae6cc044055bb836,-1.0,-0.002165774796750603,0.0062562755254640876,-0.0011171265730307654,0.003038814828695558,0,0,0,0,0
development,2024-08-23,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-9bd9990582a3e7237cbe903e,1.0,0.0021331460886282877,0.0024584849500403727,-0.0028912810419942643,0.0062922494971476145,0,0,0,0,0
development,2024-08-23,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-024387c69fc2d9b080377dd7,-1.0,-0.0018602734183031206,0.0021889215555512993,-0.001064116597421901,0.002631176416229238,0,0,0,0,0
development,2024-08-26,14,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-c522fa018739d71f1a7cd3ab,-1.0,-0.002488067528500254,0.003497207546535219,-0.0007199553794807385,0.00167446095822551,0,0,0,0,0
development,2024-08-27,12,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-8a6380beff92a742ffdf0303,1.0,0.0020606518928397515,0.00274837071010542,0.0003980997341063235,0.0011940693838769212,0,0,0,0,0
development,2024-08-27,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-93bfac2604c8a11493e615d2,-1.0,-0.0015540452420247587,0.0022015997761621825,0.000759760401456528,0.0016958671695561753,0,0,0,0,0
development,2024-08-27,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6a6132f868339cb2bad42437,-1.0,-0.0015630509243083923,0.0019442365249191568,0.00010094728123400618,0.0007953266319026627,0,0,0,0,0
development,2024-08-28,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-0dd537d770b7b0362ca2569c,-1.0,-0.002133840404091946,0.002838280517492702,-0.0003503306108679816,0.0010656612764364352,0,0,0,0,0
development,2024-08-28,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-3367300dcfe628f806d09471,-1.0,-0.002441732226510886,0.003445508819179295,-0.000724418704818504,0.002172833483868412,0,0,0,0,0
development,2024-08-29,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-1809c9a4fa9e5f4698447edf,1.0,0.002458685873458835,0.004590137678752898,-0.0022418921992493047,0.003020329990844133,0,0,0,0,0
development,2024-08-29,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-a2dab476fdcfbe45e42aab7f,1.0,0.001511437320564258,0.0020833092550314736,-0.00028803385509931567,0.0008911121074826446,0,0,0,0,0
development,2024-08-30,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-d96c0f6d85f2c8479b7bce52,-1.0,-0.0018424435010407252,0.003375510625529089,-0.00043313486296587975,0.0022371819056238988,0,0,0,0,0
development,2024-08-30,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-0dc934abda9c2f168a9daa5e,-1.0,-0.0017335347890785112,0.0027892537542106386,-0.0007647371178891705,0.0022371819056238988,0,0,0,0,0
development,2024-08-30,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-7afecbf330989a2574f6787e,-1.0,-0.0018816049635393206,0.0021147369604877704,0.0003253827895284902,0.0014170475291027309,0,0,0,0,0
development,2024-09-03,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-10238f48034d9b829e1318b5,-1.0,-0.0020063987791188783,0.0022598696972146353,-0.0010170667338366254,0.0026562774075568982,0,0,0,0,0
development,2024-09-03,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-01e8529bff9ab3bbb6a730b7,1.0,0.0019506619148028826,0.002878878123084992,-0.0020234696519347015,0.002296645361441727,0,0,0,0,0
development,2024-09-04,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-c4582aed1a73374b5a7bfa32,1.0,0.0017422306441926057,0.0032574788844845055,-5.511861497056572e-05,0.0027527671536352045,1,1,1,0,0
development,2024-09-04,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-af8da48f1dc389c81ae7082b,-1.0,-0.001868823812884736,0.002854205135131747,0.0021781154184403978,0.0025110611925411,0,0,0,0,0
development,2024-09-04,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a19ffa0dce755e09576e43b9,-1.0,-0.0019450581357531784,0.00279004960040969,-0.0009528328033711085,0.0020155677237592277,0,0,0,0,0
development,2024-09-04,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-22221f0a777a255e639c4087,-1.0,-0.001248883477618553,0.002021345426876855,0.000697728756450038,0.0014195484911912427,0,0,0,0,0
development,2024-09-05,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-541824a7cd26478c432cf0ac,1.0,0.0031596213503847794,0.004626441057408669,-0.0004782811894915842,0.0022798818376097954,0,0,0,0,0
development,2024-09-05,12,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-d97d5932a39e4350235dc1d6,1.0,0.0020195281733990486,0.003963551202638785,-0.00011026004012231577,0.0037436054956127406,0,0,0,0,0
development,2024-09-05,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-1243b1d549da1a0862890f14,-1.0,-0.0038951909848460196,0.004078922459345801,0.0014314281552499485,0.0027140710503714416,0,0,0,0,0
development,2024-09-05,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-e016d454b918921d41d9b04d,-1.0,-0.003164501987086421,0.00331136114484476,-0.001505013049107433,0.002696625336742903,0,0,0,0,0
development,2024-09-05,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-b690298a4cfa3cc9b73aaf42,1.0,0.0012581944328799192,0.0019617610892920844,-0.000591579308148595,0.0011842938753597832,0,0,0,0,0
development,2024-09-06,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-4254678dfa651e58471cf8bc,-1.0,-0.004246389587270918,0.005957663521022115,0.0017361452021493326,0.0072391154315481305,0,0,0,0,0
development,2024-09-06,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-87707158784a4d4cf6a89bca,-1.0,-0.001609526661457889,0.002896789114418849,0.00018697937106994123,0.0064528879679565145,0,0,0,0,0
development,2024-09-06,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-19462af7a8c4c4b7b63466d2,-1.0,-0.0020976858863689355,0.003011770667017025,0.0011639873472515556,0.0026041876684341323,0,0,0,0,0
development,2024-09-09,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-5ee557e7b0f5a532aca36484,-1.0,-0.002266688977980239,0.002788468749191036,0.002114014212844838,0.002732364202587306,0,0,0,0,0
development,2024-09-09,24,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-587f1abc824e67b96a594cd3,1.0,0.002126614835293027,0.002761789438480488,-0.0007187108531442445,0.0020152566452747347,0,0,0,0,0
development,2024-09-09,26,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-dd34392687665f7d3cd2b33c,1.0,0.00301770985433132,0.0034282862613209146,-0.0003357407932227581,0.00171771822659042,0,0,0,0,0
development,2024-09-10,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-85829ef70a432281e60f085b,-1.0,-0.002765772924870278,0.0045657791956615155,-0.001322738786174984,0.0019264286766274002,0,0,0,0,0
development,2024-09-10,12,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-1307273518240cc1207c3b85,1.0,0.002452271431984061,0.0030476794910172657,-0.0043412013803935745,0.004454531659082655,0,0,0,0,0
development,2024-09-10,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-436a9849d854eb9d7cf7000f,1.0,0.002266798172970459,0.002452271431984061,-0.003733253427160811,0.0037154047050351885,0,0,0,0,0
development,2024-09-10,22,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-caa6cb13e810d7a8815471e9,1.0,0.0015588993712046272,0.0023762319397676633,-0.00029708066818764483,0.0014126056643637302,0,0,0,0,0
development,2024-09-10,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-c437e4c25f47c74cf59bff86,-1.0,-0.0017556363239302586,0.002560733379967873,0.0010574957489070077,0.0011691694412364765,0,0,0,0,0
development,2024-09-10,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-f848be49a8d49366543e6c47,-1.0,-0.0021358252455902353,0.0024888592044296984,-0.00040801291232088206,0.0012609726622468706,0,0,0,0,0
development,2024-09-11,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-8c38759903895b0241f76c94,-1.0,-0.0022563049620518746,0.003169597099327922,-0.0018979499803895216,0.0033474478925826084,0,0,0,0,0
development,2024-09-11,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-2d0fd660603f42005f99cd29,-1.0,-0.0049002213156725625,0.00497547738170883,-0.0019385616545120954,0.0039475394330066044,0,0,0,0,0
development,2024-09-11,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-efe4d453fac455f98bbc27da,1.0,0.001689646956910194,0.0024037871700107174,-0.0014645428388334889,0.0022534600293976363,0,0,0,0,0
development,2024-09-11,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-f1ede39b91c680f000f2b883,1.0,0.0025143390849766876,0.0040975120419714985,-0.0009013747106090082,0.0015030589969730315,0,0,0,0,0
development,2024-09-11,26,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-6b784e2df61324fa766f35ef,1.0,0.0038514039861970756,0.003962466267686266,0.00044977142330587057,0.002771408373743235,0,0,0,0,0
development,2024-09-11,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-eced194f0d223a16681ce5e3,1.0,0.0038641619886355047,0.004310043848350371,0.0004743391457325026,0.0023576478294692386,0,0,0,0,0
development,2024-09-11,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-f03795b40693d9007daa326e,1.0,0.002235326183992675,0.006038245457654083,0.0006341821160574729,0.002050317620899524,0,0,0,0,0
development,2024-09-12,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-47a08135f49252d0b3451fd0,1.0,0.004577170810202345,0.00441221880334758,-0.001649912983816585,0.0027887223356160193,0,0,0,0,0
development,2024-09-12,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-052bbe90b1ce3e49376498bd,-1.0,-0.002231068401717992,0.002626021647845855,-0.00018272416804274833,0.0030980075037549963,0,0,0,0,0
development,2024-09-12,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-9297aa2ec5cf7b0988df8410,-1.0,-0.0024837217959365293,0.0028500420440002866,0.003727898027802488,0.004422734966496143,0,0,0,0,0
development,2024-09-13,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-39552cbf50df875ce0ad1d27,1.0,0.0024730743529868173,0.0032131277406683887,-0.0011199552659662115,0.003539882377851695,0,0,0,0,0
development,2024-09-13,34,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-0cb70497ac3d6d5abeab9fe9,-1.0,-0.0011884172103032826,0.0018066062067163776,5.080848127499869e-05,0.0007386203571994068,0,0,0,0,0
development,2024-09-16,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-df537cec54179350e3039fc0,-1.0,-0.0021656818120262523,0.0030655725834906086,-0.00016212575472195152,0.001980132172412002,0,0,0,0,0
development,2024-09-16,14,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-d7a2a392e52cbb43a90df117,-1.0,-0.002341556757443012,0.0038297503480184815,-0.0009064374290834055,0.0015568720143381797,0,0,0,0,0
development,2024-09-16,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-609d31d3916d54238eaa8f19,1.0,0.0017353353804657372,0.002259601981754461,-0.004476667445056634,0.00494700130477065,0,0,0,0,0
development,2024-09-17,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-ef50c3a1c5f610684ec234cc,1.0,0.002136092352271584,0.0035126548572891624,-0.0003590665541543718,0.0015313873317734563,0,0,0,0,0
development,2024-09-17,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-bdd7136d7a519072957e3aa0,1.0,0.0017010437841972822,0.0027559171699499114,-0.0006816157975438522,0.0015569147965933082,0,0,0,0,0
development,2024-09-17,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-c4310f6ecf514649fb6eb5f7,-1.0,-0.0015217412362216007,0.003365446626756884,0.00025007957850273644,0.001786843860059292,0,0,0,0,0
development,2024-09-17,34,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-5003324479a74739d6aadc6d,-1.0,-0.0017758469968487535,0.0023619572194186265,-8.96925609938579e-05,0.0006804392369350683,0,0,0,0,0
development,2024-09-18,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-49ad65393c398cb94632dccd,-1.0,-0.0012971032047628416,0.0018016075337601736,-0.0005759890869202136,0.0011159236763177871,0,0,0,0,0
development,2024-09-18,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-1ccf90c20ceec6d20e0c2922,1.0,0.0021983430347451397,0.0024479171730515904,-0.0006491848811733832,0.001189518401517477,0,0,0,0,0
development,2024-09-19,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-4ce4e46d4fe70af3123bb836,1.0,0.0025265998218706944,0.003965228244267708,-0.00272200022257286,0.0040190119284971865,0,0,0,0,0
development,2024-09-19,12,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-78fe1a894418734cbd0f7185,1.0,0.00197172264155978,0.0025178687723094446,0.0018618679223349592,0.0018472774827983623,0,0,0,0,0
development,2024-09-19,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-fb458623fe8beb5e73562274,1.0,0.0023043279116655557,0.0030840521385658176,0.0012074616077042914,0.002449904572395082,0,0,0,0,0
development,2024-09-19,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-eb0b1944c67e74e0a6e1fbac,-1.0,-0.002538950658578247,0.003723670455063783,0.001474298331831295,0.0030840521385658176,0,0,0,0,0
development,2024-09-19,24,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-ae176c7bba833cb69f59dca2,1.0,0.0015433536122547525,0.00196054421996689,0.0003732547899709637,0.0019176042229409026,0,0,0,0,0
