slice_type,slice_value,source_opportunities,exact_t0_opportunities,exact_t1_opportunities,paired_opportunities,pairing_rate,t0_net_payoff_bps,t1_net_payoff_bps,t0_mean_net_payoff_bps,t1_mean_net_payoff_bps,t0_median_net_payoff_bps,t1_median_net_payoff_bps,t0_positive_rate,t1_positive_rate,t0_profit_factor,t1_profit_factor,t0_maximum_drawdown_bps,t1_maximum_drawdown_bps,paired_total_difference_bps,paired_mean_difference_bps,paired_median_difference_bps,opportunities_improved_fraction,opportunities_worsened_fraction,opportunities_unchanged_fraction,paired_sign_test_pvalue,sessions,sessions_improved_fraction,observed_session_mean_delta_bps,bootstrap_lower_95_bps,bootstrap_upper_95_bps,run_id,contract_hash,data_snapshot_hash,model_version
symbol,IONQ,45,45,17,17,0.377777777778,-663.85920622,-774.477124688,-39.0505415424,-45.5574779228,-37.0085527797,-43.7833325724,0.352941176471,0.411764705882,0.63638763605,0.607238124174,-1383.98441519,-1370.94185733,-110.617918468,-6.50693638045,5.69399241951,0.529411764706,0.470588235294,0,1,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,IREN,57,57,29,29,0.508771929825,-1733.59362151,-1959.86795671,-59.7790903968,-67.5816536798,-76.75634476,-74.5163515017,0.344827586207,0.344827586207,0.410651140859,0.382132826702,-1582.89231579,-1638.7568456,-226.274335207,-7.80256328299,-10.2526367695,0.379310344828,0.620689655172,0,0.264930896461,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,MARA,33,33,4,4,0.121212121212,2.19683813527,-70.5061355737,0.549209533818,-17.6265338934,126.400494403,112.321520855,0.75,0.75,1.00366045247,0.884662606201,0,0,-72.702973709,-18.1757434272,-15.6375969727,0,1,0,0.125,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,MP,14,14,14,14,1,-697.369820111,-685.88793026,-49.8121300079,-48.9919950186,0.663793480631,5.81952443563,0.5,0.5,0.439811842023,0.423614558311,-839.631358502,-832.558028738,11.4818898509,0.820134989347,6.84230751842,0.571428571429,0.428571428571,0,0.79052734375,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,MRNA,9,9,7,7,0.777777777778,153.961462153,-12.9423456074,21.9944945932,-1.84890651534,5.28208999749,-51.1372491076,0.571428571429,0.428571428571,1.43859976925,0.974251402244,-220.747884275,-247.851085586,-166.90380776,-23.8434011086,-20.5486401515,0.285714285714,0.571428571429,0.142857142857,0.6875,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,MSTR,20,20,10,10,0.5,-2646.78728776,-2621.38448378,-264.678728776,-262.138448378,-124.001858808,-83.9313526394,0.4,0.4,0.142860519531,0.135039904817,-2933.22766143,-2919.08528658,25.4028039761,2.54028039761,-0.170314057636,0.5,0.5,0,1,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,NVTS,18,18,17,17,0.944444444444,-944.941540457,-713.779028353,-55.5847964975,-41.9870016678,-10,4.53343023256,0.470588235294,0.529411764706,0.549435157445,0.633955118183,-904.801084867,-799.889477874,231.162512104,13.5977948296,0,0.470588235294,0.470588235294,0.0588235294118,1,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,QBTS,43,43,17,17,0.395348837209,-39.0050845503,-407.391647337,-2.29441673825,-23.9642145492,113.491518314,-10.1580594927,0.529411764706,0.470588235294,0.976164220991,0.772686490156,-1100.16047676,-1127.67394357,-368.386562787,-21.669797811,-18.4154034395,0.235294117647,0.705882352941,0.0588235294118,0.0768127441406,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,RGTI,42,42,19,19,0.452380952381,-271.406625285,-159.843997997,-14.2845592255,-8.41284199986,-92.814329676,-88.2413544669,0.368421052632,0.368421052632,0.909598764306,0.944674703915,-1735.37543559,-1655.47285191,111.562627288,5.87171722566,8.24639799977,0.526315789474,0.473684210526,0,1,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,RIOT,37,37,8,8,0.216216216216,-52.2000005117,-210.684513425,-6.52500006396,-26.3355641781,-8.84263144892,-46.6938784996,0.375,0.375,0.893723282828,0.638544796806,-250.248275153,-248.742611499,-158.484512913,-19.8105641141,-22.986007214,0.25,0.75,0,0.2890625,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,RIVN,15,15,4,4,0.266666666667,-466.564380303,-451.556557619,-116.641095076,-112.889139405,-22.30228471,-43.9232647101,0,0.25,0,0.0736435544684,-431.959810883,-424.865152905,15.0078226833,3.75195567083,-0.0124519709999,0.5,0.5,0,1,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,SMCI,25,25,6,6,0.24,-525.782972791,-506.534087078,-87.6304954652,-84.4223478464,-115.936672085,-100.235527912,0.166666666667,0.166666666667,0.0972242910427,0.0935857913307,-492.961515112,-503.039146858,19.2488857127,3.20814761878,-3.2874110822,0.333333333333,0.666666666667,0,0.6875,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,SOFI,10,10,4,4,0.4,67.9026004908,62.9493502256,16.9756501227,15.7373375564,12.595076935,37.0538616611,0.5,0.5,1.42822568519,1.50619713263,-127.323560672,-114.357382071,-4.95325026523,-1.23831256631,17.1049704074,0.75,0.25,0,0.625,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
symbol,WULF,73,73,23,23,0.315068493151,-426.93306131,-212.380585695,-18.5623070135,-9.23393850846,27.6425855513,11.7968613775,0.521739130435,0.565217391304,0.82119591391,0.901098659403,-954.888671099,-1064.8845659,214.552475616,9.32836850502,10.3170759957,0.565217391304,0.434782608696,0,0.677639484406,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-03,5,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-04,28,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-05,29,29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-06,51,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-07,54,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-08,45,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-09,26,26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-10,33,33,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-11,37,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2023-12,31,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-04,43,43,43,43,1,-7652.10184404,-7696.21253371,-177.955856838,-178.98168683,-42.6797492417,-38.0145084329,0.418604651163,0.395348837209,0.260812073512,0.249794678512,-8375.68589881,-8485.30857195,-44.1106896663,-1.02582999224,0.331133183449,0.511627906977,0.46511627907,0.0232558139535,0.877614328752,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-05,34,34,34,34,1,-1330.13254312,-1690.12124975,-39.1215453858,-49.709448522,-35.8065610998,-59.941350578,0.323529411765,0.323529411765,0.653296816913,0.601370616053,-2251.59866437,-2514.30523322,-359.98870663,-10.5879031362,-9.88962798508,0.352941176471,0.647058823529,0,0.121449484956,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-06,38,38,38,38,1,1281.68683047,1785.28320008,33.7286008019,46.9811368442,5.90434995065,29.6677646836,0.526315789474,0.578947368421,1.61752394032,2.01081302805,-821.849562583,-771.895069387,503.596369611,13.2525360424,13.1809109465,0.578947368421,0.394736842105,0.0263157894737,0.324008600088,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-07,34,34,34,34,1,-1014.42021031,-1495.57989871,-29.8358885384,-43.9876440797,-30.4812052121,-50.5568781931,0.441176470588,0.382352941176,0.622272633861,0.496791964086,-1507.35368746,-1783.63206739,-481.159688404,-14.1517555413,-5.69278721598,0.382352941176,0.588235294118,0.0294117647059,0.296206368599,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-08,20,20,20,20,1,373.58313882,321.675741437,18.679156941,16.0837870719,65.4855697738,81.3445090349,0.6,0.6,1.28250178345,1.27879207391,-564.449060589,-451.420107653,-51.9073973832,-2.59536986916,-5.49467898424,0.4,0.6,0,0.503444671631,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-09,36,36,36,36,1,-2759.37852837,-2767.01644427,-76.6494035659,-76.8615678965,-84.219256348,-70.6724858264,0.333333333333,0.361111111111,0.381237793185,0.380831579132,-3478.66491719,-3512.79411746,-7.63791590004,-0.212164330557,0,0.472222222222,0.472222222222,0.0555555555556,1,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-10,44,44,44,44,1,2456.00345497,2624.39098955,55.8182603403,59.6452497625,85.2030984704,76.6039282294,0.613636363636,0.613636363636,1.61895905682,1.72469229586,-1451.73566506,-1299.05824098,168.387534579,3.82698942225,4.81651364618,0.522727272727,0.454545454545,0.0227272727273,0.760791642561,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-11,36,36,36,36,1,68.8241694907,-149.128124828,1.91178248585,-4.14244791189,40.9052713317,34.3892546978,0.611111111111,0.583333333333,1.02290261037,0.951067001977,-1370.79957932,-1440.57559881,-217.952294319,-6.05423039774,-8.6293620976,0.416666666667,0.555555555556,0.0277777777778,0.499559833203,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
month,2025-12,17,17,17,17,1,-1598.16967157,-1594.89719259,-94.0099806807,-93.8174819169,-76.75634476,-114.357382071,0.352941176471,0.294117647059,0.44267942039,0.427470842538,-1999.28488636,-1788.3035174,3.27247898531,0.192498763842,5.09281648224,0.588235294118,0.411764705882,0,0.629058837891,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
quarter_label,2023Q1,5,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
quarter_label,2023Q2,108,108,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
quarter_label,2023Q3,125,125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,fixed-latency-d66f96ac8f08d9c8293d14e7,35fa576fd87acc85220105807beafdc3103db87fbf3c0a7dd0044afe4877ff84,08752c75f98f2c61114496ebf78eab2c055adeb138a72c88bb1d1981cf72a96a,fixed_one_bar_entry_latency_v1.0.0
