scope_type,scope_value,target,model,brier_score,log_loss,auc,calibration_intercept,calibration_slope,expected_calibration_error,base_rate,row_count,session_count,stock_count
pooled,all,up_given_large_move,D0,0.24765210254128581,0.688434582622654,0.54094520412627178,-0.6399034134510766,3.8352797738667146,0.0096840183436469034,0.54316271963330787,1309,157,20
pooled,all,up_given_large_move,D1,0.24867094925992012,0.69045708020477214,0.5280917639200523,0.060827410302182937,0.46914411371354081,0.037137301147209319,0.54316271963330787,1309,157,20
pooled,all,up_given_large_move,D2,0.25203820517760611,0.69866243395290295,0.52769663529157196,0.110478814092726,0.24345925895244516,0.048516914455502436,0.54316271963330787,1309,157,20
pooled,all,up_given_large_move,D3,0.25343103284386737,0.70193037834434935,0.52314089628343896,0.13543766403554847,0.1489537260088826,0.053999396010013058,0.54316271963330787,1309,157,20
