omitted_month,rows,sessions,stocks,remains_below_iv_rate,mean_iv_residual,median_iv_residual,breach_1_5_sigma_rate,breach_2_0_sigma_rate,npv_lift,fresh_episode_rows,fresh_episode_1_5_sigma_containment,difference_remains_below_iv_rate,difference_npv_lift,difference_mean_iv_residual,difference_median_iv_residual,difference_breach_1_5_sigma_rate,difference_breach_2_0_sigma_rate,difference_fresh_episode_1_5_sigma_containment,status
2025-09,1083,47,20,0.9307479224376731,-0.005360509190879156,-0.004989654981803431,0.007386888273314867,0.002770083102493075,0.20185462755663486,387,0.9896640826873385,0.015600657360534287,0.021738947208965964,-0.00041893897594688645,-0.0002825824968324545,-0.00453457035221108,-3.496598586597141e-05,0.009996799877726725,descriptive_only
2025-10,897,45,20,0.9007803790412485,-0.004176091956801527,-0.004064509323670267,0.01337792642140468,0.0022296544035674466,0.17480166372387873,362,0.9751381215469613,-0.014366886035890314,-0.005314016623790163,0.0007654782581307425,0.0006425631613007094,0.001456467795878734,-0.0005753946847915996,-0.004529161262650461,descriptive_only
2025-11,1231,50,20,0.9147034930950446,-0.004801400667487876,-0.004634258019562201,0.013809910641754672,0.0032493907392363935,0.16556464366322654,467,0.9764453961456103,-0.000443771982094221,-0.014551036684442353,0.00014016954744439352,7.281446540877493e-05,0.0018884520162287255,0.00044434165087734725,-0.003221886664001472,descriptive_only
2025-12,1067,47,20,0.9119025304592314,-0.005321581273504762,-0.005088624000581442,0.013120899718837863,0.002811621368322399,0.1764565645080839,407,0.9778869778869779,-0.003244734617907419,-0.003659115839585003,-0.00038001105857249275,-0.0003815515156104657,0.0011994410933119162,6.572279963352676e-06,-0.001780304922633924,descriptive_only
