experiment_run_id,contract_hash,data_snapshot_id,experiment_model_version,target_loop,period,eligible_resolutions,observable_remaining_payoffs,mean_remaining_net_bps,positive_remaining_rate,mean_bad_mass_change,mean_good_mass_change,mean_resolution_lag_ratio,mean_capturable_payoff_fraction
sequential-veto-500c56c9572a4c122a0f3ac4,49b55b4c4ba394cf3260652b977d527623fe9d4b1299df8fcf3e73708a0fd609,bea06a259c9820488a8fc143f2ee1aaa7f289cad4d5817e351e67d222c5a040b,sequential_loop_competitor_veto_v1.0.0,cycle_04,2023,121,118,45.1521837467,0.462809917355,-0.00215882639951,-0.108296983063,0.16632231405,0.985076655315
sequential-veto-500c56c9572a4c122a0f3ac4,49b55b4c4ba394cf3260652b977d527623fe9d4b1299df8fcf3e73708a0fd609,bea06a259c9820488a8fc143f2ee1aaa7f289cad4d5817e351e67d222c5a040b,sequential_loop_competitor_veto_v1.0.0,cycle_04,2025,88,88,37.1224344096,0.568181818182,0,-0.123668459284,0.214488636364,2.19344356474
sequential-veto-500c56c9572a4c122a0f3ac4,49b55b4c4ba394cf3260652b977d527623fe9d4b1299df8fcf3e73708a0fd609,bea06a259c9820488a8fc143f2ee1aaa7f289cad4d5817e351e67d222c5a040b,sequential_loop_competitor_veto_v1.0.0,cycle_07,2023,675,645,9.16618159537,0.477037037037,-0.00110335041255,-0.27088269776,0.22487654321,3.49428126265
sequential-veto-500c56c9572a4c122a0f3ac4,49b55b4c4ba394cf3260652b977d527623fe9d4b1299df8fcf3e73708a0fd609,bea06a259c9820488a8fc143f2ee1aaa7f289cad4d5817e351e67d222c5a040b,sequential_loop_competitor_veto_v1.0.0,cycle_07,2025,657,631,10.1156751376,0.490106544901,-0.00267629382307,-0.263004937508,0.23129122273,1.23505740542
