record_type,draw,seed,route_bundle_hash,log_loss,brier_score,auc,log_loss_improvement,brier_improvement,auc_improvement,statistic,real_increment,real_exceeds_null_count,null_draws
draw,0,20260723,da7513895776c1918c095296a0c1ec08eb35af5267e6b781ba40e58ca15b4af5,0.165522966964024,0.0408225852198327,0.754319339894215,0.000249760224842965,3.71140335289205e-05,0.000973753833698243,,,,
draw,1,20260724,53454650f2675dfec11ef76651b784803734dc4bc27abcfd730ec35c5f69c47a,0.165734870706333,0.040869207125386,0.753700404889554,3.785648253396e-05,-9.50787202439601e-06,0.000354818829037429,,,,
draw,2,20260725,a35a070996cf0a780fb9aa5454ee17eeffdc577ea74d44a0833860ecf7505ca2,0.165592294283167,0.0408403330699972,0.754004282077254,0.000180432905700245,1.93661833643791e-05,0.000658696016737181,,,,
comparison,,,,,,,,,,log_loss_improvement,0.0231177938240882,3,3
comparison,,,,,,,,,,brier_improvement,0.00346792083125872,3,3
comparison,,,,,,,,,,auc_improvement,0.109243139254547,3,3
