signature_id,direction,stage,condition_count,rows,sessions,stocks,mean_directional_net_bps,directional_lift,raw_p_value,fdr_q_value,discovery_score,discovery_supported_effect,discovery_eligible,rejection_reasons_json,conditions_json
long__decision_clock__clock_36__return_6_bin__above_plus_one_scale__state_motif_3__0gt1gt0__712855288a,LONG,three_condition,3,16,16,8,5.63327362175,0.0587934560327,1,1,-0.443774815667,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""0>1>0""}]"
long__decision_clock__clock_36__rolling_high_low_location_bin__high__state_motif_2__3gt6__41066c1c2f,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""high""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>6""}]"
long__decision_clock__clock_36__state_age_bin__4_6__state_motif_3__3gt0gt3__b97abb2805,LONG,three_condition,3,21,18,10,-79.8128405198,-0.203111305872,1,1,-0.79307634564,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""4_6""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>0>3""}]"
long__decision_clock__clock_36__state_age_bin__7_plus__state_motif_2__5gt6__64bf7363c3,LONG,three_condition,3,43,30,15,-69.6624219044,-0.0691135207115,1,1,-0.523636277167,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>6""}]"
long__decision_clock__clock_36__state_motif_2__7gt5__wick_asymmetry_bin__balanced__d20685faff,LONG,three_condition,3,59,50,16,69.3220839341,0.118115489931,1,1,1.82118451514,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""7>5""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__decision_clock__clock_36__state_motif_3__3gt0gt3__top_second_margin_bin__high__efb1894754,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_36""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>0>3""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]"
long__departure_probability_bin__high__opening_range_position_bin__above_range__top_parent_loop__cycle_03__2d8e6264fa,LONG,three_condition,3,44,37,12,-12.8592713205,-0.123024725785,1,1,-0.600656814088,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_03""}]"
long__departure_probability_bin__high__return_12_cross_sectional_rank_bin__top_20__typical_price_distance_bin__minus_one_to_ze__6702cfbce7,LONG,three_condition,3,59,50,16,-5.45427904836,0.0333697272192,1,1,-0.522302388111,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_payoff""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
long__departure_probability_bin__high__return_1_bin__minus_one_to_zero__typical_price_distance_bin__minus_one_to_zero__39efa145d3,LONG,three_condition,3,272,153,20,-10.9507590496,0.00732286779743,0.61284911781,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
long__departure_probability_bin__high__return_6_bin__below_minus_one_scale__state_motif_3__5gt6gt5__1a817c686d,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""5>6>5""}]"
long__departure_probability_bin__low__historical_activity_bin__middle__state_motif_3__6gt5gt6__fb4be76a07,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""low""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>5>6""}]"
long__departure_probability_bin__middle__realised_volatility_bin__low__rolling_high_low_location_bin__low__15f0b281ef,LONG,three_condition,3,77,68,11,-12.9804492994,-0.0645831673439,1,1,-0.62092093881,False,False,"[""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""low""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""low""}]"
long__departure_probability_bin__middle__return_3_bin__zero_to_plus_one__session_return_bin__zero_to_plus_one__5a9da751ed,LONG,three_condition,3,286,154,20,-17.6638439653,0.00984240708167,0.924816223808,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
long__departure_probability_bin__middle__session_return_bin__zero_to_plus_one__state_motif_2__3gt4__eb44c13c9f,LONG,three_condition,3,65,54,19,33.1871943844,0.0511011483404,1,1,-0.45,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>4""}]"
long__departure_probability_bin__middle__state_motif_2__0gt3__wick_asymmetry_bin__balanced__769f3e9532,LONG,three_condition,3,63,50,13,-3.89238023705,0.0191109163502,1,1,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_payoff""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>3""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__departure_probability_bin__middle__state_motif_3__4gt2gt3__wick_asymmetry_bin__balanced__9d4265ff14,LONG,three_condition,3,33,30,17,-43.2913753194,-0.0472671500279,1,1,-0.557286127717,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>3""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__departure_probability_bin__middle__stock_vs_universe_return_bin__zero_to_plus_one__wick_asymmetry_bin__balanced__f996099bcb,LONG,three_condition,3,984,243,20,-5.41527569293,0.0181430495287,0.751067617931,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""middle""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__historical_activity_bin__high__realised_volatility_bin__middle__typical_price_distance_bin__minus_one_to_zero__b927e81379,LONG,three_condition,3,23,22,9,-13.9877633068,0.0805325864675,1,1,-0.525158463494,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""high""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
long__historical_activity_bin__high__state_age_bin__2_3__stock_vs_universe_return_bin__zero_to_plus_one__997b5e789a,LONG,three_condition,3,86,68,19,-20.7185230439,-0.0342297997812,0.83851510301,0.999955450325,-0.47712464926,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""high""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""2_3""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
long__historical_activity_bin__middle__return_12_cross_sectional_rank_bin__bottom_20__state_motif_3__6gt5gt6__3ac80c8377,LONG,three_condition,3,28,27,11,-103.173098693,-0.119777972539,1,1,-0.819653575405,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>5>6""}]"
long__historical_activity_bin__middle__return_6_bin__minus_one_to_zero__state_motif_3__1gt2gt1__4f8dea94f4,LONG,three_condition,3,10,10,6,12.548413191,-0.0412065439673,1,1,-0.843259708752,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""stock_concentration""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""}]"
long__historical_activity_bin__middle__return_6_bin__minus_one_to_zero__state_motif_3__1gt3gt1__6770752583,LONG,three_condition,3,8,8,7,18.1687661466,0.0587934560327,1,1,-0.640759969117,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>3>1""}]"
long__historical_activity_bin__middle__return_6_cross_sectional_rank_bin__bottom_20__state_motif_2__5gt2__c2a2c69f63,LONG,three_condition,3,6,6,5,-38.7098775306,-0.107873210634,1,1,-0.654535253189,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>2""}]"
long__historical_activity_bin__middle__state_age_bin__1__top_parent_loop__cycle_02__96530c115a,LONG,three_condition,3,151,109,20,12.2818140099,0.00912458186053,0.336148976673,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""1""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_02""}]"
long__historical_activity_bin__middle__state_age_bin__7_plus__stock_vs_market_return_bin__zero_to_plus_one__9b5396eeb2,LONG,three_condition,3,265,149,20,-18.3534933802,0.0455859088629,0.904683671364,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
long__historical_activity_bin__middle__state_motif_2__4gt3__wick_asymmetry_bin__balanced__7f5e0d3a74,LONG,three_condition,3,66,51,18,-54.782799856,-0.0624186651794,1,1,-0.652365831493,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>3""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__historical_activity_bin__middle__state_motif_2__6gt4__typical_price_distance_bin__minus_one_to_zero__dfab154067,LONG,three_condition,3,50,40,18,-6.6831261532,0.0187934560327,1,1,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>4""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
long__historical_activity_bin__middle__top_loop_score_bin__high__universe_breadth_bin__strong__f8552912fd,LONG,three_condition,3,79,61,20,-35.4216640435,-0.0488014806761,1,1,-0.495081670161,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""loop"",""feature"":""top_loop_score_bin"",""operator"":""=="",""value"":""high""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]"
long__movement_permission__False__opening_range_position_bin__above_range__state_motif_3__4gt6gt4__e5227dc0a6,LONG,three_condition,3,103,64,19,5.85529909289,0.0151041356444,0.570247898595,0.999955450325,-0.382132101082,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>6>4""}]"
long__movement_permission__False__previous_state__1.0__session_return_bin__minus_one_to_zero__94bf3cfc16,LONG,three_condition,3,75,64,18,-9.57556941379,-0.0145398773006,1,1,-0.45,False,False,"[""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":1.0},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
long__movement_permission__False__previous_state__5.0__state_motif_4__1gt3gt1gt3__1f7943347f,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":5.0},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""1>3>1>3""}]"
long__movement_permission__False__realised_volatility_bin__middle__state_motif_2__7gt5__9b520f9b2f,LONG,three_condition,3,15,14,5,-3.81599453572,-0.174539877301,1,1,-0.764830814196,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""7>5""}]"
long__movement_permission__True__prior_completed_dwell_bin__missing__return_6_cross_sectional_rank_bin__bottom_20__2747a6d84d,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":true},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""missing""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""}]"
long__movement_permission__True__return_12_bin__above_plus_one_scale__return_6_cross_sectional_rank_bin__top_20__7c235ae9a7,LONG,three_condition,3,164,122,20,-37.3739012311,-0.0509626415283,0.990351586868,0.999955450325,-0.488752556237,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":true},{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]"
long__movement_permission__True__scheduled_bars_remaining_bin__65__state_motif_2__6gt5__47b01fe3f7,LONG,three_condition,3,44,37,18,-81.6108391188,-0.0321156348764,1,1,-0.511479828964,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":true},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""65""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>5""}]"
long__opening_range_position_bin__above_range__previous_state__6.0__return_12_bin__minus_one_to_zero__0af2a852fa,LONG,three_condition,3,15,15,8,-26.3255266341,-0.0412065439673,1,1,-0.455419222904,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":6.0},{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
long__opening_range_position_bin__above_range__previous_state__6.0__top_parent_loop__cycle_11__ae62a2fb6f,LONG,three_condition,3,2,2,2,-44.2877865711,0.0587934560327,1,1,-1.58489646878,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":6.0},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_11""}]"
long__opening_range_position_bin__above_range__prior_completed_dwell_bin__missing__return_6_cross_sectional_rank_bin__bottom_2__991502d045,LONG,three_condition,3,12,11,10,18.1620524648,0.142126789366,1,1,-0.420055250888,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""missing""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""bottom_20""}]"
long__opening_range_position_bin__below_range__state_age_bin__7_plus__top_loop_score_bin__middle__22a239223e,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""below_range""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""loop"",""feature"":""top_loop_score_bin"",""operator"":""=="",""value"":""middle""}]"
long__opening_range_position_bin__lower_half__return_1_bin__zero_to_plus_one__state_motif_2__4gt3__a1212ebdb1,LONG,three_condition,3,59,48,17,-0.935505324161,0.0164205746768,1,1,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""lower_half""},{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>3""}]"
long__opening_range_position_bin__lower_half__stock_vs_universe_return_bin__zero_to_plus_one__top_second_margin_bin__middle__4bc1815bde,LONG,three_condition,3,148,103,20,-25.349111313,-0.0425578953186,0.844708183125,0.999955450325,-0.454968772453,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""lower_half""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""middle""}]"
long__opening_range_position_bin__upper_half__state_age_bin__1__wick_asymmetry_bin__upper_dominant__925be4c5c5,LONG,three_condition,3,146,106,19,0.632770920142,-0.00285037958372,0.45393120798,0.999955450325,-0.45,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift""]","[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""upper_half""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""1""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]"
long__parent_loop_family__transition_length_2__prior_completed_dwell_bin__7_plus__typical_price_distance_bin__zero_to_plus_one__ea2fa8f0fc,LONG,three_condition,3,122,97,20,-18.7077803765,-0.0313704783935,0.897401039211,0.999955450325,-0.455965670991,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""parent_loop_family"",""operator"":""=="",""value"":""transition_length_2""},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
long__predicted_absolute_movement_bin__high__realised_volatility_bin__middle__top_loop_orientation__bidirectional__916908f685,LONG,three_condition,3,683,225,20,-7.15603483552,-0.00196789096582,0.977621737688,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""movement_permission"",""feature"":""predicted_absolute_movement_bin"",""operator"":""=="",""value"":""high""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""loop"",""feature"":""top_loop_orientation"",""operator"":""=="",""value"":""bidirectional""}]"
