signature_id,direction,period,stress,removed,rows,sessions,stocks,mean_directional_net_bps,median_directional_net_bps,directional_lift,positive_payoff_rate,profit_factor,maximum_drawdown_bps,positive_month_fraction,twice_cost_mean_net_bps,top_stock_absolute_contribution_share,top_month_absolute_contribution_share
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,adjacent_threshold_neighbour,departure_probability_bin:low->middle,4371,250,20,0.612762985525,-8.24837975127,0.0131014945562,0.481811942347,1.00707198861,15866.1008738,0.5,-9.38723701447,0.0937774012337,0.145290386138
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,coarse_clock_bin,kept:clock_12,91,73,15,-51.4877248805,-45.8096406121,0.000948324109197,0.472527472527,0.734423198192,6236.29104501,0.2,-61.4877248805,0.192714443806,0.355661886264
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,coarse_clock_bin,kept:clock_36,93,67,14,4.48763264154,-31.9517073171,0.0110951304705,0.451612903226,1.03073505123,3773.39951972,0.363636363636,-5.51236735846,0.338088015582,0.449188768623
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,dead_band_1x_cost,,184,100,17,-23.1958322199,-37.3072356809,-0.0114005847306,0.461956521739,0.863297145583,7318.37725316,0.181818181818,-33.1958322199,0.203596414747,0.256577774195
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,dead_band_3x_cost,,184,100,17,-23.1958322199,-37.3072356809,0.0193658774281,0.461956521739,0.863297145583,7318.37725316,0.181818181818,-33.1958322199,0.203596414747,0.256577774195
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,exclude_weakest_historical_activity_cohort,,184,100,17,-23.1958322199,-37.3072356809,0.00246176377784,0.461956521739,0.863297145583,7318.37725316,0.181818181818,-33.1958322199,0.203596414747,0.256577774195
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,movement_permission_off,,184,100,17,-23.1958322199,-37.3072356809,0.00481121281465,0.461956521739,0.863297145583,7318.37725316,0.181818181818,-33.1958322199,0.203596414747,0.256577774195
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,movement_permission_on,,0,0,0,,,,,,,,,,
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,one_bar_execution_delay_same_terminal,,184,100,17,-6.7688691065,-40.3876070547,-0.0303594764004,0.445652173913,0.957280680505,5974.6074944,0.363636363636,-16.7688691065,0.216061852916,0.27734223449
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,primary_cost,,184,100,17,-23.1958322199,-37.3072356809,0.00588495869233,0.461956521739,0.863297145583,7318.37725316,0.181818181818,-33.1958322199,0.203596414747,0.256577774195
