period,candidate,policy,deleted_symbol,rows,action_rows,paired_mean_difference_bps,policy_mean_net_bps
2023,cycle_04|state4,exact_completion_next_open_else_fixed,AAL,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,AAOI,122,14,-4.100715034314822,3.5277670082196364
2023,cycle_04|state4,exact_completion_next_open_else_fixed,APLD,120,11,-4.994000109500585,19.50560007285522
2023,cycle_04|state4,exact_completion_next_open_else_fixed,ASTS,128,14,-3.9084940170813156,18.30532810531385
2023,cycle_04|state4,exact_completion_next_open_else_fixed,CIFR,117,13,-5.580060225581042,22.44961723840415
2023,cycle_04|state4,exact_completion_next_open_else_fixed,HIMS,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,IONQ,129,13,-4.755457540888027,25.78902917137726
2023,cycle_04|state4,exact_completion_next_open_else_fixed,IREN,121,13,-0.8648991813919227,13.773864062444847
2023,cycle_04|state4,exact_completion_next_open_else_fixed,MARA,120,13,-2.115426924773705,36.895701214100164
2023,cycle_04|state4,exact_completion_next_open_else_fixed,MP,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,MRNA,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,MSTR,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,NVTS,130,14,-3.848363339895449,23.817646014370325
2023,cycle_04|state4,exact_completion_next_open_else_fixed,QBTS,102,11,0.46132255338551414,37.51749629195138
2023,cycle_04|state4,exact_completion_next_open_else_fixed,RGTI,115,11,-5.506829985914087,26.863071856117415
2023,cycle_04|state4,exact_completion_next_open_else_fixed,RIOT,122,14,-4.100715034314824,22.631360431294965
2023,cycle_04|state4,exact_completion_next_open_else_fixed,RIVN,131,14,-3.8189865205069347,23.327094973864693
2023,cycle_04|state4,exact_completion_next_open_else_fixed,SMCI,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,SOFI,132,14,-3.7900548044424878,22.750575107662243
2023,cycle_04|state4,exact_completion_next_open_else_fixed,WULF,127,13,-5.446259662529029,23.984649061162603
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,AAL,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,AAOI,122,122,-37.73720567567257,-30.1087236331381
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,APLD,120,120,-48.33103765157205,-23.83143746921625
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,ASTS,128,128,-47.017798126619184,-24.803976004224015
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,CIFR,117,117,-54.92415812849525,-26.894480664510056
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,HIMS,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,IONQ,129,129,-54.26412792286523,-23.719641210599942
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,IREN,121,121,-39.908981927954656,-25.270218684117886
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,MARA,120,120,-59.76580855297982,-20.754680414105945
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,MP,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,MRNA,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,MSTR,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,NVTS,130,130,-51.33754324640574,-23.671533892139966
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,QBTS,102,102,-53.821056657327425,-16.76488291876157
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,RGTI,115,115,-51.30825503221408,-18.938353190182575
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,RIOT,122,122,-52.173156480240216,-25.44108101463042
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,RIVN,131,131,-50.748533578190084,-23.60245208381844
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,SMCI,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,SOFI,132,132,-50.091197622917605,-23.550567710812874
2023,cycle_04|state4,first_post_entry_transition_next_open_else_fixed,WULF,127,127,-50.53678505537724,-21.1058763316856
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,AAL,132,104,-52.06367226853262,-25.523042356427887
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,AAOI,122,96,-42.239552807972984,-34.61107076543851
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,APLD,120,95,-49.5472504586091,-25.047650276253293
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,ASTS,128,101,-49.05191260490966,-26.838090482514502
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,CIFR,117,91,-57.49060650722748,-29.460929043242295
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,HIMS,132,104,-52.06367226853262,-25.523042356427887
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,IONQ,129,103,-54.474970997056964,-23.93048428479167
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,IREN,121,95,-43.25050538899675,-28.611742145159976
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,MARA,120,94,-63.419576082858846,-24.40844794398497
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,MP,132,104,-52.06367226853262,-25.523042356427887
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,MRNA,132,104,-52.06367226853262,-25.523042356427887
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,MSTR,132,104,-52.06367226853262,-25.523042356427887
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,NVTS,130,102,-52.346358673472174,-24.680349319206396
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,QBTS,102,81,-58.04076018793058,-20.98458644936473
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,RGTI,115,92,-50.86368445605628,-18.49378261402478
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,RIOT,122,94,-52.4975665348448,-25.76549106923501
2023,cycle_04|state4,route_invalidation_next_open_else_fixed,RIVN,131,104,-52.46110488126951,-25.315023386897884
