period,candidate,role,policy,rows,action_rows,action_share,mean_gross_bps,mean_net_bps,positive_rate,fixed_mean_net_bps,paired_mean_difference_bps,paired_median_difference_bps
2023,cycle_07|state5,primary_candidate,exact_completion_next_open_else_fixed,722,180,0.24930747922437674,24.70817406147248,14.708174061472478,0.47368421052631576,7.020310254545186,7.687863806927299,0.0
2023,cycle_07|state5,primary_candidate,first_post_entry_transition_next_open_else_fixed,722,688,0.9529085872576177,10.0113683599747,0.011368359974699978,0.4473684210526316,7.020310254545186,-7.0089418945704836,0.0
2023,cycle_07|state5,primary_candidate,fixed_anchor_h24_close,722,0,0.0,17.020310254545187,7.020310254545186,0.48337950138504154,7.020310254545186,0.0,0.0
2023,cycle_07|state5,primary_candidate,route_invalidation_next_open_else_fixed,722,456,0.631578947368421,1.9796212535450068,-8.020378746454996,0.44598337950138506,7.020310254545186,-15.040689001000176,0.0
2023,cycle_07|state5,primary_candidate,terminal_route_event_next_open_else_fixed,722,636,0.8808864265927978,9.667485060472307,-0.33251493952769257,0.4362880886426593,7.020310254545186,-7.352825194072878,0.0
2025,cycle_07|state5,primary_candidate,exact_completion_next_open_else_fixed,713,199,0.2791023842917251,19.465018746485605,9.465018746485601,0.45582047685834504,17.03759488573876,-7.572576139253156,0.0
2025,cycle_07|state5,primary_candidate,first_post_entry_transition_next_open_else_fixed,713,675,0.9467040673211781,19.19588451320094,9.19588451320094,0.45582047685834504,17.03759488573876,-7.841710372537817,0.0
2025,cycle_07|state5,primary_candidate,fixed_anchor_h24_close,713,0,0.0,27.03759488573876,17.03759488573876,0.49368863955119213,17.03759488573876,0.0,0.0
2025,cycle_07|state5,primary_candidate,route_invalidation_next_open_else_fixed,713,386,0.541374474053296,22.966788222291438,12.966788222291436,0.4600280504908836,17.03759488573876,-4.070806663447324,0.0
2025,cycle_07|state5,primary_candidate,terminal_route_event_next_open_else_fixed,713,585,0.820476858345021,15.39421208303828,5.394212083038281,0.4221598877980365,17.03759488573876,-11.64338280270048,0.0
